playerID,playerPositionIDN,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,targetPositionIDN,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,start_sector,end_sector,playerName
77888,RCF,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1157,1280,440.32,498.32,Label97,11.06,8,12,H. Seferovic
206101,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1166,1275,481.32,429.32,Label65,9.82,12,8,G. Waldschmidt
206101,LCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1166,1275,481.32,429.32,Label65,9.82,12,8,G. Waldschmidt
206101,LCM,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1166,1275,481.32,429.32,Label65,9.82,12,8,G. Waldschmidt
22870,LCF,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1036,1288,228.32,364.32,Label57,23.36,7,8,M. Fabian
22870,LCF,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1036,1288,228.32,364.32,Label57,23.36,7,8,M. Fabian
22870,LCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,1036,1288,228.32,364.32,Label57,23.36,7,8,M. Fabian
212914,RWB,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1226,1249,553.32,759.32,Label50,17.75,12,16,Y. Regasel
212914,RWB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1226,1249,553.32,759.32,Label50,17.75,12,16,Y. Regasel
212914,RWB,UDARAC,UDARAC IZVAN OKVIRA,IZ VOLEJA,0,0,1226,1249,553.32,759.32,Label50,17.75,12,16,Y. Regasel
212914,RWB,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1226,1249,553.32,759.32,Label50,17.75,12,16,Y. Regasel
77888,RCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1215,1282,420.32,429.32,Label66,5.43,8,8,H. Seferovic
77888,RCF,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,1215,1282,420.32,429.32,Label66,5.43,8,8,H. Seferovic
77888,RCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,1184,1285,278.32,347.32,Label53,10.04,8,8,H. Seferovic
77888,RCF,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1184,1285,278.32,347.32,Label53,10.04,8,8,H. Seferovic
77888,RCF,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1184,1285,278.32,347.32,Label53,10.04,8,8,H. Seferovic
21022,LCB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1210,1290,452.32,457.32,Label66,6.44,12,12,L. Abraham
21022,LCB,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,1210,1290,452.32,457.32,Label66,6.44,12,12,L. Abraham
