ID,gameID,actionStartTime,actionEndTime,actionID,bindedActionID,actionOptionID,playerID,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,playerPositionIDN,targetPositionIDN,touchNumber,playerTeam,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,refPositionX,refPositionY,startPossTime,endPossTime,gameTimeSection,playerPositionID,targetPositionID,awayTeamSide,action_duration,poss_duration,start_sector,end_sector,ref_sector,domaci,gosti,domaciFormacija,gostiFormacija,gameDate,gameTime,stadium,referee,climate,luna,temperature,viewers,domaciID,gostiID,homeTeamFormacijaID,awayTeamFormacijaID,Pogodaka_domaci,Score_domaci,Pogodaka_gosti,Score_gosti,Assignments
6316184,6308,4632.0,4635.33,247,0,0,199745,TOCNO DODAVANJE,0,0,206102,LCM,LW,5,home,828,868,406.32,333.32,,7.03,0,0.0,4632.0,4634.84,SecondHalf,15,20,right,3.33,2.84,7,7,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316186,6308,4632.0,4635.33,6,247,192,199745,DRIBLING,TOCNO DODAVANJE,U MJESTU,206102,LCM,LW,5,home,828,868,406.32,333.32,,7.03,0,0.0,4632.0,4634.84,SecondHalf,15,20,right,3.33,2.84,7,7,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316191,6308,4635.33,4637.93,247,0,0,206102,TOCNO DODAVANJE,0,0,196633,LW,LB,2,home,891,960,288.32,183.32,,10.57,0,0.0,4635.33,4636.17,SecondHalf,20,2,right,2.6,0.84,7,3,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316200,6308,4635.33,4637.93,19,247,103,206102,OSTALA DODAVANJA,TOCNO DODAVANJE,LOPTA U PROSTOR PO ZEMLJI TOCNA,196633,LW,LB,2,home,891,960,288.32,183.32,,10.57,0,0.0,4635.33,4636.17,SecondHalf,20,2,right,2.6,0.84,7,3,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316229,6308,4638.38,4639.53,247,0,0,196633,TOCNO DODAVANJE,0,0,206101,LB,RB,1,home,962,1152,177.32,239.32,,16.16,0,0.0,4638.38,4638.38,SecondHalf,2,4,right,1.15,0.0,3,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316233,6308,4639.53,4641.39,247,0,0,206101,TOCNO DODAVANJE,0,0,199745,RB,LCM,1,home,1155,1122,251.32,330.32,,7.27,0,0.0,4639.53,4640.3,SecondHalf,4,15,right,1.86,0.77,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316235,6308,4639.53,4641.39,2,0,151,206101,POKUSAJI ASISTENCIJE,0,POVRATNA,199745,RB,LCM,1,home,1155,1122,251.32,330.32,6316233,7.27,0,0.0,4639.53,4640.3,SecondHalf,4,15,right,1.86,0.77,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316254,6308,4640.76,4642.32,248,0,0,199745,NETOCNO DODAVANJE,0,0,81305,LCM,LCM,3,home,1124,1165,325.32,331.32,,3.33,0,0.0,4640.76,4642.14,SecondHalf,15,15,right,1.56,1.38,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316257,6308,4640.76,4642.32,30,248,198,199745,UDARAC,NETOCNO DODAVANJE,UDARAC U BLOK,81305,LCM,LCM,3,home,1124,1165,325.32,331.32,,3.33,0,0.0,4640.76,4642.14,SecondHalf,15,15,right,1.56,1.38,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316258,6308,4640.76,4642.32,30,248,140,199745,UDARAC,NETOCNO DODAVANJE,PO ZRAKU,81305,LCM,LCM,3,home,1124,1165,325.32,331.32,,3.33,0,0.0,4640.76,4642.14,SecondHalf,15,15,right,1.56,1.38,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316259,6308,4640.76,4642.32,30,248,56,199745,UDARAC,NETOCNO DODAVANJE,DESNA NOGA,81305,LCM,LCM,3,home,1124,1165,325.32,331.32,,3.33,0,0.0,4640.76,4642.14,SecondHalf,15,15,right,1.56,1.38,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316580,6308,4869.02,4870.58,247,0,0,40700,TOCNO DODAVANJE,0,0,199745,RCM,LCM,3,home,608,731,380.32,393.32,,9.94,0,0.0,4869.02,4869.96,SecondHalf,16,15,right,1.56,0.94,6,7,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316583,6308,4870.58,4871.68,247,0,0,199745,TOCNO DODAVANJE,0,0,40700,LCM,RCM,1,home,743,585,385.32,447.32,,13.76,0,0.0,4870.58,4870.58,SecondHalf,15,16,right,1.1,0.0,7,6,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316602,6308,4884.3,4888.81,248,0,0,21022,NETOCNO DODAVANJE,0,0,171186,LCB,LB,2,home,521,963,243.32,597.32,,46.71,0,0.0,4884.3,4886.31,SecondHalf,13,2,right,4.51,2.01,6,11,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316603,6308,4884.3,4888.81,15,248,248,21022,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,171186,LCB,LB,2,home,521,963,243.32,597.32,,46.71,0,0.0,4884.3,4886.31,SecondHalf,13,2,right,4.51,2.01,6,11,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316604,6308,4884.3,4888.81,19,248,104,21022,OSTALA DODAVANJA,NETOCNO DODAVANJE,LOPTA U PROSTOR PO ZRAKU NETOCNA,171186,LCB,LB,2,home,521,963,243.32,597.32,,46.71,0,0.0,4884.3,4886.31,SecondHalf,13,2,right,4.51,2.01,6,11,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316606,6308,4884.3,4888.81,19,248,58,21022,OSTALA DODAVANJA,NETOCNO DODAVANJE,DIJAGONALNA NETOCNA,171186,LCB,LB,2,home,521,963,243.32,597.32,,46.71,0,0.0,4884.3,4886.31,SecondHalf,13,2,right,4.51,2.01,6,11,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316745,6308,4946.21,4948.76,22,0,157,40700,PREKID IGRE,0,PRIMLJEN PREKRSAJ,44428,RCM,LW,1,home,723,699,263.32,315.32,,4.85,699,315.32,4946.21,4947.51,SecondHalf,16,20,right,2.55,1.3,7,6,6,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316980,6308,5097.2,5100.58,248,0,0,39442,NETOCNO DODAVANJE,0,0,130205,RCB,RCM,2,home,863,1103,435.32,544.32,,21.42,0,0.0,5097.19,5098.39,SecondHalf,14,16,right,3.38,1.2,7,12,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316982,6308,5097.2,5100.58,15,248,248,39442,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,130205,RCB,RCM,2,home,863,1103,435.32,544.32,,21.42,0,0.0,5097.19,5098.39,SecondHalf,14,16,right,3.38,1.2,7,12,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6316984,6308,5097.2,5100.58,19,248,104,39442,OSTALA DODAVANJA,NETOCNO DODAVANJE,LOPTA U PROSTOR PO ZRAKU NETOCNA,130205,RCB,RCM,2,home,863,1103,435.32,544.32,,21.42,0,0.0,5097.19,5098.39,SecondHalf,14,16,right,3.38,1.2,7,12,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317210,6308,5206.8,5212.39,248,0,0,206102,NETOCNO DODAVANJE,0,0,171186,LW,LB,5,home,898,1122,186.32,358.32,,23.26,0,0.0,5206.8,5210.16,SecondHalf,20,2,right,5.59,3.36,3,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317211,6308,5206.8,5212.39,6,248,192,206102,DRIBLING,NETOCNO DODAVANJE,U MJESTU,171186,LW,LB,5,home,898,1122,186.32,358.32,,23.26,0,0.0,5206.8,5210.16,SecondHalf,20,2,right,5.59,3.36,3,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317224,6308,5221.69,5224.44,247,0,0,196633,TOCNO DODAVANJE,0,0,206102,LB,LW,1,home,1027,1105,51.32,104.32,,7.74,0,0.0,5221.69,5223.96,SecondHalf,2,20,right,2.75,2.27,3,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317226,6308,5221.69,5224.44,15,247,247,196633,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,206102,LB,LW,1,home,1027,1105,51.32,104.32,,7.74,0,0.0,5221.69,5223.96,SecondHalf,2,20,right,2.75,2.27,3,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317228,6308,5224.44,5225.89,232,0,250,206102,OUT,0,IZGUBLJEN OUT,0,LW,0,1,home,1110,1071,82.32,38.32,,4.9,0,0.0,5224.44,5225.4,SecondHalf,20,0,right,1.45,0.96,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317229,6308,5224.44,5225.89,211,232,232,206102,NIJE IZGUBLJENA,OUT,OUT,0,LW,0,1,home,1110,1071,82.32,38.32,,4.9,0,0.0,5224.44,5225.4,SecondHalf,20,0,right,1.45,0.96,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317230,6308,5224.44,5225.89,15,232,232,206102,LOPTA PO ZRAKU,OUT,OUT,0,LW,0,1,home,1110,1071,82.32,38.32,,4.9,0,0.0,5224.44,5225.4,SecondHalf,20,0,right,1.45,0.96,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317231,6308,5224.44,5225.89,371,232,373,206102,IZGUBLJENA LOPTA,OUT,IZGUBLJENA U PRIMANJU,0,LW,0,1,home,1110,1071,82.32,38.32,,4.9,0,0.0,5224.44,5225.4,SecondHalf,20,0,right,1.45,0.96,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317245,6308,5253.16,5257.85,248,0,0,39442,NETOCNO DODAVANJE,0,0,171186,RCB,LB,4,home,635,1060,428.32,461.32,,34.26,0,0.0,5253.16,5255.49,SecondHalf,14,2,right,4.69,2.33,6,12,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317246,6308,5253.16,5257.85,15,248,248,39442,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,171186,RCB,LB,4,home,635,1060,428.32,461.32,,34.26,0,0.0,5253.16,5255.49,SecondHalf,14,2,right,4.69,2.33,6,12,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317247,6308,5253.16,5257.85,211,248,248,39442,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,171186,RCB,LB,4,home,635,1060,428.32,461.32,,34.26,0,0.0,5253.16,5255.49,SecondHalf,14,2,right,4.69,2.33,6,12,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317248,6308,5253.16,5257.85,19,248,104,39442,OSTALA DODAVANJA,NETOCNO DODAVANJE,LOPTA U PROSTOR PO ZRAKU NETOCNA,171186,RCB,LB,4,home,635,1060,428.32,461.32,,34.26,0,0.0,5253.16,5255.49,SecondHalf,14,2,right,4.69,2.33,6,12,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317280,6308,5319.21,5321.04,247,0,0,199745,TOCNO DODAVANJE,0,0,206101,LCM,RB,2,home,624,851,292.32,238.32,,18.81,0,0.0,5319.21,5320.03,SecondHalf,15,4,right,1.83,0.82,6,7,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317282,6308,5321.04,5326.39,248,0,0,206101,NETOCNO DODAVANJE,0,0,110657,RB,RB,5,home,751,1106,216.32,198.32,,28.56,0,0.0,5321.04,5323.95,SecondHalf,4,4,right,5.35,2.91,3,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317283,6308,5321.04,5326.39,19,248,102,206101,OSTALA DODAVANJA,NETOCNO DODAVANJE,LOPTA U PROSTOR PO ZEMLJI NETOCNA,110657,RB,RB,5,home,751,1106,216.32,198.32,,28.56,0,0.0,5321.04,5323.95,SecondHalf,4,4,right,5.35,2.91,3,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317290,6308,5336.14,5339.0,247,0,0,196633,TOCNO DODAVANJE,0,0,206101,LB,RB,1,home,1116,1124,52.32,154.32,,8.76,0,0.0,5336.14,5338.25,SecondHalf,2,4,right,2.86,2.11,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317292,6308,5336.14,5339.0,15,247,247,196633,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,206101,LB,RB,1,home,1116,1124,52.32,154.32,,8.76,0,0.0,5336.14,5338.25,SecondHalf,2,4,right,2.86,2.11,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317297,6308,5339.0,5339.86,248,0,0,206101,NETOCNO DODAVANJE,0,0,110657,RB,RB,1,home,1151,1211,153.32,148.32,,4.84,0,0.0,5339.0,5339.86,SecondHalf,4,4,right,0.86,0.86,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317298,6308,5339.0,5339.86,211,248,248,206101,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,110657,RB,RB,1,home,1151,1211,153.32,148.32,,4.84,0,0.0,5339.0,5339.86,SecondHalf,4,4,right,0.86,0.86,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317299,6308,5339.0,5339.86,15,248,248,206101,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,110657,RB,RB,1,home,1151,1211,153.32,148.32,,4.84,0,0.0,5339.0,5339.86,SecondHalf,4,4,right,0.86,0.86,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317300,6308,5339.0,5339.86,371,248,373,206101,IZGUBLJENA LOPTA,NETOCNO DODAVANJE,IZGUBLJENA U PRIMANJU,110657,RB,RB,1,home,1151,1211,153.32,148.32,,4.84,0,0.0,5339.0,5339.86,SecondHalf,4,4,right,0.86,0.86,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317306,6308,5340.26,5341.03,232,0,250,206101,OUT,0,IZGUBLJEN OUT,0,RB,0,1,home,1183,1125,148.32,36.32,,10.67,0,0.0,5340.26,5340.26,SecondHalf,4,0,right,0.77,0.0,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317307,6308,5340.26,5341.03,211,232,232,206101,NIJE IZGUBLJENA,OUT,OUT,0,RB,0,1,home,1183,1125,148.32,36.32,,10.67,0,0.0,5340.26,5340.26,SecondHalf,4,0,right,0.77,0.0,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317309,6308,5340.26,5341.03,15,232,232,206101,LOPTA PO ZRAKU,OUT,OUT,0,RB,0,1,home,1183,1125,148.32,36.32,,10.67,0,0.0,5340.26,5340.26,SecondHalf,4,0,right,0.77,0.0,4,4,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317326,6308,5361.25,5365.84,247,0,0,21022,TOCNO DODAVANJE,0,0,206101,LCB,RB,1,home,878,1241,197.32,249.32,,29.5,0,0.0,5361.25,5361.25,SecondHalf,13,4,right,4.59,0.0,3,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317327,6308,5361.25,5365.84,15,247,247,21022,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,206101,LCB,RB,1,home,878,1241,197.32,249.32,,29.5,0,0.0,5361.25,5361.25,SecondHalf,13,4,right,4.59,0.0,3,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317328,6308,5361.25,5365.84,218,247,247,21022,SKOK GLAVOM,TOCNO DODAVANJE,TOCNO DODAVANJE,206101,LCB,RB,1,home,878,1241,197.32,249.32,,29.5,0,0.0,5361.25,5361.25,SecondHalf,13,4,right,4.59,0.0,3,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317329,6308,5365.84,5367.56,247,0,0,206101,TOCNO DODAVANJE,0,0,16520,RB,RW,1,home,1233,1154,256.32,422.32,,15.58,0,0.0,5365.84,5365.84,SecondHalf,4,21,right,1.72,0.0,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317331,6308,5365.84,5367.56,2,0,151,206101,POKUSAJI ASISTENCIJE,0,POVRATNA,16520,RB,RW,1,home,1233,1154,256.32,422.32,6317329,15.58,0,0.0,5365.84,5365.84,SecondHalf,4,21,right,1.72,0.0,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317336,6308,5367.56,5368.29,262,0,0,16520,UDARAC IZVAN OKVIRA,0,0,0,RW,0,1,home,1153,1256,433.32,418.32,Label65,8.37,0,0.0,5367.56,5367.56,SecondHalf,21,0,right,0.73,0.0,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317338,6308,5367.56,5368.29,30,262,101,16520,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,RW,0,1,home,1153,1256,433.32,418.32,Label65,8.37,0,0.0,5367.56,5367.56,SecondHalf,21,0,right,0.73,0.0,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317339,6308,5367.56,5368.29,30,262,140,16520,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,RW,0,1,home,1153,1256,433.32,418.32,Label65,8.37,0,0.0,5367.56,5367.56,SecondHalf,21,0,right,0.73,0.0,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317341,6308,5367.56,5368.29,23,262,152,16520,PRILIKA ZA GOL,UDARAC IZVAN OKVIRA,POVRATNA LOPTA,0,RW,0,1,home,1153,1256,433.32,418.32,Label65,8.37,0,0.0,5367.56,5367.56,SecondHalf,21,0,right,0.73,0.0,8,8,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317392,6308,5414.61,5416.5,248,0,0,1802,NETOCNO DODAVANJE,0,0,171186,CAM,LB,1,home,686,725,279.32,488.32,,18.18,0,0.0,5414.61,5414.61,SecondHalf,9,2,right,1.89,0.0,6,11,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317393,6308,5414.61,5416.5,15,248,248,1802,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,171186,CAM,LB,1,home,686,725,279.32,488.32,,18.18,0,0.0,5414.61,5414.61,SecondHalf,9,2,right,1.89,0.0,6,11,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317394,6308,5414.61,5416.5,218,248,248,1802,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,171186,CAM,LB,1,home,686,725,279.32,488.32,,18.18,0,0.0,5414.61,5414.61,SecondHalf,9,2,right,1.89,0.0,6,11,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317478,6308,5503.32,5504.45,248,0,0,206101,NETOCNO DODAVANJE,0,0,200739,RB,RW,1,home,723,738,315.32,316.32,,1.2,0,0.0,5503.32,5504.33,SecondHalf,4,21,right,1.13,1.01,7,7,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
6317479,6308,5503.32,5504.45,211,248,248,206101,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,200739,RB,RW,1,home,723,738,315.32,316.32,,1.2,0,0.0,5503.32,5504.33,SecondHalf,4,21,right,1.13,1.01,7,7,0,Eintracht Frankfurt,Bayer 04 Leverkusen,4231,4231,2015.11.21 00:00:00,15:30:00,Commerzbank-Arena,22,Kisa,Dan,5,47500,10347,10281,12,12,1,0,3,3,0.0
