,playerID,targetPlayerID,playerPositionIDN,targetPositionIDN,ukupno
189,8570.0,123620.0,GK,RCB,3
190,40700.0,202061.0,LCM,LCB,2
191,40700.0,102535.0,LCM,CAM,1
192,39442.0,116414.0,RCB,RW,2
193,77888.0,54894.0,ST,LCM,1
194,77888.0,196658.0,ST,GK,1
195,77888.0,202061.0,ST,LCB,2
196,77888.0,6045.0,ST,LB,1
197,21022.0,202061.0,LCB,LCB,1
198,77888.0,156937.0,ST,ST,1
199,196661.0,102535.0,RCM,CAM,1
200,16520.0,29434.0,RW,RCM,1
201,196661.0,116414.0,RCM,RW,1
202,8570.0,196658.0,GK,GK,1
203,21022.0,116414.0,LCB,RW,1
204,39442.0,156937.0,RCB,ST,1
205,196661.0,196096.0,RCM,ST,1
206,16520.0,196096.0,RW,ST,1
207,196633.0,202061.0,LB,LCB,1
208,196661.0,202061.0,RCM,LCB,1
209,77888.0,196096.0,ST,ST,1
210,39442.0,39381.0,RCB,RB,1
211,196633.0,57667.0,LB,RB,8
212,199745.0,2454.0,CAM,RDM,4
213,44079.0,120261.0,LDM,LDM,3
214,5335.0,95861.0,RB,LCB,3
215,44079.0,55796.0,LDM,ST,3
216,77888.0,2454.0,ST,RDM,2
217,40700.0,2454.0,RDM,RDM,5
218,77888.0,54183.0,ST,LB,2
219,5335.0,1775.0,RB,CAM,2
220,77888.0,95861.0,ST,LCB,3
221,199745.0,39007.0,CAM,LW,1
222,199745.0,88465.0,CAM,RCB,2
223,5335.0,2454.0,RB,RDM,3
224,77888.0,57667.0,ST,RB,1
225,21022.0,8243.0,LCB,RW,1
226,203576.0,54183.0,LW,LB,1
227,203576.0,8243.0,LW,RW,1
228,21022.0,120261.0,LCB,LDM,2
229,8570.0,88465.0,GK,RCB,1
230,44079.0,54183.0,LDM,LB,2
231,77888.0,88465.0,ST,RCB,3
232,203576.0,206155.0,LW,GK,2
233,16520.0,206155.0,RW,GK,1
234,39442.0,120261.0,RCB,LDM,4
235,44079.0,88465.0,LDM,RCB,1
236,8570.0,8243.0,GK,RW,1
237,44079.0,2454.0,LDM,RDM,6
238,203576.0,120261.0,LW,LDM,2
239,5335.0,39007.0,RB,LW,2
240,40700.0,88465.0,RDM,RCB,2
241,203576.0,57667.0,LW,RB,3
242,196633.0,120261.0,LB,LDM,3
243,21022.0,95861.0,LCB,LCB,1
244,16520.0,95861.0,RW,LCB,1
245,196633.0,2454.0,LB,RDM,3
246,203576.0,95861.0,LW,LCB,2
247,199745.0,54183.0,CAM,LB,2
248,16520.0,54183.0,RW,LB,2
249,203576.0,55796.0,LW,ST,1
250,5335.0,55796.0,RB,ST,4
251,39442.0,55796.0,RCB,ST,3
252,44079.0,95861.0,LDM,LCB,3
253,39442.0,2454.0,RCB,RDM,3
254,21022.0,39007.0,LCB,LW,1
255,199745.0,206155.0,CAM,GK,3
256,21022.0,55796.0,LCB,ST,1
257,196633.0,8243.0,LB,RW,3
258,8570.0,2454.0,GK,RDM,5
259,199745.0,1775.0,CAM,CAM,1
260,196633.0,1775.0,LB,CAM,1
261,199745.0,55796.0,CAM,ST,2
262,16520.0,88465.0,RW,RCB,2
263,203576.0,88465.0,LW,RCB,1
264,39442.0,1775.0,RCB,CAM,1
265,77888.0,8243.0,ST,RW,2
266,40700.0,55796.0,RDM,ST,1
267,199745.0,120261.0,CAM,LDM,4
268,1790.0,54183.0,RES,LB,1
269,1790.0,1775.0,RES,CAM,1
270,203576.0,39007.0,LW,LW,1
271,77888.0,120261.0,ST,LDM,1
272,40700.0,95861.0,RDM,LCB,1
273,40700.0,120261.0,RDM,LDM,2
274,8570.0,120261.0,GK,LDM,2
275,199745.0,95861.0,CAM,LCB,1
276,1790.0,95861.0,RES,LCB,1
277,40700.0,206155.0,RDM,GK,1
278,196633.0,55796.0,LB,ST,2
279,1790.0,2454.0,RES,RDM,2
280,5335.0,57667.0,RB,RB,1
281,206101.0,2454.0,RES,RDM,2
282,1790.0,8243.0,RES,RW,1
283,39442.0,57667.0,RCB,RB,2
284,16520.0,120261.0,RW,LDM,1
