ID,gameID,actionStartTime,actionEndTime,actionID,bindedActionID,actionOptionID,playerID,playerPositionID,playerPositionIDN,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,targetPositionID,targetPositionIDN,touchNumber,playerTeam,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,refPositionX,refPositionY,startPossTime,endPossTime,gameTimeSection,awayTeamSide,action_duration,poss_duration,start_sector,end_sector,ref_sector,domaci,gosti,domaciFormacija,gostiFormacija,gameDate,gameTime,stadium,referee,climate,luna,temperature,viewers,domaciID,gostiID,homeTeamFormacijaID,awayTeamFormacijaID,Pogodaka_domaci,Score_domaci,Pogodaka_gosti,Score_gosti,Assignments
6380227,6364,5160.47,5162.77,247,0,0,102647,15,LCM,TOCNO DODAVANJE,0,0,11500,18,RCF,2,away,959,763,488.32,432.32,,16.46,0,0.0,5160.47,5161.71,SecondHalf,right,2.3,1.24,11,7,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380246,6364,5160.47,5162.77,367,0,178,102647,15,LCM,PREDASISTENCIJA,0,SURADNJA 2 IGRACA,11500,18,RCF,2,away,959,763,488.32,432.32,6380227,16.46,0,0.0,5160.47,5161.71,SecondHalf,right,2.3,1.24,11,7,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380297,6364,5158.24,5159.31,352,0,0,4610,2,LB,POCETAK GRESKE PRIJE GOLA,0,0,39479,17,LCF,1,away,1056,902,772.32,616.32,6380220,18.21,0,0.0,5158.24,5158.4,SecondHalf,right,1.07,0.16,16,11,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380486,6364,5300.29,5301.23,13,0,87,16087,13,LCB,KORNER,0,IZGUBLJEN KORNER,0,0,0,1,away,1251,1322,568.32,493.32,,8.59,0,0.0,5300.29,5300.42,SecondHalf,right,0.94,0.13,12,12,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380487,6364,5300.29,5301.23,15,13,13,16087,13,LCB,LOPTA PO ZRAKU,KORNER,KORNER,0,0,0,1,away,1251,1322,568.32,493.32,,8.59,0,0.0,5300.29,5300.42,SecondHalf,right,0.94,0.13,12,12,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380488,6364,5300.29,5301.23,11,13,271,16087,13,LCB,KLIZECI START,KORNER,KLIZECI ISHOD KORNER,0,0,0,1,away,1251,1322,568.32,493.32,,8.59,0,0.0,5300.29,5300.42,SecondHalf,right,0.94,0.13,12,12,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380490,6364,5300.29,5301.23,211,13,13,16087,13,LCB,NIJE IZGUBLJENA,KORNER,KORNER,0,0,0,1,away,1251,1322,568.32,493.32,,8.59,0,0.0,5300.29,5300.42,SecondHalf,right,0.94,0.13,12,12,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380493,6364,5300.29,5301.23,17,13,303,16087,13,LCB,OBRANA OD PROTIVNIKA,KORNER,BLOKIRAN CENTARSUT,0,0,0,1,away,1251,1322,568.32,493.32,,8.59,0,0.0,5300.29,5300.42,SecondHalf,right,0.94,0.13,12,12,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380512,6364,5333.61,5336.44,248,0,0,102647,15,LCM,NETOCNO DODAVANJE,0,0,1892,15,LCM,1,away,1167,927,463.32,621.32,,23.56,0,0.0,5333.61,5333.68,SecondHalf,right,2.83,0.07,12,11,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380514,6364,5333.61,5336.44,17,248,301,102647,15,LCM,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,1892,15,LCM,1,away,1167,927,463.32,621.32,,23.56,0,0.0,5333.61,5333.68,SecondHalf,right,2.83,0.07,12,11,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380515,6364,5333.61,5336.44,218,248,248,102647,15,LCM,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,1892,15,LCM,1,away,1167,927,463.32,621.32,,23.56,0,0.0,5333.61,5333.68,SecondHalf,right,2.83,0.07,12,11,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380516,6364,5333.61,5336.44,211,248,248,102647,15,LCM,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,1892,15,LCM,1,away,1167,927,463.32,621.32,,23.56,0,0.0,5333.61,5333.68,SecondHalf,right,2.83,0.07,12,11,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380535,6364,5346.02,5347.63,232,0,250,4610,2,LB,OUT,0,IZGUBLJEN OUT,0,0,0,1,away,970,966,721.32,810.32,,7.63,0,0.0,5346.02,5346.16,SecondHalf,right,1.61,0.14,15,15,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380536,6364,5346.02,5347.63,218,232,232,4610,2,LB,SKOK GLAVOM,OUT,OUT,0,0,0,1,away,970,966,721.32,810.32,,7.63,0,0.0,5346.02,5346.16,SecondHalf,right,1.61,0.14,15,15,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380545,6364,5362.33,5363.05,13,0,87,4610,2,LB,KORNER,0,IZGUBLJEN KORNER,0,0,0,1,away,1274,1307,749.32,741.32,,2.73,0,0.0,5362.33,5362.47,SecondHalf,right,0.72,0.14,16,16,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6380547,6364,5362.33,5363.05,371,13,373,4610,2,LB,IZGUBLJENA LOPTA,KORNER,IZGUBLJENA U PRIMANJU,0,0,0,1,away,1274,1307,749.32,741.32,,2.73,0,0.0,5362.33,5362.47,SecondHalf,right,0.72,0.14,16,16,0,TSG 1899 Hoffenheim,Borussia Mgladbach,4231,442,2015.11.28 00:00:00,15:30:00,Wirsol Rhein-Neckar-Arena,7,Oblacno,Dan,4,30150,10442,10307,12,20,3,1,3,1,1
6401507,6385,67.29,69.78,248,0,0,126631,23,RWB,NETOCNO DODAVANJE,0,0,201869,20,LW,1,home,310,372,647.32,717.32,,7.79,0,0.0,67.29,67.42,FirstHalf,right,2.49,0.13,9,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401508,6385,67.29,69.78,211,248,248,126631,23,RWB,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,201869,20,LW,1,home,310,372,647.32,717.32,,7.79,0,0.0,67.29,67.42,FirstHalf,right,2.49,0.13,9,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401509,6385,67.29,69.78,17,248,303,126631,23,RWB,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,BLOKIRAN CENTARSUT,201869,20,LW,1,home,310,372,647.32,717.32,,7.79,0,0.0,67.29,67.42,FirstHalf,right,2.49,0.13,9,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401513,6385,76.06,77.55,247,0,0,205485,16,RCM,TOCNO DODAVANJE,0,0,11500,17,LCF,1,home,518,648,608.32,569.32,,10.96,0,0.0,76.06,76.15,FirstHalf,right,1.49,0.09,10,10,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401514,6385,76.06,77.55,211,247,247,205485,16,RCM,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,11500,17,LCF,1,home,518,648,608.32,569.32,,10.96,0,0.0,76.06,76.15,FirstHalf,right,1.49,0.09,10,10,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401523,6385,76.06,77.55,12,0,354,205485,16,RCM,KONTRA NAPAD,0,POCETAK KONTRA NAPADA 1,11500,17,LCF,1,home,518,648,608.32,569.32,6401513,10.96,0,0.0,76.06,76.15,FirstHalf,right,1.49,0.09,10,10,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401558,6385,147.63,151.13,247,0,0,11341,1,GK,TOCNO DODAVANJE,0,0,205180,14,RCB,3,home,173,299,381.32,722.32,,30.93,0,0.0,147.63,149.22,FirstHalf,right,3.5,1.59,5,13,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401559,6385,151.13,154.75,247,0,0,205180,14,RCB,TOCNO DODAVANJE,0,0,126631,23,RWB,3,home,360,812,778.32,680.32,,37.28,0,0.0,151.13,152.32,FirstHalf,right,3.62,1.19,14,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401560,6385,151.13,154.75,15,247,247,205180,14,RCB,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,126631,23,RWB,3,home,360,812,778.32,680.32,,37.28,0,0.0,151.13,152.32,FirstHalf,right,3.62,1.19,14,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401561,6385,154.75,155.04,22,0,157,126631,23,RWB,PREKID IGRE,0,PRIMLJEN PREKRSAJ,13730,13,LCB,0,home,811,618,680.32,540.32,,19.6,618,540.32,154.75,155.04,FirstHalf,right,0.29,0.29,15,10,10,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401563,6385,154.75,155.04,21,22,359,126631,23,RWB,PREKID IGRE,PREKID IGRE,UKAZIVANJE POMOCI,13730,13,LCB,0,home,811,618,680.32,540.32,,19.6,618,540.32,154.75,155.04,FirstHalf,right,0.29,0.29,15,10,10,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401657,6385,411.18,430.75,232,0,250,11341,1,GK,OUT,0,IZGUBLJEN OUT,0,0,0,8,home,240,791,626.32,808.32,,46.94,0,0.0,411.18,427.95,FirstHalf,right,19.57,16.77,9,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401658,6385,411.18,430.75,15,232,232,11341,1,GK,LOPTA PO ZRAKU,OUT,OUT,0,0,0,8,home,240,791,626.32,808.32,,46.94,0,0.0,411.18,427.95,FirstHalf,right,19.57,16.77,9,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401659,6385,411.18,430.75,79,232,232,11341,1,GK,ISPUCAVANJE NETOCNO,OUT,OUT,0,0,0,8,home,240,791,626.32,808.32,,46.94,0,0.0,411.18,427.95,FirstHalf,right,19.57,16.77,9,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401668,6385,460.35,465.98,247,0,0,16087,13,LCB,TOCNO DODAVANJE,0,0,126631,23,RWB,4,home,449,872,302.32,691.32,,47.61,0,0.0,460.35,462.93,FirstHalf,right,5.63,2.58,6,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401669,6385,460.35,465.98,19,247,59,16087,13,LCB,OSTALA DODAVANJA,TOCNO DODAVANJE,DIJAGONALNA TOCNA,126631,23,RWB,4,home,449,872,302.32,691.32,,47.61,0,0.0,460.35,462.93,FirstHalf,right,5.63,2.58,6,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401670,6385,460.35,465.98,15,247,247,16087,13,LCB,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,126631,23,RWB,4,home,449,872,302.32,691.32,,47.61,0,0.0,460.35,462.93,FirstHalf,right,5.63,2.58,6,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401671,6385,465.98,466.09,248,0,0,126631,23,RWB,NETOCNO DODAVANJE,0,0,1975,2,LB,1,home,876,886,700.32,683.32,,1.66,0,0.0,465.98,466.1,FirstHalf,right,0.11,0.12,15,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401683,6385,513.11,513.12,248,0,0,126631,23,RWB,NETOCNO DODAVANJE,0,0,1975,2,LB,1,home,455,485,763.32,767.32,,2.43,0,0.0,513.11,513.24,FirstHalf,right,0.01,0.13,14,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401686,6385,522.5,525.88,247,0,0,126631,23,RWB,TOCNO DODAVANJE,0,0,206309,3,CB,1,home,620,358,796.32,678.32,,23.35,0,0.0,522.5,522.58,FirstHalf,right,3.38,0.08,14,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401687,6385,522.5,525.88,211,247,247,126631,23,RWB,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,206309,3,CB,1,home,620,358,796.32,678.32,,23.35,0,0.0,522.5,522.58,FirstHalf,right,3.38,0.08,14,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401688,6385,525.88,528.6,247,0,0,206309,3,CB,TOCNO DODAVANJE,0,0,11341,1,GK,1,home,355,154,677.32,453.32,,25.09,0,0.0,525.88,526.02,FirstHalf,right,2.72,0.14,14,9,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401689,6385,525.88,528.6,213,247,247,206309,3,CB,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,TOCNO DODAVANJE,11341,1,GK,1,home,355,154,677.32,453.32,,25.09,0,0.0,525.88,526.02,FirstHalf,right,2.72,0.14,14,9,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401690,6385,528.6,531.98,247,0,0,11341,1,GK,TOCNO DODAVANJE,0,0,205180,14,RCB,2,home,162,184,478.32,712.32,,20.13,0,0.0,528.6,529.68,FirstHalf,right,3.38,1.08,9,13,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401691,6385,531.98,533.23,248,0,0,205180,14,RCB,NETOCNO DODAVANJE,0,0,201869,20,LW,3,home,170,183,746.32,748.32,,1.05,0,0.0,531.98,533.07,FirstHalf,right,1.25,1.09,13,13,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401692,6385,531.98,533.23,371,248,374,205180,14,RCB,IZGUBLJENA LOPTA,NETOCNO DODAVANJE,IZGUBLJENA U DRIBLINGU,201869,20,LW,3,home,170,183,746.32,748.32,,1.05,0,0.0,531.98,533.07,FirstHalf,right,1.25,1.09,13,13,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401701,6385,540.24,540.39,248,0,0,126631,23,RWB,NETOCNO DODAVANJE,0,0,4470,15,LCM,1,home,326,327,644.32,644.32,,0.08,0,0.0,540.24,540.24,FirstHalf,right,0.15,0.0,9,9,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401702,6385,540.24,540.39,15,248,248,126631,23,RWB,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,4470,15,LCM,1,home,326,327,644.32,644.32,,0.08,0,0.0,540.24,540.24,FirstHalf,right,0.15,0.0,9,9,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401703,6385,540.24,540.39,218,248,248,126631,23,RWB,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,4470,15,LCM,1,home,326,327,644.32,644.32,,0.08,0,0.0,540.24,540.24,FirstHalf,right,0.15,0.0,9,9,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401708,6385,541.62,542.97,248,0,0,205180,14,RCB,NETOCNO DODAVANJE,0,0,4470,15,LCM,1,home,277,346,634.32,635.32,,5.54,0,0.0,541.62,541.69,FirstHalf,right,1.35,0.07,9,9,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401709,6385,541.62,542.97,15,248,248,205180,14,RCB,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,4470,15,LCM,1,home,277,346,634.32,635.32,,5.54,0,0.0,541.62,541.69,FirstHalf,right,1.35,0.07,9,9,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401710,6385,541.62,542.97,218,248,248,205180,14,RCB,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,4470,15,LCM,1,home,277,346,634.32,635.32,,5.54,0,0.0,541.62,541.69,FirstHalf,right,1.35,0.07,9,9,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401718,6385,545.3,549.35,375,248,376,126631,23,RWB,DEFANZIVNI DRIBLING 1 NA 1 IZGUBLJEN,NETOCNO DODAVANJE,IZGUBLJEN NA LINIJU,126631,23,RWB,0,home,148,77,745.32,715.32,,1.05,0,0.0,545.3,549.22,FirstHalf,right,4.05,3.92,13,13,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401719,6385,549.35,550.0,13,0,87,126631,23,RWB,KORNER,0,IZGUBLJEN KORNER,0,0,0,1,home,70,44,709.32,712.32,,2.1,0,0.0,549.35,549.36,FirstHalf,right,0.65,0.01,13,13,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401720,6385,549.35,550.0,211,13,13,126631,23,RWB,NIJE IZGUBLJENA,KORNER,KORNER,0,0,0,1,home,70,44,709.32,712.32,,2.1,0,0.0,549.35,549.36,FirstHalf,right,0.65,0.01,13,13,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401733,6385,595.19,597.02,247,0,0,11341,1,GK,TOCNO DODAVANJE,0,0,205180,14,RCB,1,home,116,205,461.32,677.32,,19.84,0,0.0,595.19,595.21,FirstHalf,right,1.83,0.02,9,13,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401748,6385,613.01,613.47,247,0,0,126631,23,RWB,TOCNO DODAVANJE,0,0,205180,14,RCB,1,home,395,352,547.32,541.32,,3.49,0,0.0,613.01,613.03,FirstHalf,right,0.46,0.02,10,10,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401749,6385,613.47,617.59,248,0,0,205180,14,RCB,NETOCNO DODAVANJE,0,0,1975,2,LB,3,home,338,578,552.32,682.32,,22.27,0,0.0,613.47,614.81,FirstHalf,right,4.12,1.34,9,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401750,6385,613.47,617.59,15,248,248,205180,14,RCB,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,1975,2,LB,3,home,338,578,552.32,682.32,,22.27,0,0.0,613.47,614.81,FirstHalf,right,4.12,1.34,9,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401755,6385,631.34,633.47,247,0,0,206309,3,CB,TOCNO DODAVANJE,0,0,126631,23,RWB,1,home,298,485,539.32,754.32,,23.77,0,0.0,631.34,631.88,FirstHalf,right,2.13,0.54,9,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401756,6385,631.34,633.47,15,247,247,206309,3,CB,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,126631,23,RWB,1,home,298,485,539.32,754.32,,23.77,0,0.0,631.34,631.88,FirstHalf,right,2.13,0.54,9,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401757,6385,633.47,636.44,248,0,0,126631,23,RWB,NETOCNO DODAVANJE,0,0,13730,13,LCB,2,home,476,770,756.32,737.32,,23.68,0,0.0,633.47,634.46,FirstHalf,right,2.97,0.99,14,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401758,6385,633.47,636.44,15,248,248,126631,23,RWB,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,13730,13,LCB,2,home,476,770,756.32,737.32,,23.68,0,0.0,633.47,634.46,FirstHalf,right,2.97,0.99,14,15,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
6401764,6385,643.08,644.82,247,0,0,126631,23,RWB,TOCNO DODAVANJE,0,0,205180,14,RCB,1,home,717,550,800.32,759.32,,13.87,0,0.0,643.08,643.2,FirstHalf,right,1.74,0.12,15,14,0,Borussia Mgladbach,FC Bayern Munchen,352,433,2015.12.05 00:00:00,15:30:00,Stadion im Borussia-Park,25,Oblacno,Dan,9,54010,10307,10285,29,21,3,3,1,0,1
