ID,gameID,actionStartTime,actionEndTime,actionID,actionOptionID,bindedActionID,playerID,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,playerPositionIDN,targetPositionIDN,touchNumber,actionPosX1,actionPosX2,actionPosY1,actionPosY2,distance,start_sector,end_sector,action_duration,poss_duration
6382355,6370,4161.63,4165.19,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,2,755,828,307.32,598.32,25.62,3,7.0,3.56,1.09
6382356,6370,4165.19,4166.25,247,0,0,21022,TOCNO DODAVANJE,0,0,196633,LCB,LB,1,838,770,599.32,747.32,13.81,7,11.0,1.06,0.08
6382357,6370,4166.25,4169.07,247,0,0,196633,TOCNO DODAVANJE,0,0,21022,LB,LCB,2,773,947,735.32,640.32,16.18,11,7.0,2.82,0.88
6382358,6370,4169.07,4172.55,247,0,0,21022,TOCNO DODAVANJE,0,0,8570,LCB,GK,2,989,1034,564.32,418.32,13.02,7,7.0,3.48,1.85
6382360,6370,4172.55,4178.5,247,0,0,8570,TOCNO DODAVANJE,0,0,203576,GK,LW,2,968,398,372.32,744.32,55.8,7,10.0,5.95,2.81
6382361,6370,4172.55,4178.5,15,247,247,8570,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,203576,GK,LW,2,968,398,372.32,744.32,55.8,7,10.0,5.95,2.81
6382366,6370,4209.72,4211.87,261,98,248,196633,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,KOMBINACIJA,123620,LB,RCB,1,321,133,771.32,395.32,35.59,9,5.0,2.15,0.16
6382367,6370,4209.72,4211.87,15,248,248,196633,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,123620,LB,RCB,1,321,133,771.32,395.32,35.59,9,5.0,2.15,0.16
6382392,6370,4287.62,4291.57,261,171,248,8570,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,202061,GK,LCB,1,1040,443,545.32,285.32,52.89,7,2.0,3.95,0.15
6382397,6370,4293.48,4295.04,247,0,0,40700,TOCNO DODAVANJE,0,0,16520,LCM,RW,1,550,493,193.32,98.32,9.34,2,2.0,1.56,0.15
6382399,6370,4295.04,4297.02,247,0,0,16520,TOCNO DODAVANJE,0,0,196661,RW,RCM,3,552,579,61.32,68.32,2.25,2,2.0,1.98,1.58
6382406,6370,4303.21,4304.25,247,0,0,39442,TOCNO DODAVANJE,0,0,40700,RCB,LCM,1,650,555,154.32,100.32,8.92,2,2.0,1.04,0.16
6382407,6370,4304.25,4306.7,247,0,0,40700,TOCNO DODAVANJE,0,0,196661,LCM,RCM,3,559,572,135.32,173.32,3.42,2,2.0,2.45,1.98
6382409,6370,4306.7,4313.5,15,232,232,196661,LOPTA PO ZRAKU,OUT,OUT,0,RCM,0,5,569,337,93.32,34.32,19.31,2,1.0,6.8,3.74
6382428,6370,4350.37,4351.62,247,0,0,203576,TOCNO DODAVANJE,0,0,5335,LW,RB,1,692,652,149.32,164.32,3.46,2,2.0,1.25,0.16
6382429,6370,4350.37,4351.62,11,95,247,203576,KLIZECI START,TOCNO DODAVANJE,KLIZECI START ODUZETA LOPTA,5335,LW,RB,1,692,652,149.32,164.32,3.46,2,2.0,1.25,0.16
6382440,6370,4403.88,4416.77,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,6045,GK,LB,8,1034,536,274.32,230.32,40.19,3,2.0,12.89,9.92
6382444,6370,4419.08,4420.64,247,0,0,5335,TOCNO DODAVANJE,0,0,40700,RB,LCM,1,621,600,314.32,388.32,6.56,2,6.0,1.56,0.56
6382445,6370,4420.64,4424.22,247,0,0,40700,TOCNO DODAVANJE,0,0,196633,LCM,LB,2,626,708,490.32,742.32,22.58,6,11.0,3.58,1.16
6382446,6370,4424.22,4427.91,247,0,0,196633,TOCNO DODAVANJE,0,0,5335,LB,RB,5,765,744,659.32,519.32,12.11,7,7.0,3.69,2.85
6382447,6370,4427.91,4429.77,247,0,0,5335,TOCNO DODAVANJE,0,0,39442,RB,RCB,1,747,838,513.32,322.32,17.93,7,3.0,1.86,0.11
6382448,6370,4429.77,4432.74,247,0,0,39442,TOCNO DODAVANJE,0,0,77888,RCB,ST,3,821,562,317.32,311.32,20.81,3,2.0,2.97,1.64
6382449,6370,4432.74,4438.6,247,0,0,77888,TOCNO DODAVANJE,0,0,203576,ST,LW,3,596,82,368.32,607.32,46.1,6,5.0,5.86,1.82
6382467,6370,4459.69,4460.09,211,75,75,21022,NIJE IZGUBLJENA,GOL OUT,GOL OUT,0,LCB,0,1,76,32,549.32,523.32,4.17,5,5.0,0.4,0.17
6382472,6370,4497.6,4499.23,211,248,248,196633,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,39381,LB,RB,1,578,416,798.32,695.32,15.72,10,6.0,1.63,0.18
6382480,6370,4506.2,4507.7,247,0,0,39442,TOCNO DODAVANJE,0,0,8570,RCB,GK,1,1012,1142,553.32,443.32,14.07,7,8.0,1.5,0.09
6382483,6370,4507.7,4512.88,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,6045,GK,LB,2,1159,533,383.32,286.32,50.98,8,2.0,5.18,1.54
6382504,6370,4550.64,4561.81,247,0,0,21022,TOCNO DODAVANJE,0,0,77888,LCB,ST,8,782,333,145.32,121.32,36.13,3,1.0,11.17,7.77
6382507,6370,4561.81,4569.26,15,75,75,77888,LOPTA PO ZRAKU,GOL OUT,GOL OUT,0,ST,0,6,343,37,230.32,519.32,34.9,1,5.0,7.45,5.01
6382531,6370,4670.14,4671.82,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,1,895,947,314.32,477.32,14.58,3,7.0,1.68,0.16
6382532,6370,4670.14,4671.82,261,171,247,39442,IZVODENJE SLOBODNOG UDARCA,TOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,21022,RCB,LCB,1,895,947,314.32,477.32,14.58,3,7.0,1.68,0.16
6382533,6370,4671.82,4675.23,247,0,0,21022,TOCNO DODAVANJE,0,0,39442,LCB,RCB,3,946,914,495.32,337.32,13.78,7,3.0,3.41,1.6
6382534,6370,4675.23,4677.23,247,0,0,39442,TOCNO DODAVANJE,0,0,5335,RCB,RB,2,905,784,340.32,354.32,9.79,3,7.0,2.0,0.93
6382536,6370,4677.23,4683.61,15,248,248,5335,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,202061,RB,LCB,5,861,401,213.32,91.32,38.41,3,2.0,6.38,3.47
6382554,6370,4732.79,4736.84,247,0,0,8570,TOCNO DODAVANJE,0,0,203576,GK,LW,1,1222,959,406.32,461.32,21.65,8,7.0,4.05,0.18
6382555,6370,4732.79,4736.84,211,247,247,8570,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,203576,GK,LW,1,1222,959,406.32,461.32,21.65,8,7.0,4.05,0.18
6382557,6370,4736.84,4740.23,247,0,0,203576,TOCNO DODAVANJE,0,0,196661,LW,RCM,4,915,951,360.32,191.32,14.77,7,3.0,3.39,2.16
6382558,6370,4740.23,4742.86,247,0,0,196661,TOCNO DODAVANJE,0,0,16520,RCM,RW,2,898,759,191.32,96.32,13.82,3,3.0,2.63,1.58
6382559,6370,4742.86,4745.79,247,0,0,16520,TOCNO DODAVANJE,0,0,196661,RW,RCM,3,727,813,85.32,90.32,6.92,3,3.0,2.93,1.92
6382564,6370,4753.97,4761.04,247,0,0,8570,TOCNO DODAVANJE,0,0,40700,GK,LCM,8,1103,901,409.32,470.32,17.05,8,7.0,7.07,6.64
6382565,6370,4753.97,4761.04,211,247,247,8570,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,40700,GK,LCM,8,1103,901,409.32,470.32,17.05,8,7.0,7.07,6.64
6382566,6370,4761.04,4763.33,247,0,0,40700,TOCNO DODAVANJE,0,0,196661,LCM,RCM,3,897,905,403.32,219.32,15.78,7,3.0,2.29,1.31
6382567,6370,4763.33,4766.37,247,0,0,196661,TOCNO DODAVANJE,0,0,39442,RCM,RCB,3,891,953,206.32,325.32,11.35,3,3.0,3.04,1.91
6382568,6370,4766.37,4771.43,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,5,917,944,391.32,623.32,20.0,7,7.0,5.06,3.1
6382569,6370,4771.43,4774.32,247,0,0,21022,TOCNO DODAVANJE,0,0,8570,LCB,GK,2,955,1085,622.32,495.32,15.08,7,8.0,2.89,1.0
6382572,6370,4774.32,4784.6,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,196658,GK,GK,6,1000,230,421.32,393.32,61.92,7,5.0,10.28,4.54
6382579,6370,4798.11,4800.17,247,0,0,21022,TOCNO DODAVANJE,0,0,196661,LCB,RCM,1,875,941,493.32,296.32,17.69,7,3.0,2.06,0.8
6382581,6370,4800.17,4804.89,247,0,0,196661,TOCNO DODAVANJE,0,0,21022,RCM,LCB,2,1036,1014,381.32,608.32,19.53,7,7.0,4.72,2.43
6382586,6370,4809.45,4809.46,211,248,248,39442,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,156937,RCB,ST,1,1193,1193,580.32,585.32,0.42,8,8.0,0.01,0.01
6382587,6370,4809.45,4809.46,17,301,248,39442,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,156937,RCB,ST,1,1193,1193,580.32,585.32,0.42,8,8.0,0.01,0.01
6382593,6370,4863.61,4868.9,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,123620,GK,RCB,1,1227,424,406.32,444.32,64.6,8,6.0,5.29,0.19
6382599,6370,4875.08,4876.94,247,0,0,40700,TOCNO DODAVANJE,0,0,77888,LCM,ST,2,496,385,677.32,674.32,8.92,6,6.0,1.86,0.77
6382600,6370,4875.08,4876.94,15,247,247,40700,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,77888,LCM,ST,2,496,385,677.32,674.32,8.92,6,6.0,1.86,0.77
6382601,6370,4876.94,4878.67,247,0,0,77888,TOCNO DODAVANJE,0,0,203576,ST,LW,1,378,410,672.32,605.32,6.29,6,6.0,1.73,0.2
6382630,6370,4937.63,4939.08,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,6045,GK,LB,1,1227,807,378.32,124.32,40.16,8,3.0,1.45,0.17
6382637,6370,4943.19,4943.35,211,248,248,16520,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,196096,RW,ST,1,923,920,66.32,62.32,0.41,3,3.0,0.16,0.16
6382649,6370,4950.65,4954.32,247,0,0,8570,TOCNO DODAVANJE,0,0,5335,GK,RB,1,1199,1100,345.32,158.32,17.89,4,4.0,3.67,0.15
6382650,6370,4950.65,4954.32,211,247,247,8570,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,5335,GK,RB,1,1199,1100,345.32,158.32,17.89,4,4.0,3.67,0.15
6382656,6370,5007.45,5008.84,247,0,0,196661,TOCNO DODAVANJE,0,0,39442,RCM,RCB,1,812,846,153.32,283.32,11.47,3,3.0,1.39,0.16
6382657,6370,5007.45,5008.84,261,171,247,196661,IZVODENJE SLOBODNOG UDARCA,TOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,39442,RCM,RCB,1,812,846,153.32,283.32,11.47,3,3.0,1.39,0.16
6382658,6370,5008.84,5011.98,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,2,851,830,304.32,566.32,22.52,3,7.0,3.14,0.89
6382659,6370,5011.98,5017.78,247,0,0,21022,TOCNO DODAVANJE,0,0,196633,LCB,LB,6,584,600,650.32,761.32,9.6,6,10.0,5.8,4.77
6382661,6370,5017.78,5019.38,247,0,0,196633,TOCNO DODAVANJE,0,0,203576,LB,LW,2,583,355,768.32,763.32,18.32,10,10.0,1.6,0.91
6382669,6370,5050.43,5052.24,247,0,0,196633,TOCNO DODAVANJE,0,0,21022,LB,LCB,2,822,867,735.32,652.32,7.98,11,7.0,1.81,1.02
6382670,6370,5052.24,5055.99,247,0,0,21022,TOCNO DODAVANJE,0,0,8570,LCB,GK,3,899,1079,663.32,488.32,20.83,7,8.0,3.75,1.75
6382673,6370,5055.99,5060.77,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,6045,GK,LB,2,1044,526,436.32,213.32,45.8,7,2.0,4.78,1.75
6382680,6370,5064.67,5065.67,211,232,232,196661,NIJE IZGUBLJENA,OUT,OUT,0,RCM,0,1,793,874,108.32,24.32,9.7,3,3.0,1.0,1.0
6382695,6370,5172.82,5173.31,247,0,0,8570,TOCNO DODAVANJE,0,0,39442,GK,RCB,1,1214,937,361.32,328.32,22.43,8,3.0,0.49,0.1
6382696,6370,5173.31,5175.09,247,0,0,39442,TOCNO DODAVANJE,0,0,196633,RCB,LB,3,752,795,380.32,660.32,24.24,7,7.0,1.78,0.22
6382697,6370,5175.09,5178.76,247,0,0,196633,TOCNO DODAVANJE,0,0,77888,LB,ST,3,766,406,672.32,378.32,38.36,7,6.0,3.67,1.24
6382698,6370,5175.09,5178.76,15,247,247,196633,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,77888,LB,ST,3,766,406,672.32,378.32,38.36,7,6.0,3.67,1.24
6382707,6370,5206.82,5208.57,261,98,248,196633,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,KOMBINACIJA,202061,LB,LCB,1,299,155,761.32,412.32,32.07,9,5.0,1.75,0.15
6382723,6370,5242.79,5244.8,247,0,0,196633,TOCNO DODAVANJE,0,0,39442,LB,RCB,2,882,922,485.32,303.32,15.92,7,3.0,2.01,0.6
6382724,6370,5244.8,5248.61,247,0,0,39442,TOCNO DODAVANJE,0,0,16520,RCB,RW,2,915,509,296.32,90.32,37.09,3,2.0,3.81,1.69
6382725,6370,5244.8,5248.61,15,247,247,39442,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,RCB,RW,2,915,509,296.32,90.32,37.09,3,2.0,3.81,1.69
6382732,6370,5251.03,5253.99,247,0,0,16520,TOCNO DODAVANJE,0,0,77888,RW,ST,2,401,393,69.32,91.32,1.99,2,2.0,2.96,2.69
6382733,6370,5253.99,5256.96,247,0,0,77888,TOCNO DODAVANJE,0,0,16520,ST,RW,3,381,176,136.32,196.32,17.25,2,1.0,2.97,1.8
6382748,6370,5293.24,5295.93,261,98,248,196661,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,KOMBINACIJA,202061,RCM,LCB,1,575,207,90.32,470.32,43.99,2,5.0,2.69,0.17
6382749,6370,5293.24,5295.93,15,248,248,196661,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,202061,RCM,LCB,1,575,207,90.32,470.32,43.99,2,5.0,2.69,0.17
6382760,6370,5304.09,5306.67,247,0,0,203576,TOCNO DODAVANJE,0,0,8570,LW,GK,1,611,906,525.32,367.32,27.3,6,7.0,2.58,0.37
6382763,6370,5306.67,5310.84,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,54894,GK,LCM,1,909,427,364.32,285.32,39.31,7,2.0,4.17,0.18
6382777,6370,5387.16,5387.77,211,232,232,196661,NIJE IZGUBLJENA,OUT,OUT,0,RCM,0,1,1009,1005,89.32,28.32,5.23,3,3.0,0.61,0.19
6382786,6370,5406.93,5408.21,211,248,248,39442,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,196781,RCB,LW,1,958,833,248.32,176.32,11.78,3,3.0,1.28,0.18
6382793,6370,5434.8,5435.14,211,232,232,40700,NIJE IZGUBLJENA,OUT,OUT,0,LCM,0,1,971,938,118.32,35.32,7.59,3,3.0,0.34,0.12
6382807,6370,5480.63,5484.34,261,171,248,8570,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,54894,GK,LCM,1,1121,496,698.32,439.32,54.91,8,6.0,3.71,0.43
6382808,6370,5480.63,5484.34,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,54894,GK,LCM,1,1121,496,698.32,439.32,54.91,8,6.0,3.71,0.43
6382818,6370,5499.44,5501.01,247,0,0,196633,TOCNO DODAVANJE,0,0,203576,LB,LW,1,425,400,803.32,649.32,13.35,10,6.0,1.57,0.19
6382819,6370,5499.44,5501.01,211,247,247,196633,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,203576,LB,LW,1,425,400,803.32,649.32,13.35,10,6.0,1.57,0.19
6382820,6370,5501.01,5502.66,247,0,0,203576,TOCNO DODAVANJE,0,0,39442,LW,RCB,1,400,605,641.32,529.32,19.06,6,6.0,1.65,0.85
6382821,6370,5502.66,5506.97,247,0,0,39442,TOCNO DODAVANJE,0,0,16520,RCB,RW,2,604,251,518.32,263.32,35.81,6,1.0,4.31,1.45
6382822,6370,5502.66,5506.97,15,247,247,39442,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,RCB,RW,2,604,251,518.32,263.32,35.81,6,1.0,4.31,1.45
6382836,6370,5574.27,5577.62,261,171,248,8570,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,202061,GK,LCB,1,815,209,593.32,321.32,53.98,7,1.0,3.35,0.17
6382837,6370,5574.27,5577.62,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,202061,GK,LCB,1,815,209,593.32,321.32,53.98,7,1.0,3.35,0.17
6382843,6370,5580.64,5583.15,247,0,0,196661,TOCNO DODAVANJE,0,0,16520,RCM,RW,2,380,319,101.32,93.32,4.94,2,1.0,2.51,1.59
6382847,6370,5586.17,5587.36,247,0,0,16520,TOCNO DODAVANJE,0,0,196661,RW,RCM,1,327,173,39.32,130.32,14.62,1,1.0,1.19,0.18
6382848,6370,5586.17,5587.36,211,247,247,16520,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,196661,RW,RCM,1,327,173,39.32,130.32,14.62,1,1.0,1.19,0.18
6382856,6370,5619.57,5623.25,247,0,0,196633,TOCNO DODAVANJE,0,0,39442,LB,RCB,4,1046,946,526.32,346.32,17.39,7,3.0,3.68,2.56
6382858,6370,5633.56,5635.24,247,0,0,8570,TOCNO DODAVANJE,0,0,196633,GK,LB,1,888,780,318.32,616.32,26.97,3,7.0,1.68,0.48
6382859,6370,5633.56,5635.24,261,171,247,8570,IZVODENJE SLOBODNOG UDARCA,TOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,196633,GK,LB,1,888,780,318.32,616.32,26.97,3,7.0,1.68,0.48
6382860,6370,5635.24,5640.47,247,0,0,196633,TOCNO DODAVANJE,0,0,16520,LB,RW,4,577,216,611.32,246.32,42.66,6,1.0,5.23,2.2
6382861,6370,5635.24,5640.47,15,247,247,196633,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,LB,RW,4,577,216,611.32,246.32,42.66,6,1.0,5.23,2.2
6466542,6425,24.85,25.97,13,87,0,205986,KORNER,0,IZGUBLJEN KORNER,0,RCB,0,1,1144,1312,329.32,228.32,16.03,4,4.0,1.12,0.13
6466543,6425,24.85,25.97,11,271,13,205986,KLIZECI START,KORNER,KLIZECI ISHOD KORNER,0,RCB,0,1,1144,1312,329.32,228.32,16.03,4,4.0,1.12,0.13
6466544,6425,24.85,25.97,211,13,13,205986,NIJE IZGUBLJENA,KORNER,KORNER,0,RCB,0,1,1144,1312,329.32,228.32,16.03,4,4.0,1.12,0.13
6466545,6425,24.85,25.97,17,301,13,205986,OBRANA OD PROTIVNIKA,KORNER,OTKLONJENA OPASNOST,0,RCB,0,1,1144,1312,329.32,228.32,16.03,4,4.0,1.12,0.13
6466578,6425,75.92,76.7,17,301,248,196633,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,37644,LW,ST,1,1219,1221,447.32,552.32,9.0,8,8.0,0.78,0.14
6466580,6425,75.92,76.7,211,248,248,196633,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,37644,LW,ST,1,1219,1221,447.32,552.32,9.0,8,8.0,0.78,0.14
6466598,6425,77.62,78.35,13,87,0,205986,KORNER,0,IZGUBLJEN KORNER,0,RCB,0,1,1236,1321,542.32,622.32,9.67,8,8.0,0.73,0.17
6466599,6425,77.62,78.35,17,301,13,205986,OBRANA OD PROTIVNIKA,KORNER,OTKLONJENA OPASNOST,0,RCB,0,1,1236,1321,542.32,622.32,9.67,8,8.0,0.73,0.17
6466602,6425,77.62,78.35,17,50,13,205986,OBRANA OD PROTIVNIKA,KORNER,BLOK UDARAC,0,RCB,0,1,1236,1321,542.32,622.32,9.67,8,8.0,0.73,0.17
6466603,6425,77.62,78.35,211,13,13,205986,NIJE IZGUBLJENA,KORNER,KORNER,0,RCB,0,1,1236,1321,542.32,622.32,9.67,8,8.0,0.73,0.17
6466604,6425,77.62,78.35,15,13,13,205986,LOPTA PO ZRAKU,KORNER,KORNER,0,RCB,0,1,1236,1321,542.32,622.32,9.67,8,8.0,0.73,0.17
6466626,6425,105.68,106.22,13,87,0,196661,KORNER,0,IZGUBLJEN KORNER,0,RB,0,1,1256,1315,718.32,728.32,4.81,12,12.0,0.54,0.13
6466628,6425,105.68,106.22,11,271,13,196661,KLIZECI START,KORNER,KLIZECI ISHOD KORNER,0,RB,0,1,1256,1315,718.32,728.32,4.81,12,12.0,0.54,0.13
6466629,6425,105.68,106.22,211,13,13,196661,NIJE IZGUBLJENA,KORNER,KORNER,0,RB,0,1,1256,1315,718.32,728.32,4.81,12,12.0,0.54,0.13
6466651,6425,127.09,140.71,247,0,0,8570,TOCNO DODAVANJE,0,0,205986,GK,RCB,8,1135,1022,359.32,256.32,12.66,8,3.0,13.62,12.12
6466661,6425,140.71,146.47,15,248,248,205986,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,16890,RCB,RCB,4,895,366,225.32,473.32,47.52,3,6.0,5.76,2.39
6466732,6425,176.39,179.43,17,301,232,21022,OBRANA OD PROTIVNIKA,OUT,OTKLONJENA OPASNOST,0,LCB,0,1,1164,900,466.32,811.32,36.39,8,11.0,3.04,0.11
6466733,6425,176.39,179.43,15,232,232,21022,LOPTA PO ZRAKU,OUT,OUT,0,LCB,0,1,1164,900,466.32,811.32,36.39,8,11.0,3.04,0.11
6466734,6425,176.39,179.43,211,232,232,21022,NIJE IZGUBLJENA,OUT,OUT,0,LCB,0,1,1164,900,466.32,811.32,36.39,8,11.0,3.04,0.11
6466778,6425,205.53,208.65,15,232,232,40700,LOPTA PO ZRAKU,OUT,OUT,0,RCM,0,1,963,1057,355.32,30.32,28.86,7,4.0,3.12,0.13
6466779,6425,205.53,208.65,211,232,232,40700,NIJE IZGUBLJENA,OUT,OUT,0,RCM,0,1,963,1057,355.32,30.32,28.86,7,4.0,3.12,0.13
6466822,6425,261.99,266.43,15,248,248,205986,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,16381,RCB,LCB,1,1079,533,231.32,90.32,45.5,4,2.0,4.44,0.04
6466830,6425,261.99,266.43,211,248,248,205986,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,16381,RCB,LCB,1,1079,533,231.32,90.32,45.5,4,2.0,4.44,0.04
6466892,6425,283.51,286.45,17,50,248,196661,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,BLOK UDARAC,71993,RB,LCM,1,1220,1192,475.32,209.32,22.91,8,4.0,2.94,0.13
6466893,6425,283.51,286.45,17,304,248,196661,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,SPASEN GOL,71993,RB,LCM,1,1220,1192,475.32,209.32,22.91,8,4.0,2.94,0.13
6466894,6425,283.51,286.45,15,248,248,196661,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,71993,RB,LCM,1,1220,1192,475.32,209.32,22.91,8,4.0,2.94,0.13
6466895,6425,283.51,286.45,211,248,248,196661,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,71993,RB,LCM,1,1220,1192,475.32,209.32,22.91,8,4.0,2.94,0.13
6466911,6425,294.06,294.92,247,0,0,1802,TOCNO DODAVANJE,0,0,205986,LCM,RCB,1,1041,1079,337.32,349.32,3.22,3,4.0,0.86,0.2
6466950,6425,300.86,301.97,13,87,0,8570,KORNER,0,IZGUBLJEN KORNER,0,GK,0,1,1265,1317,463.32,532.32,7.24,8,8.0,1.11,0.13
6466954,6425,300.86,301.97,15,13,13,8570,LOPTA PO ZRAKU,KORNER,KORNER,0,GK,0,1,1265,1317,463.32,532.32,7.24,8,8.0,1.11,0.13
6466955,6425,300.86,301.97,211,13,13,8570,NIJE IZGUBLJENA,KORNER,KORNER,0,GK,0,1,1265,1317,463.32,532.32,7.24,8,8.0,1.11,0.13
6466974,6425,337.27,338.87,247,0,0,205986,TOCNO DODAVANJE,0,0,16520,RCB,RW,1,1190,1007,334.32,255.32,16.18,4,3.0,1.6,0.13
6466975,6425,337.27,338.87,17,301,247,205986,OBRANA OD PROTIVNIKA,TOCNO DODAVANJE,OTKLONJENA OPASNOST,16520,RCB,RW,1,1190,1007,334.32,255.32,16.18,4,3.0,1.6,0.13
6466977,6425,337.27,338.87,211,247,247,205986,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,RCB,RW,1,1190,1007,334.32,255.32,16.18,4,3.0,1.6,0.13
6467141,6425,339.91,348.17,247,0,0,8570,TOCNO DODAVANJE,0,0,77888,GK,ST,4,1156,310,468.32,617.32,69.17,8,5.0,8.26,2.25
6467143,6425,339.91,348.17,15,247,247,8570,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,77888,GK,ST,4,1156,310,468.32,617.32,69.17,8,5.0,8.26,2.25
6467157,6425,348.17,353.03,247,0,0,77888,TOCNO DODAVANJE,0,0,1802,ST,LCM,5,287,383,594.32,394.32,18.79,5,6.0,4.86,3.06
6467276,6425,428.87,429.86,247,0,0,205986,TOCNO DODAVANJE,0,0,16520,RCB,RW,1,1138,1108,319.32,281.32,4.05,4,4.0,0.99,0.13
6467277,6425,428.87,429.86,211,247,247,205986,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,RCB,RW,1,1138,1108,319.32,281.32,4.05,4,4.0,0.99,0.13
6467278,6425,428.87,429.86,17,301,247,205986,OBRANA OD PROTIVNIKA,TOCNO DODAVANJE,OTKLONJENA OPASNOST,16520,RCB,RW,1,1138,1108,319.32,281.32,4.05,4,4.0,0.99,0.13
6467284,6425,429.86,435.26,15,248,248,16520,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,16492,RW,RB,1,1104,761,276.32,729.32,47.61,4,11.0,5.4,0.14
6467290,6425,429.86,435.26,211,248,248,16520,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,16492,RW,RB,1,1104,761,276.32,729.32,47.61,4,11.0,5.4,0.14
6467298,6425,437.36,438.66,247,0,0,5335,TOCNO DODAVANJE,0,0,196633,CDM,LW,1,889,994,612.32,698.32,11.2,7,7.0,1.3,0.14
