,actionPosX1,actionPosX2,actionPosY1,actionPosY2
245,439.0,473.0,246.32,473.32
246,397.0,413.0,392.32,595.32
247,567.0,653.0,572.32,731.32
248,530.0,1098.0,324.32,740.32
249,515.0,502.0,274.32,547.32
250,497.0,517.0,304.32,596.32
251,312.0,519.0,197.32,215.32
252,456.0,575.0,151.32,81.32
253,693.0,723.0,374.32,262.32
254,225.0,409.0,167.32,329.32
255,505.0,613.0,233.32,83.32
256,435.0,607.0,272.32,260.32
257,439.0,596.0,259.32,82.32
258,375.0,395.0,338.32,552.32
259,288.0,121.0,305.32,374.32
260,381.0,501.0,99.32,85.32
261,354.0,468.0,111.32,78.32
262,306.0,380.0,391.32,239.32
263,468.0,454.0,240.32,598.32
264,454.0,366.0,240.32,398.32
265,461.0,562.0,182.32,88.32
266,257.0,207.0,265.32,508.32
267,483.0,565.0,246.32,265.32
268,261.0,290.0,278.32,478.32
269,420.0,437.0,385.32,163.32
270,366.0,568.0,302.32,339.32
271,525.0,538.0,438.32,580.32
272,495.0,569.0,211.32,104.32
273,498.0,291.0,128.32,275.32
274,365.0,496.0,142.32,288.32
275,651.0,625.0,293.32,496.32
276,604.0,701.0,256.32,90.32
277,620.0,511.0,299.32,423.32
278,568.0,716.0,236.32,77.32
279,688.0,642.0,172.32,478.32
280,324.0,324.0,185.32,399.32
281,626.0,636.0,168.32,337.32
282,703.0,726.0,433.32,294.32
283,390.0,429.0,160.32,489.32
284,793.0,873.0,176.32,312.32
285,865.0,831.0,130.32,223.32
286,853.0,839.0,142.32,199.32
287,875.0,831.0,333.32,184.32
288,1001.0,1163.0,401.32,446.32
289,1241.0,1224.0,709.32,758.32
290,1180.0,1132.0,689.32,486.32
291,582.0,606.0,171.32,97.32
292,688.0,601.0,457.32,244.32
293,707.0,665.0,317.32,630.32
294,494.0,439.0,397.32,491.32
295,911.0,645.0,364.32,90.32
296,1006.0,1173.0,400.32,395.32
297,1023.0,996.0,260.32,448.32
298,658.0,606.0,109.32,89.32
299,904.0,609.0,248.32,327.32
300,839.0,447.0,364.32,631.32
301,838.0,834.0,271.32,485.32
302,615.0,427.0,344.32,90.32
303,809.0,964.0,186.32,336.32
304,902.0,1089.0,325.32,424.32
305,643.0,572.0,265.32,85.32
306,703.0,589.0,202.32,242.32
307,712.0,651.0,330.32,177.32
308,980.0,889.0,372.32,161.32
309,990.0,850.0,406.32,177.32
310,714.0,776.0,406.32,604.32
311,928.0,830.0,463.32,750.32
312,838.0,746.0,211.32,125.32
313,814.0,786.0,372.32,232.32
314,935.0,866.0,368.32,182.32
315,886.0,846.0,394.32,643.32
316,752.0,658.0,295.32,369.32
317,150.0,131.0,234.32,384.32
318,870.0,1174.0,262.32,297.32
319,848.0,810.0,133.32,152.32
320,607.0,511.0,331.32,98.32
321,874.0,793.0,478.32,168.32
322,887.0,907.0,428.32,547.32
323,857.0,629.0,236.32,345.32
324,1093.0,1204.0,149.32,349.32
325,1019.0,981.0,415.32,384.32
326,1035.0,962.0,541.32,417.32
327,1007.0,559.0,205.32,149.32
328,1090.0,1006.0,285.32,335.32
329,1109.0,985.0,272.32,454.32
330,923.0,941.0,320.32,395.32
331,962.0,926.0,348.32,489.32
