,playerID,targetPlayerID,actionPosX1,actionPosX2,actionPosY1,actionPosY2
96,16520.0,39421.0,205.0,157.0,68.32,112.32
97,16520.0,39421.0,370.0,360.0,60.32,58.32
98,16520.0,16381.0,499.0,186.0,167.32,153.32
99,16520.0,204281.0,828.0,797.0,147.32,232.32
100,16520.0,119758.0,629.0,713.0,114.32,74.32
101,16520.0,2122.0,209.0,220.0,283.32,380.32
102,16520.0,119758.0,493.0,509.0,59.32,69.32
103,16520.0,124251.0,65.0,101.0,226.32,414.32
104,16520.0,2324.0,320.0,197.0,150.32,370.32
105,1790.0,124251.0,772.0,240.0,233.32,572.32
106,1790.0,199175.0,70.0,74.0,242.32,253.32
107,1790.0,199175.0,1190.0,1013.0,423.32,358.32
108,1790.0,206190.0,1098.0,760.0,350.32,145.32
109,1790.0,199175.0,587.0,447.0,613.32,537.32
110,1790.0,199175.0,866.0,742.0,122.32,230.32
111,1790.0,16507.0,868.0,643.0,558.32,543.32
112,196661.0,71993.0,1220.0,1192.0,475.32,209.32
113,196661.0,39421.0,537.0,378.0,35.32,62.32
114,196661.0,71993.0,773.0,688.0,207.32,228.32
115,196661.0,16381.0,960.0,545.0,105.32,108.32
116,196661.0,65860.0,641.0,277.0,61.32,303.32
117,196661.0,25072.0,807.0,791.0,68.32,71.32
118,196661.0,25072.0,814.0,814.0,72.32,64.32
119,12956.0,39797.0,1252.0,1260.0,658.32,659.32
120,12956.0,16492.0,590.0,411.0,809.32,767.32
121,12956.0,71993.0,1072.0,865.0,454.32,408.32
122,12956.0,39421.0,1048.0,866.0,525.32,375.32
123,12956.0,204281.0,382.0,372.0,516.32,494.32
124,39442.0,119758.0,1088.0,1022.0,232.32,187.32
125,39442.0,119758.0,668.0,671.0,101.32,185.32
126,39442.0,16507.0,850.0,504.0,302.32,346.32
127,39442.0,119758.0,871.0,974.0,319.32,317.32
128,39442.0,2324.0,996.0,547.0,294.32,90.32
129,205986.0,16890.0,895.0,366.0,225.32,473.32
130,205986.0,16381.0,1079.0,533.0,231.32,90.32
131,205986.0,71993.0,1075.0,1068.0,379.32,382.32
132,205986.0,204281.0,1063.0,872.0,412.32,496.32
133,205986.0,71993.0,589.0,547.0,112.32,112.32
134,205986.0,71993.0,666.0,722.0,86.32,70.32
135,40700.0,39421.0,408.0,97.0,368.32,146.32
136,40700.0,16381.0,620.0,191.0,201.32,94.32
137,40700.0,65860.0,581.0,228.0,247.32,255.32
138,40700.0,55626.0,1202.0,1030.0,466.32,472.32
