,actionPosX1,actionPosX2,actionPosY1,actionPosY2
463,841.0,915.0,718.32,605.32
464,138.0,64.0,297.32,196.32
465,539.0,522.0,566.32,306.32
466,677.0,883.0,592.32,563.32
467,493.0,600.0,403.32,137.32
468,790.0,840.0,527.32,491.32
469,729.0,789.0,543.32,382.32
470,711.0,694.0,583.32,704.32
471,602.0,612.0,587.32,290.32
472,494.0,488.0,340.32,218.32
473,552.0,505.0,556.32,340.32
474,752.0,1018.0,638.32,782.32
475,503.0,479.0,481.32,284.32
476,292.0,588.0,552.32,662.32
477,619.0,724.0,131.32,60.32
478,457.0,207.0,151.32,370.32
479,544.0,281.0,227.32,213.32
480,342.0,558.0,274.32,198.32
481,355.0,154.0,677.32,453.32
482,370.0,437.0,440.32,425.32
483,298.0,485.0,539.32,754.32
484,543.0,731.0,183.32,170.32
485,628.0,738.0,283.32,162.32
486,324.0,540.0,551.32,644.32
487,395.0,143.0,502.32,421.32
488,571.0,537.0,304.32,185.32
489,750.0,888.0,135.32,195.32
490,199.0,342.0,490.32,473.32
491,529.0,562.0,337.32,187.32
492,1032.0,1069.0,327.32,533.32
493,841.0,528.0,336.32,268.32
494,934.0,831.0,374.32,164.32
495,956.0,1136.0,353.32,384.32
496,943.0,746.0,386.32,369.32
497,897.0,740.0,419.32,406.32
498,919.0,717.0,341.32,148.32
499,988.0,1191.0,130.32,323.32
500,1089.0,946.0,301.32,101.32
501,987.0,1134.0,267.32,400.32
502,598.0,517.0,384.32,360.32
503,698.0,480.0,382.32,758.32
504,769.0,725.0,377.32,166.32
505,598.0,416.0,294.32,750.32
506,1208.0,1023.0,434.32,769.32
507,1070.0,896.0,406.32,107.32
508,619.0,562.0,328.32,94.32
509,855.0,822.0,193.32,265.32
510,993.0,821.0,315.32,260.32
511,958.0,758.0,461.32,742.32
512,761.0,620.0,433.32,743.32
513,1138.0,1148.0,527.32,295.32
514,939.0,875.0,240.32,360.32
515,1001.0,880.0,236.32,301.32
516,740.0,789.0,301.32,540.32
517,1239.0,1205.0,301.32,200.32
518,1138.0,1107.0,294.32,170.32
519,875.0,965.0,165.32,364.32
520,897.0,800.0,350.32,344.32
521,870.0,857.0,311.32,606.32
522,886.0,871.0,529.32,651.32
523,1041.0,1170.0,322.32,563.32
524,972.0,1122.0,318.32,396.32
525,903.0,865.0,256.32,536.32
526,978.0,938.0,355.32,208.32
527,702.0,497.0,319.32,285.32
528,907.0,890.0,299.32,622.32
529,892.0,828.0,298.32,397.32
530,857.0,1056.0,305.32,417.32
531,311.0,153.0,649.32,504.32
532,730.0,831.0,519.32,456.32
533,355.0,605.0,705.32,384.32
534,334.0,405.0,606.32,485.32
535,1091.0,1141.0,676.32,742.32
536,377.0,426.0,572.32,304.32
537,589.0,580.0,586.32,498.32
538,523.0,497.0,635.32,432.32
539,541.0,483.0,615.32,399.32
540,415.0,856.0,526.32,560.32
541,456.0,410.0,560.32,339.32
542,468.0,620.0,482.32,281.32
543,547.0,519.0,390.32,630.32
544,530.0,586.0,468.32,240.32
545,445.0,504.0,643.32,302.32
546,766.0,431.0,542.32,534.32
547,495.0,502.0,599.32,324.32
548,90.0,116.0,524.32,708.32
549,429.0,621.0,551.32,617.32
550,486.0,541.0,528.32,286.32
551,398.0,365.0,805.32,512.32
552,402.0,452.0,490.32,285.32
553,381.0,238.0,560.32,353.32
554,232.0,349.0,713.32,738.32
555,259.0,418.0,432.32,284.32
556,381.0,734.0,609.32,576.32
557,449.0,513.0,524.32,481.32
558,459.0,704.0,594.32,761.32
559,348.0,345.0,585.32,672.32
560,167.0,117.0,662.32,694.32
561,347.0,451.0,710.32,685.32
562,425.0,488.0,693.32,777.32
563,531.0,738.0,618.32,580.32
564,457.0,483.0,476.32,719.32
565,282.0,299.0,600.32,730.32
566,672.0,642.0,729.32,622.32
567,642.0,792.0,341.32,323.32
568,262.0,152.0,703.32,593.32
569,426.0,269.0,660.32,509.32
570,701.0,738.0,542.32,708.32
571,362.0,445.0,394.32,699.32
572,410.0,169.0,620.32,400.32
573,526.0,506.0,390.32,288.32
574,357.0,208.0,799.32,655.32
575,302.0,189.0,626.32,465.32
576,351.0,368.0,577.32,689.32
577,532.0,637.0,658.32,473.32
578,388.0,479.0,591.32,748.32
579,390.0,498.0,527.32,644.32
580,324.0,473.0,643.32,569.32
581,433.0,234.0,281.32,430.32
582,335.0,462.0,604.32,491.32
583,414.0,487.0,358.32,355.32
584,830.0,924.0,641.32,656.32
585,299.0,407.0,630.32,483.32
586,588.0,435.0,536.32,577.32
587,965.0,1083.0,286.32,400.32
588,322.0,200.0,682.32,451.32
589,454.0,202.0,620.32,426.32
590,526.0,464.0,506.32,293.32
591,658.0,866.0,578.32,763.32
592,473.0,621.0,548.32,502.32
593,427.0,480.0,557.32,462.32
594,493.0,273.0,607.32,511.32
595,505.0,545.0,616.32,513.32
596,347.0,126.0,169.32,394.32
597,208.0,132.0,149.32,385.32
598,158.0,428.0,681.32,767.32
599,226.0,271.0,454.32,447.32
600,821.0,876.0,536.32,744.32
601,537.0,287.0,604.32,519.32
602,462.0,559.0,694.32,608.32
603,547.0,645.0,685.32,737.32
604,441.0,444.0,623.32,232.32
