,playerID,targetPlayerID,actionPosX1,actionPosX2,actionPosY1,actionPosY2
0,16087.0,198668.0,453.0,962.0,382.32,740.32
1,16087.0,102537.0,162.0,170.0,193.32,204.32
2,16087.0,204427.0,266.0,392.0,138.32,175.32
3,16087.0,196781.0,559.0,585.0,536.32,548.32
4,16087.0,196658.0,627.0,1236.0,671.32,481.32
5,16087.0,196781.0,553.0,679.0,660.32,678.32
6,16087.0,29434.0,630.0,747.0,392.32,345.32
7,16087.0,39381.0,668.0,1026.0,372.32,120.32
8,16087.0,136144.0,513.0,714.0,267.32,482.32
9,16087.0,5949.0,769.0,1224.0,727.32,612.32
10,16087.0,56968.0,514.0,403.0,722.32,680.32
11,16087.0,29485.0,347.0,310.0,570.32,379.32
12,16087.0,97021.0,481.0,772.0,794.32,718.32
13,16087.0,205987.0,759.0,840.0,715.32,407.32
14,16087.0,97021.0,1119.0,1162.0,621.32,608.32
15,16087.0,57544.0,248.0,242.0,764.32,764.32
16,206309.0,43159.0,813.0,846.0,697.32,708.32
17,206309.0,43159.0,714.0,729.0,712.32,710.32
18,206309.0,198668.0,490.0,637.0,575.32,624.32
19,206309.0,109708.0,800.0,1167.0,653.32,376.32
20,206309.0,43159.0,569.0,626.0,644.32,614.32
21,206309.0,198668.0,760.0,972.0,544.32,763.32
22,206309.0,204427.0,720.0,730.0,771.32,772.32
23,206309.0,54894.0,415.0,610.0,421.32,499.32
24,206309.0,136144.0,184.0,226.0,737.32,761.32
25,206309.0,54894.0,369.0,780.0,652.32,697.32
26,206309.0,123620.0,769.0,1018.0,636.32,515.32
27,206309.0,196781.0,493.0,635.0,521.32,548.32
28,206309.0,39466.0,862.0,994.0,437.32,369.32
29,206309.0,54894.0,427.0,533.0,508.32,515.32
30,206309.0,115078.0,405.0,468.0,606.32,645.32
31,206309.0,57544.0,341.0,503.0,647.32,621.32
32,206309.0,5949.0,275.0,841.0,735.32,585.32
33,206309.0,56968.0,564.0,620.0,480.32,359.32
