,actionPosX1,actionPosX2,actionPosY1,actionPosY2
783,881.0,992.0,701.32,587.32
784,665.0,616.0,692.32,517.32
785,703.0,618.0,707.32,633.32
786,468.0,450.0,117.32,211.32
787,526.0,337.0,109.32,188.32
788,701.0,530.0,273.32,490.32
789,264.0,571.0,41.32,84.32
790,447.0,221.0,98.32,182.32
791,514.0,447.0,77.32,245.32
792,848.0,761.0,85.32,222.32
793,852.0,940.0,91.32,64.32
794,449.0,298.0,81.32,191.32
795,572.0,426.0,120.32,166.32
796,488.0,407.0,96.32,154.32
797,698.0,840.0,169.32,282.32
798,558.0,429.0,114.32,251.32
799,579.0,436.0,76.32,137.32
800,415.0,526.0,187.32,171.32
801,441.0,294.0,136.32,220.32
802,1080.0,1051.0,228.32,281.32
803,628.0,601.0,106.32,216.32
804,544.0,409.0,136.32,369.32
805,211.0,373.0,353.32,421.32
806,531.0,598.0,84.32,72.32
807,632.0,768.0,100.32,74.32
808,717.0,527.0,92.32,162.32
809,221.0,133.0,144.32,252.32
810,784.0,727.0,42.32,111.32
811,602.0,555.0,81.32,218.32
812,622.0,585.0,76.32,122.32
813,635.0,474.0,70.32,115.32
814,359.0,233.0,240.32,458.32
815,872.0,1131.0,754.32,666.32
816,726.0,905.0,754.32,608.32
817,529.0,531.0,653.32,575.32
818,750.0,836.0,628.32,455.32
819,825.0,739.0,610.32,589.32
820,775.0,799.0,750.32,659.32
821,498.0,443.0,772.32,754.32
822,881.0,660.0,752.32,609.32
823,566.0,762.0,715.32,638.32
824,864.0,832.0,680.32,514.32
825,970.0,1015.0,653.32,564.32
826,535.0,624.0,750.32,704.32
827,379.0,463.0,756.32,641.32
828,894.0,999.0,619.32,494.32
829,744.0,1051.0,710.32,390.32
830,724.0,1031.0,760.32,558.32
831,762.0,981.0,708.32,558.32
832,1203.0,1190.0,482.32,399.32
833,380.0,457.0,659.32,527.32
834,1120.0,1186.0,629.32,530.32
835,360.0,214.0,722.32,345.32
836,766.0,918.0,263.32,238.32
837,552.0,465.0,660.32,766.32
838,875.0,768.0,568.32,496.32
839,663.0,558.0,679.32,756.32
840,719.0,489.0,663.32,747.32
841,523.0,430.0,793.32,754.32
842,841.0,954.0,720.32,614.32
843,715.0,786.0,242.32,93.32
844,433.0,672.0,40.32,147.32
845,538.0,636.0,108.32,171.32
846,603.0,739.0,101.32,73.32
847,711.0,733.0,132.32,224.32
848,690.0,753.0,114.32,226.32
849,699.0,704.0,99.32,225.32
850,635.0,509.0,148.32,254.32
851,550.0,957.0,72.32,152.32
852,853.0,969.0,99.32,83.32
853,745.0,747.0,102.32,234.32
854,720.0,557.0,116.32,233.32
855,480.0,612.0,216.32,167.32
856,472.0,543.0,217.32,258.32
857,817.0,765.0,31.32,102.32
858,800.0,764.0,29.32,110.32
859,822.0,961.0,154.32,120.32
860,509.0,511.0,89.32,218.32
861,475.0,228.0,111.32,357.32
862,880.0,1037.0,739.32,557.32
863,699.0,624.0,748.32,636.32
864,758.0,594.0,612.32,762.32
865,926.0,723.0,625.32,652.32
866,799.0,648.0,662.32,638.32
