,playerID,targetPlayerID,actionPosX1,actionPosX2,actionPosY1,actionPosY2
0,212914.0,197072.0,538.0,413.0,91.32,150.32
1,212914.0,16344.0,402.0,185.0,160.32,407.32
2,212914.0,38209.0,582.0,424.0,241.32,332.32
3,212914.0,197680.0,240.0,203.0,137.32,193.32
4,212914.0,141580.0,326.0,525.0,714.32,591.32
5,212914.0,161525.0,586.0,621.0,752.32,749.32
6,212914.0,161525.0,596.0,598.0,745.32,745.32
7,212914.0,115078.0,577.0,549.0,71.32,82.32
8,212914.0,57544.0,658.0,562.0,60.32,55.32
9,212914.0,97021.0,609.0,522.0,59.32,77.32
10,212914.0,29485.0,1105.0,1068.0,195.32,326.32
11,212914.0,74560.0,1111.0,1032.0,313.32,583.32
12,212914.0,97021.0,543.0,450.0,62.32,65.32
13,212914.0,5949.0,884.0,686.0,295.32,352.32
14,212914.0,5949.0,737.0,479.0,59.32,181.32
15,212914.0,56968.0,804.0,778.0,362.32,510.32
16,212914.0,74560.0,220.0,261.0,64.32,656.32
17,212914.0,97021.0,318.0,138.0,80.32,343.32
18,212914.0,29485.0,383.0,354.0,80.32,111.32
19,212914.0,78198.0,363.0,296.0,56.32,244.32
20,212914.0,201539.0,199.0,172.0,70.32,210.32
21,212914.0,54689.0,359.0,205.0,152.32,310.32
22,212914.0,37911.0,606.0,510.0,51.32,90.32
23,212914.0,37911.0,735.0,510.0,178.32,251.32
24,212914.0,78198.0,993.0,827.0,47.32,110.32
25,212914.0,54769.0,495.0,350.0,69.32,369.32
26,212914.0,35785.0,616.0,554.0,89.32,120.32
27,212914.0,16271.0,387.0,239.0,94.32,402.32
28,212914.0,54689.0,209.0,190.0,114.32,99.32
29,212914.0,37911.0,1227.0,1023.0,217.32,261.32
30,212914.0,35785.0,776.0,592.0,135.32,198.32
31,199745.0,54482.0,683.0,1211.0,636.32,668.32
32,199745.0,38433.0,968.0,986.0,302.32,294.32
33,199745.0,201366.0,558.0,934.0,259.32,154.32
34,199745.0,38433.0,768.0,793.0,604.32,626.32
35,199745.0,114354.0,903.0,1041.0,559.32,590.32
36,199745.0,38433.0,794.0,826.0,603.32,613.32
37,199745.0,44428.0,891.0,870.0,234.32,177.32
38,199745.0,130205.0,1092.0,1068.0,488.32,523.32
39,199745.0,130205.0,475.0,524.0,252.32,232.32
40,199745.0,171186.0,598.0,480.0,291.32,197.32
41,199745.0,171186.0,625.0,587.0,347.32,224.32
42,199745.0,2454.0,337.0,314.0,375.32,350.32
43,199745.0,39007.0,1106.0,1071.0,655.32,502.32
44,199745.0,88465.0,1058.0,610.0,528.32,563.32
45,199745.0,54183.0,1143.0,883.0,370.32,233.32
46,199745.0,2454.0,1088.0,882.0,752.32,683.32
47,199745.0,206155.0,881.0,308.0,643.32,641.32
48,199745.0,1775.0,856.0,849.0,614.32,518.32
49,199745.0,55796.0,295.0,146.0,114.32,367.32
50,199745.0,120261.0,435.0,430.0,387.32,398.32
51,199745.0,54183.0,497.0,433.0,172.32,161.32
52,199745.0,210557.0,349.0,323.0,72.32,67.32
53,199745.0,210557.0,343.0,348.0,75.32,95.32
54,199745.0,38494.0,723.0,711.0,84.32,80.32
55,199745.0,85380.0,56.0,67.0,784.32,417.32
56,199745.0,122073.0,203.0,145.0,81.32,312.32
57,199745.0,38494.0,213.0,204.0,69.32,178.32
58,199745.0,23179.0,403.0,343.0,181.32,353.32
59,199745.0,85380.0,61.0,63.0,785.32,396.32
60,199745.0,143213.0,759.0,245.0,663.32,661.32
61,199745.0,143213.0,986.0,641.0,109.32,102.32
62,199745.0,38494.0,729.0,761.0,301.32,280.32
63,199745.0,175390.0,570.0,488.0,187.32,179.32
64,199745.0,143213.0,285.0,197.0,173.32,309.32
65,199745.0,54495.0,639.0,635.0,722.32,716.32
66,199745.0,196.0,600.0,241.0,319.32,240.32
67,199745.0,53129.0,432.0,229.0,258.32,120.32
68,199745.0,75357.0,421.0,424.0,416.32,427.32
69,199745.0,206251.0,652.0,238.0,563.32,315.32
70,199745.0,38500.0,1281.0,1252.0,747.32,776.32
71,199745.0,75357.0,504.0,232.0,231.32,291.32
72,199745.0,75357.0,453.0,456.0,136.32,130.32
73,199745.0,170341.0,749.0,640.0,263.32,577.32
74,199745.0,1939.0,1026.0,1012.0,99.32,92.32
75,199745.0,17326.0,834.0,181.0,281.32,299.32
76,199745.0,38209.0,862.0,451.0,170.32,135.32
77,199745.0,38209.0,656.0,223.0,203.32,493.32
78,199745.0,1939.0,627.0,591.0,279.32,254.32
79,199745.0,58565.0,336.0,250.0,242.32,314.32
80,199745.0,54414.0,919.0,955.0,623.32,532.32
81,199745.0,196657.0,1047.0,1117.0,428.32,422.32
82,199745.0,141580.0,711.0,724.0,641.32,613.32
83,199745.0,196657.0,863.0,1019.0,450.32,501.32
84,199745.0,16475.0,951.0,968.0,691.32,715.32
85,199745.0,16475.0,1011.0,1093.0,302.32,267.32
86,199745.0,1641.0,680.0,751.0,465.32,433.32
87,199745.0,56968.0,743.0,686.0,730.32,770.32
88,199745.0,56968.0,606.0,570.0,315.32,352.32
89,199745.0,5949.0,773.0,491.0,106.32,197.32
90,199745.0,205987.0,541.0,499.0,139.32,174.32
91,199745.0,205987.0,727.0,701.0,243.32,259.32
92,199745.0,57544.0,719.0,477.0,307.32,87.32
93,199745.0,56968.0,887.0,836.0,679.32,703.32
94,199745.0,87814.0,646.0,726.0,235.32,220.32
95,199745.0,201239.0,395.0,389.0,146.32,208.32
96,199745.0,199097.0,381.0,440.0,81.32,67.32
97,199745.0,101189.0,450.0,219.0,233.32,246.32
98,199745.0,54779.0,1094.0,616.0,233.32,278.32
99,199745.0,201239.0,456.0,376.0,109.32,145.32
100,199745.0,163804.0,489.0,403.0,181.32,303.32
101,199745.0,199097.0,530.0,568.0,152.32,136.32
102,199745.0,16345.0,441.0,391.0,65.32,121.32
103,199745.0,127888.0,586.0,703.0,278.32,281.32
104,199745.0,2540.0,356.0,150.0,203.32,180.32
105,199745.0,197255.0,640.0,740.0,432.32,285.32
106,199745.0,35445.0,935.0,1145.0,337.32,246.32
107,199745.0,35445.0,288.0,396.0,393.32,266.32
108,199745.0,74310.0,756.0,783.0,97.32,73.32
109,199745.0,7910.0,808.0,865.0,598.32,542.32
110,199745.0,54689.0,810.0,405.0,601.32,432.32
111,199745.0,11043.0,686.0,296.0,504.32,565.32
112,199745.0,78198.0,796.0,784.0,535.32,541.32
113,199745.0,54769.0,516.0,581.0,630.32,670.32
114,199745.0,78198.0,240.0,298.0,525.32,510.32
115,199745.0,78198.0,468.0,504.0,745.32,750.32
116,199745.0,201539.0,717.0,714.0,561.32,582.32
117,199745.0,78198.0,315.0,278.0,591.32,550.32
118,199745.0,16271.0,420.0,345.0,748.32,667.32
119,199745.0,201539.0,546.0,529.0,713.32,641.32
120,1802.0,201366.0,1230.0,1236.0,372.32,375.32
121,1802.0,114354.0,1118.0,1141.0,351.32,453.32
122,1802.0,198668.0,875.0,1152.0,592.32,734.32
123,1802.0,171186.0,527.0,255.0,149.32,153.32
124,1802.0,110657.0,458.0,392.0,443.32,463.32
125,1802.0,198337.0,1123.0,980.0,509.32,643.32
126,1802.0,171186.0,494.0,232.0,261.32,192.32
127,1802.0,171186.0,512.0,378.0,336.32,214.32
128,1802.0,56958.0,187.0,91.0,505.32,506.32
129,1802.0,123620.0,1214.0,1215.0,460.32,458.32
130,1802.0,202061.0,931.0,1009.0,512.32,608.32
131,1802.0,54894.0,888.0,931.0,295.32,349.32
132,1802.0,196781.0,897.0,904.0,314.32,320.32
133,1802.0,23179.0,601.0,389.0,545.32,526.32
134,1802.0,143213.0,398.0,382.0,442.32,393.32
135,1802.0,63828.0,465.0,110.0,601.32,753.32
136,1802.0,75357.0,193.0,235.0,478.32,493.32
137,1802.0,17015.0,513.0,606.0,269.32,683.32
138,1802.0,38209.0,844.0,694.0,64.32,147.32
139,1802.0,55773.0,716.0,727.0,676.32,649.32
140,1802.0,33894.0,679.0,663.0,644.32,438.32
141,1802.0,16344.0,557.0,437.0,568.32,635.32
142,1802.0,55773.0,548.0,531.0,600.32,608.32
143,1802.0,78485.0,644.0,721.0,476.32,465.32
144,1802.0,38209.0,331.0,218.0,420.32,360.32
145,1802.0,16475.0,741.0,736.0,416.32,422.32
146,1802.0,196657.0,746.0,935.0,555.32,516.32
147,1802.0,16475.0,890.0,900.0,734.32,729.32
148,1802.0,1641.0,608.0,629.0,263.32,300.32
149,1802.0,141580.0,943.0,976.0,651.32,575.32
150,1802.0,179905.0,111.0,371.0,327.32,293.32
151,1802.0,56968.0,605.0,619.0,787.32,783.32
152,1802.0,97021.0,275.0,250.0,401.32,286.32
153,1802.0,205987.0,1226.0,1080.0,485.32,455.32
154,1802.0,56968.0,587.0,788.0,315.32,446.32
155,1802.0,200.0,210.0,202.0,570.32,456.32
156,1802.0,54779.0,133.0,171.0,158.32,322.32
157,1802.0,101189.0,629.0,524.0,650.32,626.32
158,1802.0,87814.0,443.0,474.0,720.32,688.32
159,1802.0,80975.0,462.0,518.0,704.32,677.32
160,1802.0,87814.0,1003.0,917.0,516.32,591.32
161,1802.0,16508.0,332.0,283.0,755.32,741.32
162,22870.0,38209.0,668.0,423.0,196.32,234.32
163,22870.0,17326.0,762.0,185.0,522.32,472.32
164,22870.0,58565.0,420.0,457.0,472.32,452.32
165,22870.0,55773.0,360.0,258.0,591.32,671.32
166,22870.0,16344.0,363.0,324.0,538.32,560.32
167,22870.0,55773.0,390.0,331.0,782.32,774.32
168,22870.0,78485.0,445.0,435.0,398.32,392.32
169,22870.0,1939.0,652.0,638.0,339.32,337.32
170,22870.0,1939.0,369.0,304.0,359.32,367.32
171,22870.0,17326.0,64.0,65.0,630.32,434.32
172,22870.0,38209.0,408.0,195.0,717.32,430.32
173,22870.0,1939.0,456.0,295.0,510.32,491.32
174,22870.0,196657.0,1285.0,1176.0,785.32,385.32
175,22870.0,54414.0,965.0,1038.0,335.32,338.32
176,22870.0,13773.0,566.0,560.0,508.32,508.32
177,22870.0,196657.0,871.0,967.0,357.32,425.32
178,22870.0,179905.0,763.0,731.0,287.32,385.32
179,22870.0,13773.0,381.0,296.0,421.32,413.32
180,22870.0,16475.0,1076.0,1173.0,530.32,455.32
181,22870.0,141580.0,747.0,821.0,405.32,463.32
182,22870.0,57544.0,472.0,485.0,316.32,314.32
183,22870.0,57544.0,736.0,824.0,757.32,681.32
184,22870.0,5949.0,423.0,375.0,462.32,409.32
185,22870.0,2034.0,489.0,483.0,725.32,725.32
186,22870.0,1882.0,573.0,116.0,556.32,401.32
187,22870.0,5949.0,435.0,350.0,592.32,343.32
188,22870.0,5949.0,533.0,475.0,386.32,352.32
189,22870.0,1882.0,181.0,81.0,331.32,330.32
