,playerID,targetPlayerID,actionPosX1,actionPosX2,actionPosY1,actionPosY2
0,199745.0,97317.0,1166.0,1198.0,639.32,379.32
1,199745.0,97317.0,999.0,1099.0,449.32,390.32
2,199745.0,206190.0,634.0,1186.0,589.32,659.32
3,199745.0,97317.0,1081.0,1094.0,387.32,388.32
4,199745.0,206190.0,651.0,1134.0,332.32,693.32
5,199745.0,2324.0,1176.0,1173.0,668.32,584.32
6,199745.0,97317.0,648.0,1011.0,604.32,431.32
7,199745.0,2122.0,1029.0,1166.0,442.32,412.32
8,199745.0,97318.0,818.0,869.0,519.32,502.32
9,199745.0,199175.0,657.0,685.0,293.32,297.32
10,1802.0,204281.0,149.0,369.0,384.32,424.32
11,1802.0,65860.0,323.0,938.0,377.32,161.32
12,1802.0,2324.0,1192.0,1176.0,328.32,504.32
13,1802.0,97317.0,1214.0,1224.0,591.32,542.32
14,1802.0,119758.0,861.0,923.0,558.32,665.32
15,1802.0,97317.0,868.0,943.0,464.32,403.32
16,22870.0,97317.0,1067.0,1093.0,411.32,403.32
17,22870.0,1693.0,1286.0,1227.0,53.32,395.32
18,22870.0,199175.0,717.0,800.0,419.32,444.32
19,22870.0,119758.0,836.0,861.0,742.32,757.32
20,22870.0,97318.0,752.0,789.0,253.32,275.32
21,22870.0,199175.0,839.0,843.0,329.32,339.32
22,1770.0,11554.0,676.0,457.0,160.32,278.32
23,1770.0,199175.0,857.0,1119.0,482.32,340.32
24,1770.0,2324.0,1058.0,1220.0,73.32,414.32
25,1770.0,97317.0,1166.0,1201.0,309.32,376.32
26,1770.0,2122.0,249.0,325.0,272.32,198.32
27,1770.0,1693.0,767.0,810.0,242.32,335.32
28,1770.0,97317.0,1008.0,1169.0,63.32,373.32
29,1770.0,2324.0,1128.0,1184.0,457.32,437.32
30,1770.0,119758.0,1066.0,1072.0,775.32,770.32
31,1770.0,1693.0,476.0,584.0,108.32,205.32
32,1770.0,97317.0,568.0,751.0,202.32,250.32
33,1770.0,2122.0,258.0,554.0,111.32,65.32
34,1770.0,2122.0,1119.0,1140.0,511.32,455.32
35,196633.0,16381.0,310.0,756.0,285.32,260.32
36,196633.0,204281.0,492.0,495.0,65.32,65.32
37,196633.0,16890.0,294.0,451.0,425.32,459.32
38,196633.0,69050.0,632.0,797.0,39.32,64.32
39,196633.0,119758.0,608.0,687.0,88.32,106.32
40,196633.0,199175.0,806.0,813.0,284.32,297.32
41,196633.0,1693.0,1063.0,1163.0,89.32,501.32
42,196633.0,2122.0,551.0,701.0,27.32,69.32
43,196633.0,2003.0,659.0,742.0,83.32,141.32
44,77888.0,65860.0,1273.0,1260.0,96.32,382.32
45,77888.0,39797.0,583.0,515.0,62.32,71.32
46,77888.0,16381.0,1038.0,1076.0,445.32,399.32
47,77888.0,39421.0,517.0,592.0,557.32,687.32
48,77888.0,16381.0,542.0,537.0,729.32,725.32
49,77888.0,25072.0,981.0,904.0,714.32,689.32
50,77888.0,16890.0,613.0,678.0,310.32,271.32
51,77888.0,39421.0,886.0,955.0,328.32,547.32
52,77888.0,19278.0,822.0,868.0,519.32,391.32
53,77888.0,16492.0,834.0,932.0,117.32,115.32
54,21022.0,16381.0,341.0,795.0,434.32,590.32
55,21022.0,71993.0,160.0,241.0,398.32,559.32
56,21022.0,39797.0,135.0,190.0,390.32,335.32
57,21022.0,39421.0,392.0,921.0,210.32,559.32
58,21022.0,1693.0,363.0,532.0,328.32,197.32
59,21022.0,78561.0,279.0,381.0,355.32,446.32
60,21022.0,2122.0,554.0,752.0,106.32,110.32
61,8570.0,16492.0,222.0,873.0,478.32,192.32
62,8570.0,39421.0,349.0,923.0,380.32,719.32
63,8570.0,16381.0,107.0,891.0,483.32,502.32
64,8570.0,16381.0,250.0,871.0,252.32,512.32
65,8570.0,71993.0,129.0,84.0,443.32,428.32
66,8570.0,16381.0,256.0,759.0,640.32,626.32
67,8570.0,16890.0,108.0,847.0,480.32,534.32
68,8570.0,199175.0,113.0,812.0,350.32,346.32
69,8570.0,119758.0,133.0,722.0,461.32,713.32
70,8570.0,2324.0,420.0,975.0,453.32,592.32
71,8570.0,199175.0,117.0,382.0,426.32,536.32
72,8570.0,2324.0,232.0,872.0,470.32,390.32
73,8570.0,97317.0,162.0,812.0,691.32,376.32
74,8570.0,97318.0,116.0,862.0,372.32,257.32
75,8570.0,199175.0,353.0,846.0,669.32,415.32
76,8570.0,97317.0,173.0,807.0,318.32,321.32
77,8570.0,97317.0,225.0,880.0,315.32,275.32
78,5335.0,25072.0,210.0,339.0,500.32,487.32
79,5335.0,16890.0,901.0,1280.0,245.32,152.32
80,5335.0,71993.0,165.0,164.0,477.32,482.32
81,5335.0,37644.0,483.0,473.0,330.32,321.32
82,5335.0,16381.0,235.0,181.0,550.32,414.32
83,5335.0,69050.0,1058.0,1089.0,506.32,475.32
84,5335.0,65860.0,528.0,1151.0,426.32,538.32
85,5335.0,22397.0,323.0,344.0,552.32,512.32
86,5335.0,2324.0,589.0,921.0,652.32,533.32
87,5335.0,206190.0,866.0,882.0,759.32,756.32
88,5335.0,2122.0,438.0,987.0,771.32,247.32
89,5335.0,2324.0,1195.0,1157.0,674.32,506.32
90,5335.0,206190.0,475.0,607.0,715.32,730.32
91,5335.0,11554.0,1128.0,1136.0,758.32,752.32
92,5335.0,199175.0,1072.0,1126.0,810.32,684.32
93,5335.0,97318.0,868.0,999.0,814.32,565.32
94,5335.0,199175.0,337.0,728.0,756.32,628.32
95,16520.0,78561.0,867.0,935.0,725.32,755.32
96,16520.0,206190.0,1025.0,1044.0,743.32,708.32
97,16520.0,1693.0,185.0,480.0,783.32,757.32
98,16520.0,2324.0,598.0,642.0,723.32,646.32
99,16520.0,1693.0,767.0,777.0,744.32,744.32
100,16520.0,1693.0,936.0,950.0,626.32,646.32
101,16520.0,97317.0,1283.0,1183.0,714.32,420.32
102,1790.0,2324.0,1261.0,1229.0,697.32,477.32
103,1790.0,2324.0,1036.0,1091.0,355.32,431.32
104,1790.0,2122.0,727.0,876.0,70.32,72.32
