,playerID,targetPlayerID,actionPosX1,actionPosX2,actionPosY1,actionPosY2
0,16087.0,84297.0,521.0,515.0,73.32,72.32
1,16087.0,16271.0,561.0,273.0,68.32,393.32
2,16087.0,54689.0,804.0,445.0,110.32,202.32
3,16087.0,54689.0,772.0,648.0,147.32,125.32
4,16087.0,54689.0,826.0,559.0,48.32,103.32
5,16087.0,35785.0,805.0,774.0,124.32,118.32
6,16087.0,37911.0,526.0,504.0,186.32,194.32
7,16087.0,16271.0,863.0,525.0,76.32,342.32
8,16087.0,73299.0,595.0,390.0,327.32,167.32
9,16087.0,167694.0,907.0,815.0,597.32,611.32
10,16087.0,95786.0,872.0,463.0,435.32,158.32
11,16087.0,13690.0,955.0,942.0,661.32,693.32
12,16087.0,68515.0,1149.0,579.0,658.32,418.32
13,16087.0,65127.0,1236.0,904.0,413.32,68.32
14,16087.0,58666.0,1006.0,861.0,519.32,625.32
15,16087.0,95786.0,1258.0,905.0,429.32,214.32
16,16087.0,3153.0,1230.0,1215.0,543.32,606.32
17,16087.0,14.0,769.0,568.0,799.32,739.32
18,16087.0,13730.0,342.0,214.0,683.32,485.32
19,16087.0,13730.0,929.0,287.0,666.32,575.32
20,16087.0,14.0,1232.0,977.0,472.32,617.32
21,16087.0,14.0,609.0,454.0,752.32,731.32
22,16087.0,14.0,837.0,303.0,598.32,703.32
23,16087.0,4470.0,989.0,649.0,803.32,711.32
24,16087.0,1975.0,937.0,455.0,574.32,265.32
25,16087.0,4470.0,932.0,847.0,625.32,516.32
26,16087.0,38215.0,1117.0,1021.0,604.32,594.32
27,16087.0,14.0,906.0,699.0,483.32,573.32
28,16087.0,5917.0,1017.0,708.0,537.32,590.32
29,16087.0,2842.0,501.0,1122.0,116.32,155.32
30,16087.0,17782.0,228.0,623.0,281.32,516.32
31,16087.0,78532.0,397.0,408.0,311.32,310.32
32,16087.0,68177.0,230.0,639.0,250.32,371.32
33,16087.0,78532.0,555.0,513.0,253.32,205.32
34,16087.0,4496.0,189.0,274.0,236.32,367.32
35,16087.0,19655.0,426.0,669.0,138.32,249.32
36,16087.0,8835.0,147.0,236.0,395.32,224.32
37,16087.0,2956.0,555.0,791.0,221.32,66.32
38,16087.0,8835.0,553.0,617.0,222.32,104.32
39,16087.0,1407.0,504.0,960.0,226.32,165.32
40,16087.0,59705.0,150.0,143.0,441.32,465.32
41,16087.0,3026.0,119.0,306.0,434.32,628.32
42,16087.0,66411.0,512.0,899.0,298.32,309.32
43,16087.0,201853.0,576.0,922.0,30.32,138.32
44,16087.0,198337.0,779.0,827.0,214.32,370.32
45,16087.0,110657.0,423.0,1107.0,296.32,89.32
46,16087.0,102533.0,508.0,1201.0,236.32,224.32
47,16087.0,110657.0,580.0,813.0,139.32,161.32
48,16087.0,79410.0,483.0,508.0,153.32,144.32
49,16087.0,81305.0,530.0,754.0,284.32,403.32
50,16087.0,201853.0,871.0,1022.0,305.32,355.32
51,16087.0,201853.0,330.0,879.0,229.32,196.32
52,16087.0,120261.0,737.0,633.0,269.32,251.32
53,16087.0,88465.0,1018.0,799.0,434.32,530.32
54,16087.0,55796.0,1217.0,1197.0,385.32,438.32
55,16087.0,55796.0,824.0,822.0,399.32,377.32
56,16087.0,95861.0,879.0,426.0,90.32,225.32
57,16087.0,39468.0,899.0,249.0,596.32,206.32
58,16087.0,120261.0,631.0,435.0,642.32,603.32
59,16087.0,19278.0,762.0,397.0,182.32,427.32
60,16087.0,16492.0,520.0,211.0,186.32,542.32
61,16087.0,69050.0,903.0,840.0,474.32,588.32
62,16087.0,204281.0,765.0,580.0,145.32,188.32
63,16087.0,16381.0,612.0,462.0,445.32,312.32
64,16087.0,39797.0,599.0,519.0,762.32,768.32
65,16087.0,39797.0,535.0,524.0,774.32,761.32
66,16087.0,33327.0,886.0,424.0,484.32,171.32
67,16087.0,143213.0,743.0,336.0,135.32,375.32
68,16087.0,11232.0,798.0,619.0,136.32,107.32
69,16087.0,212244.0,744.0,576.0,173.32,173.32
70,16087.0,85380.0,721.0,206.0,227.32,209.32
71,16087.0,201849.0,1211.0,1213.0,539.32,584.32
72,16087.0,2022.0,873.0,737.0,193.32,172.32
73,16087.0,202521.0,856.0,842.0,168.32,164.32
74,16087.0,85380.0,812.0,243.0,245.32,461.32
75,16087.0,212244.0,872.0,641.0,303.32,109.32
76,16087.0,212244.0,443.0,398.0,140.32,161.32
77,16087.0,201460.0,536.0,460.0,100.32,121.32
78,16087.0,179905.0,458.0,346.0,291.32,312.32
79,16087.0,196657.0,641.0,276.0,433.32,350.32
80,16087.0,141582.0,656.0,221.0,316.32,419.32
81,16087.0,196657.0,1020.0,481.0,757.32,579.32
82,16087.0,179905.0,689.0,658.0,560.32,608.32
83,16087.0,141580.0,1076.0,866.0,478.32,352.32
