ID,actionIDNaziv,actionOptionIDN,playerID,actionPosX1,actionPosY1,actionPosX2,actionPosY2,domaci,gosti,start_sector,name
6317082,NETOCNO DODAVANJE,0,115078,210,205.32,347,650.32,Borussia Mgladbach,Hannover 96,1,J. Drmic
6317083,LOPTA PO ZRAKU,NETOCNO DODAVANJE,115078,210,205.32,347,650.32,Borussia Mgladbach,Hannover 96,1,J. Drmic
6343913,OUT,IZGUBLJEN OUT,16087,321,99.32,518,24.32,Borussia Mgladbach,Sevilla CF,1,H. Nordtveit
6343984,TOCNO DODAVANJE,0,16087,154,320.32,313,227.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6343985,NIJE IZGUBLJENA,TOCNO DODAVANJE,16087,154,320.32,313,227.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6343987,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,16087,154,320.32,313,227.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6344079,TOCNO DODAVANJE,0,16087,267,90.32,109,307.32,Borussia Mgladbach,Sevilla CF,1,H. Nordtveit
6344080,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,16087,267,90.32,109,307.32,Borussia Mgladbach,Sevilla CF,1,H. Nordtveit
6344422,DEFANZIVNI DRIBLING 1 NA 1 IZGUBLJEN,IZGUBLJEN U ZADNJOJ LINIJI,16087,227,269.32,78,367.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6344424,DEFANZIVNI DRIBLING 1 NA 1 IZGUBLJEN,IZGUBLJEN U ZADNJOJ LINIJI,206309,165,278.32,78,367.32,Borussia Mgladbach,Sevilla CF,5,A. Christensen
6344426,OBRANA NISKO,UDARAC U OKVIR,11341,104,275.32,78,367.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344428,OBRANA RUKOM,UDARAC U OKVIR,11341,104,275.32,78,367.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344429,ODBIJENA LOPTA,UDARAC U OKVIR,11341,104,275.32,78,367.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344433,KORNER,IZGUBLJEN KORNER,11341,84,341.32,25,300.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344434,NIJE IZGUBLJENA,KORNER,11341,84,341.32,25,300.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344533,TOCNO DODAVANJE,0,11341,185,411.32,283,302.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344534,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,11341,185,411.32,283,302.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344701,OBRANA NISKO,UDARAC U OKVIR,11341,149,403.32,82,395.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344702,OBRANA RUKOM,UDARAC U OKVIR,11341,149,403.32,82,395.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344703,ODBIJENA LOPTA,UDARAC U OKVIR,11341,149,403.32,82,395.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344704,OBRANA 100% SANSE,UDARAC U OKVIR,11341,149,403.32,82,395.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344706,TOCNO DODAVANJE,0,11341,79,391.32,107,355.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344707,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,79,391.32,107,355.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6344708,TOCNO DODAVANJE,0,102647,94,281.32,204,156.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6344896,SKOK GLAVOM,TOCNO DODAVANJE,16894,350,321.32,381,486.32,Borussia Mgladbach,Sevilla CF,5,F. Johnson
6344897,LOPTA PO ZRAKU,TOCNO DODAVANJE,16894,350,321.32,381,486.32,Borussia Mgladbach,Sevilla CF,5,F. Johnson
6344917,TOCNO DODAVANJE,0,206309,138,297.32,64,196.32,Borussia Mgladbach,Sevilla CF,5,A. Christensen
6344918,ODUZETE LOPTE,PRESJECENA LOPTA,206309,138,297.32,64,196.32,Borussia Mgladbach,Sevilla CF,5,A. Christensen
6344919,NIJE IZGUBLJENA,TOCNO DODAVANJE,206309,138,297.32,64,196.32,Borussia Mgladbach,Sevilla CF,5,A. Christensen
6344920,NETOCNO DODAVANJE,0,4610,60,176.32,402,295.32,Borussia Mgladbach,Sevilla CF,1,O. Wendt
6345312,TOCNO DODAVANJE,0,11341,242,411.32,461,392.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345330,TOCNO DODAVANJE,0,11341,320,422.32,486,372.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345457,TOCNO DODAVANJE,0,4610,291,225.32,128,385.32,Borussia Mgladbach,Sevilla CF,5,O. Wendt
6345459,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,4610,291,225.32,128,385.32,Borussia Mgladbach,Sevilla CF,5,O. Wendt
6345462,NETOCNO DODAVANJE,0,11341,131,413.32,162,392.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345465,VELIKE POGRESKE,SKORO GOL,11341,131,413.32,162,392.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345478,TOCNO DODAVANJE,0,4610,114,62.32,350,81.32,Borussia Mgladbach,Sevilla CF,1,O. Wendt
6345479,TOCNO DODAVANJE,0,16894,345,107.32,344,157.32,Borussia Mgladbach,Sevilla CF,1,F. Johnson
6345483,TOCNO DODAVANJE,0,205485,334,162.32,105,109.32,Borussia Mgladbach,Sevilla CF,1,M. Dahoud
6345490,NETOCNO DODAVANJE,0,4610,107,119.32,476,155.32,Borussia Mgladbach,Sevilla CF,1,O. Wendt
6345491,LOPTA PO ZRAKU,NETOCNO DODAVANJE,4610,107,119.32,476,155.32,Borussia Mgladbach,Sevilla CF,1,O. Wendt
6345669,TOCNO DODAVANJE,0,4610,238,151.32,120,338.32,Borussia Mgladbach,Sevilla CF,1,O. Wendt
6345670,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,4610,238,151.32,120,338.32,Borussia Mgladbach,Sevilla CF,1,O. Wendt
6345677,NETOCNO DODAVANJE,0,11341,136,373.32,616,154.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345678,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,136,373.32,616,154.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345679,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,136,373.32,616,154.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345725,DEFANZIVNI DRIBLING 1 NA 1 IZGUBLJEN,IZGUBLJEN U ZADNJOJ LINIJI,4610,105,217.32,67,602.32,Borussia Mgladbach,Sevilla CF,1,O. Wendt
6345780,TOCNO DODAVANJE,0,11341,159,395.32,307,280.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345781,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,11341,159,395.32,307,280.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345782,TOCNO DODAVANJE,0,16087,335,289.32,453,328.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6345785,TOCNO DODAVANJE,0,16087,315,359.32,430,666.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6345812,KORNER,IZGUBLJEN KORNER,16087,186,267.32,18,260.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6345820,KLIZECI START,KLIZECI ISHOD KORNER,16087,186,267.32,18,260.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6345821,OBRANA OD PROTIVNIKA,BLOK UDARAC,16087,186,267.32,18,260.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6345822,NIJE IZGUBLJENA,KORNER,16087,186,267.32,18,260.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6345842,NETOCNO DODAVANJE,0,206309,153,420.32,419,382.32,Borussia Mgladbach,Sevilla CF,5,A. Christensen
6345843,SKOK GLAVOM,NETOCNO DODAVANJE,206309,153,420.32,419,382.32,Borussia Mgladbach,Sevilla CF,5,A. Christensen
6345844,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,206309,153,420.32,419,382.32,Borussia Mgladbach,Sevilla CF,5,A. Christensen
6345845,NIJE IZGUBLJENA,NETOCNO DODAVANJE,206309,153,420.32,419,382.32,Borussia Mgladbach,Sevilla CF,5,A. Christensen
6345846,LOPTA PO ZRAKU,NETOCNO DODAVANJE,206309,153,420.32,419,382.32,Borussia Mgladbach,Sevilla CF,5,A. Christensen
6345855,NETOCNO DODAVANJE,0,16087,112,362.32,229,453.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6345856,NIJE IZGUBLJENA,NETOCNO DODAVANJE,16087,112,362.32,229,453.32,Borussia Mgladbach,Sevilla CF,5,H. Nordtveit
6345870,KORNER,IZGUBLJEN KORNER,102647,202,446.32,22,531.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6345871,KLIZECI START,KLIZECI START,102647,202,446.32,22,531.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6345872,OBRANA OD PROTIVNIKA,BLOK UDARAC,102647,202,446.32,22,531.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6345873,NIJE IZGUBLJENA,KORNER,102647,202,446.32,22,531.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6345874,LOPTA PO ZRAKU,KORNER,102647,202,446.32,22,531.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6345892,NETOCNO DODAVANJE,0,102647,138,387.32,339,287.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6345893,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,102647,138,387.32,339,287.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6345895,NIJE IZGUBLJENA,NETOCNO DODAVANJE,102647,138,387.32,339,287.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6345897,LOPTA PO ZRAKU,NETOCNO DODAVANJE,102647,138,387.32,339,287.32,Borussia Mgladbach,Sevilla CF,5,G. Xhaka
6345902,NETOCNO DODAVANJE,0,11341,115,363.32,803,272.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345903,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,115,363.32,803,272.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345978,TOCNO DODAVANJE,0,11341,215,344.32,303,516.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6345979,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,11341,215,344.32,303,516.32,Borussia Mgladbach,Sevilla CF,5,Y. Sommer
6346258,NETOCNO DODAVANJE,0,115078,340,279.32,326,265.32,Borussia Mgladbach,Sevilla CF,5,J. Drmic
6346259,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,115078,340,279.32,326,265.32,Borussia Mgladbach,Sevilla CF,5,J. Drmic
6346393,TOCNO DODAVANJE,0,11500,57,54.32,310,160.32,Borussia Mgladbach,Sevilla CF,1,Raffael
6346394,IZVODENJE KORNERA,KOMBINACIJA,11500,57,54.32,310,160.32,Borussia Mgladbach,Sevilla CF,1,Raffael
6346395,NETOCNO DODAVANJE,0,16894,309,219.32,208,292.32,Borussia Mgladbach,Sevilla CF,1,F. Johnson
6346396,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,16894,309,219.32,208,292.32,Borussia Mgladbach,Sevilla CF,1,F. Johnson
6346447,TOCNO DODAVANJE,0,126631,290,150.32,317,200.32,Borussia Mgladbach,Sevilla CF,1,J. Korb
6346448,TOCNO DODAVANJE,0,11500,312,224.32,295,299.32,Borussia Mgladbach,Sevilla CF,1,Raffael
6346451,TOCNO DODAVANJE,0,205485,318,286.32,344,301.32,Borussia Mgladbach,Sevilla CF,5,M. Dahoud
6346717,NETOCNO DODAVANJE,0,11500,251,330.32,233,347.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6346719,UDARAC,DESNA NOGA,11500,251,330.32,233,347.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6346720,UDARAC,UDARAC U BLOK,11500,251,330.32,233,347.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6346721,UDARAC,PO ZEMLJI,11500,251,330.32,233,347.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6346722,NIJE IZGUBLJENA,NETOCNO DODAVANJE,11500,251,330.32,233,347.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6346991,TOCNO DODAVANJE,0,11500,321,159.32,252,226.32,Borussia Mgladbach,Sevilla CF,1,Raffael
6346992,TOCNO DODAVANJE,0,126631,295,247.32,223,571.32,Borussia Mgladbach,Sevilla CF,5,J. Korb
6346993,PREDASISTENCIJA,SURADNJA 2 IGRACA,11500,321,159.32,252,226.32,Borussia Mgladbach,Sevilla CF,1,Raffael
6346994,ASISTENCIJA PRIJE GOLA,LOPTA U PROSTOR,126631,295,247.32,223,571.32,Borussia Mgladbach,Sevilla CF,5,J. Korb
6346995,OSTALA DODAVANJA,LOPTA U PROSTOR PO ZEMLJI TOCNA,126631,295,247.32,223,571.32,Borussia Mgladbach,Sevilla CF,5,J. Korb
6347287,TOCNO DODAVANJE,0,39479,246,98.32,341,168.32,Borussia Mgladbach,Sevilla CF,1,L. Stindl
6347416,TOCNO DODAVANJE,0,39479,327,308.32,212,297.32,Borussia Mgladbach,Sevilla CF,5,L. Stindl
6347418,OSTALA DODAVANJA,LOPTA U PROSTOR PO ZEMLJI TOCNA,39479,327,308.32,212,297.32,Borussia Mgladbach,Sevilla CF,5,L. Stindl
6347445,ASISTENCIJA PRIJE GOLA,PODVALJENA LOPTA,39479,327,308.32,212,297.32,Borussia Mgladbach,Sevilla CF,5,L. Stindl
6347451,GOL,PLASIRANA LOPTA,11500,171,345.32,51,405.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6347453,UDARAC U OKVIR,0,11500,171,345.32,51,405.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6347454,UDARAC,DESNA NOGA,11500,171,345.32,51,405.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6347455,UDARAC,PO ZEMLJI,11500,171,345.32,51,405.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6347456,UDARAC,ODLICAN,11500,171,345.32,51,405.32,Borussia Mgladbach,Sevilla CF,5,Raffael
6347615,GOL,PLASIRANA LOPTA,39479,341,309.32,50,455.32,Borussia Mgladbach,Sevilla CF,5,L. Stindl
6347616,UDARAC U OKVIR,0,39479,341,309.32,50,455.32,Borussia Mgladbach,Sevilla CF,5,L. Stindl
6347617,UDARAC,DESNA NOGA,39479,341,309.32,50,455.32,Borussia Mgladbach,Sevilla CF,5,L. Stindl
6347618,UDARAC,PO ZEMLJI,39479,341,309.32,50,455.32,Borussia Mgladbach,Sevilla CF,5,L. Stindl
6347619,UDARAC,ODLICAN,39479,341,309.32,50,455.32,Borussia Mgladbach,Sevilla CF,5,L. Stindl
6370324,TOCNO DODAVANJE,0,11341,202,399.32,283,318.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6370329,TOCNO DODAVANJE,0,16087,292,327.32,354,423.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,H. Nordtveit
6370423,DEFANZIVNI DRIBLING 1 NA 1 IZGUBLJEN,IZGUBLJEN OD LINIJE,16087,321,126.32,248,756.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,H. Nordtveit
6370728,TOCNO DODAVANJE,0,16087,343,410.32,189,482.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,H. Nordtveit
6370729,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,16087,343,410.32,189,482.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,H. Nordtveit
6371052,TOCNO DODAVANJE,0,4610,201,169.32,79,297.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,O. Wendt
6371053,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,4610,201,169.32,79,297.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,O. Wendt
6371055,NETOCNO DODAVANJE,0,11341,81,294.32,630,243.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6371056,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,81,294.32,630,243.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6371057,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,81,294.32,630,243.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6371086,TOCNO DODAVANJE,0,16087,346,248.32,464,95.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,H. Nordtveit
6371184,PRIMLJEN GOL,UDARAC U OKVIR,11341,101,339.32,50,414.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6371189,GRESKA PRIJE GOLA,SLAB SKOK,16894,101,339.32,50,414.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,F. Johnson
6371198,KRAJ GRESKE PRIJE GOLA,SLAB SKOK,16894,101,339.32,50,414.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,F. Johnson
6372390,TOCNO DODAVANJE,0,11341,206,253.32,355,370.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6372399,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,11341,206,253.32,355,370.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6372400,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,206,253.32,355,370.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6372690,TOCNO DODAVANJE,0,11341,105,373.32,156,182.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6372691,NETOCNO DODAVANJE,0,16087,162,193.32,170,204.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,H. Nordtveit
6372693,LOPTA PO ZRAKU,NETOCNO DODAVANJE,16087,162,193.32,170,204.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,H. Nordtveit
6372695,VELIKE POGRESKE,SKORO GOL,16087,162,193.32,170,204.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,H. Nordtveit
6373292,TOCNO DODAVANJE,0,16894,137,76.32,154,191.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,F. Johnson
6373309,NETOCNO DODAVANJE,0,4610,152,193.32,593,193.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,O. Wendt
6373310,LOPTA PO ZRAKU,NETOCNO DODAVANJE,4610,152,193.32,593,193.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,O. Wendt
6373804,TOCNO DODAVANJE,0,206309,236,298.32,360,246.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,A. Christensen
6373806,LOPTA PO ZRAKU,TOCNO DODAVANJE,206309,236,298.32,360,246.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,A. Christensen
6373808,NIJE IZGUBLJENA,TOCNO DODAVANJE,206309,236,298.32,360,246.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,A. Christensen
6374729,NETOCNO DODAVANJE,0,16087,266,138.32,392,175.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,H. Nordtveit
6374767,NETOCNO DODAVANJE,0,4610,195,59.32,622,137.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,O. Wendt
6374768,LOPTA PO ZRAKU,NETOCNO DODAVANJE,4610,195,59.32,622,137.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,O. Wendt
6374770,ODUZETE LOPTE,U DRIBLINGU,4610,195,59.32,622,137.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,O. Wendt
6374946,KORNER,IZGUBLJEN KORNER,16087,237,315.32,12,549.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,H. Nordtveit
6374950,OBRANA OD PROTIVNIKA,BLOK UDARAC,16087,237,315.32,12,549.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,H. Nordtveit
6374952,LOPTA PO ZRAKU,KORNER,16087,237,315.32,12,549.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,H. Nordtveit
6374953,NIJE IZGUBLJENA,KORNER,16087,237,315.32,12,549.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,H. Nordtveit
6374985,TOCNO DODAVANJE,0,16087,323,301.32,432,321.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,H. Nordtveit
6375018,NETOCNO DODAVANJE,0,4610,154,40.32,385,66.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,O. Wendt
6375019,NIJE IZGUBLJENA,NETOCNO DODAVANJE,4610,154,40.32,385,66.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,O. Wendt
6375048,TOCNO DODAVANJE,0,11341,232,280.32,350,485.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Y. Sommer
6375751,TOCNO DODAVANJE,0,156709,268,325.32,215,412.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,T. Hazard
6375753,SKOK GLAVOM,TOCNO DODAVANJE,156709,268,325.32,215,412.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,T. Hazard
6375762,NETOCNO DODAVANJE,0,115078,212,416.32,183,432.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6375764,IZGUBLJENA LOPTA,IZGUBLJENA U PRIMANJU,115078,212,416.32,183,432.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6375820,NETOCNO DODAVANJE,0,126631,255,73.32,195,464.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6375822,CENTARSUT,DOBAR,126631,252,67.32,198,467.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6375851,TOCNO DODAVANJE,0,126631,203,195.32,190,350.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6375852,ATRAKTIVNO,KVALITETNO UTRCAVANJE U PROSTOR,126631,203,195.32,190,350.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6375906,NETOCNO DODAVANJE,0,115078,186,352.32,95,396.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6375907,IZGUBLJENA LOPTA,IZGUBLJENA U PRIMANJU,115078,186,352.32,95,396.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6375910,PRILIKA ZA GOL,POVRATNA LOPTA,115078,186,352.32,95,396.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Drmic
6375913,POKUSAJI ASISTENCIJE,POVRATNA,126631,203,195.32,190,350.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Korb
6375939,TOCNO DODAVANJE,0,115078,244,57.32,303,83.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Drmic
6375943,TOCNO DODAVANJE,0,156709,270,135.32,338,217.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,T. Hazard
6375946,NETOCNO DODAVANJE,0,39479,322,227.32,322,228.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6375947,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,39479,322,227.32,322,228.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6375952,TOCNO DODAVANJE,0,39479,329,235.32,284,290.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6375960,TOCNO DODAVANJE,0,11500,283,293.32,253,258.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6375962,TOCNO DODAVANJE,0,39479,209,289.32,217,389.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6375964,POKUSAJI ASISTENCIJE,SURADNJA 2 IGRACA,39479,209,289.32,217,389.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6375970,UDARAC IZVAN OKVIRA,0,11500,207,411.32,62,483.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6375971,UDARAC,DESNA NOGA,11500,207,411.32,62,483.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6375972,UDARAC,ODLICAN,11500,207,411.32,62,483.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6375973,UDARAC,PO ZRAKU,11500,207,411.32,62,483.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6375977,PRILIKA ZA GOL,PRILIKA GRESKOM OBRANE,11500,207,411.32,62,483.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6376021,NETOCNO DODAVANJE,0,39479,208,63.32,345,174.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6376168,NETOCNO DODAVANJE,0,11500,137,126.32,130,135.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,Raffael
6376169,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,11500,137,126.32,130,135.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,Raffael
6376194,TOCNO DODAVANJE,0,11500,65,43.32,149,134.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,Raffael
6376195,IZVODENJE KORNERA,KOMBINACIJA,11500,65,43.32,149,134.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,Raffael
6376196,TOCNO DODAVANJE,0,115078,154,134.32,213,77.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,J. Drmic
6376197,NETOCNO DODAVANJE,0,11500,182,94.32,183,360.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,Raffael
6376198,CENTARSUT,LOS,11500,185,98.32,185,359.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,Raffael
6376222,TOCNO DODAVANJE,0,39479,254,114.32,290,66.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
6376225,OUT,IZGUBLJEN OUT,11500,284,56.32,269,37.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,Raffael
6376227,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,11500,284,56.32,269,37.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,Raffael
6376281,TOCNO DODAVANJE,0,156709,307,130.32,341,314.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,T. Hazard
6376284,TOCNO DODAVANJE,0,39479,287,306.32,249,266.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6376288,TOCNO DODAVANJE,0,126631,242,265.32,263,364.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Korb
6376290,OSTALA DODAVANJA,DUPLI PAS,126631,242,265.32,263,364.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,J. Korb
6376292,NETOCNO DODAVANJE,0,39479,230,443.32,232,484.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6376293,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,39479,230,443.32,232,484.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,L. Stindl
6376450,TOCNO DODAVANJE,0,11500,280,289.32,198,173.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6376452,OSTALA DODAVANJA,LOPTA U PROSTOR PO ZEMLJI TOCNA,11500,280,289.32,198,173.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6376458,DRIBLING,U PROSTORU,11500,280,289.32,198,173.32,TSG 1899 Hoffenheim,Borussia Mgladbach,5,Raffael
6376475,NETOCNO DODAVANJE,0,39479,183,153.32,104,440.32,TSG 1899 Hoffenheim,Borussia Mgladbach,1,L. Stindl
