ID,gameID,actionStartTime,actionEndTime,actionID,bindedActionID,actionOptionID,playerID,playerPositionID,playerPositionIDN,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,targetPositionID,targetPositionIDN,touchNumber,playerTeam,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,refPositionX,refPositionY,startPossTime,endPossTime,gameTimeSection,awayTeamSide,action_duration,poss_duration,start_sector,end_sector,ref_sector,domaci,gosti,domaciFormacija,gostiFormacija,gameDate,gameTime,stadium,referee,climate,luna,temperature,viewers,domaciID,gostiID,homeTeamFormacijaID,awayTeamFormacijaID,Pogodaka_domaci,Score_domaci,Pogodaka_gosti,Score_gosti,Assignments
6345687,6347,2257.19,2263.75,275,248,248,11341,1,GK,UHVACENA LOPTA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,11341,1,GK,6,away,599,214,311.32,343.32,,31.05,0,0.0,2257.19,2261.5,FirstHalf,right,6.56,4.31,6,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345725,6347,2338.94,2343.69,375,262,378,4610,2,LB,DEFANZIVNI DRIBLING 1 NA 1 IZGUBLJEN,UDARAC IZVAN OKVIRA,IZGUBLJEN U ZADNJOJ LINIJI,0,0,0,0,home,105,67,217.32,602.32,Label64,30.04,0,0.0,2338.94,2341.86,FirstHalf,right,4.75,2.92,1,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345775,6347,2403.28,2405.65,275,248,248,11341,1,GK,UHVACENA LOPTA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,11341,1,GK,4,away,70,69,613.32,457.32,,13.37,0,0.0,2403.28,2405.48,FirstHalf,right,2.37,2.2,9,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345780,6347,2405.65,2428.81,247,0,0,11341,1,GK,TOCNO DODAVANJE,0,0,16087,13,LCB,1,home,159,307,395.32,280.32,,15.44,0,0.0,2405.65,2428.25,FirstHalf,right,23.16,22.6,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345781,6347,2405.65,2428.81,65,247,247,11341,1,GK,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,TOCNO DODAVANJE,16087,13,LCB,1,home,159,307,395.32,280.32,,15.44,0,0.0,2405.65,2428.25,FirstHalf,right,23.16,22.6,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345782,6347,2428.81,2429.62,247,0,0,16087,13,LCB,TOCNO DODAVANJE,0,0,205485,16,RCM,2,home,335,453,289.32,328.32,,10.05,0,0.0,2428.81,2429.15,FirstHalf,right,0.81,0.34,5,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345783,6347,2429.62,2431.54,247,0,0,205485,16,RCM,TOCNO DODAVANJE,0,0,16087,13,LCB,2,home,490,315,335.32,314.32,,14.17,0,0.0,2429.62,2430.37,FirstHalf,right,1.92,0.75,6,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345785,6347,2431.54,2435.74,247,0,0,16087,13,LCB,TOCNO DODAVANJE,0,0,102647,15,LCM,2,home,315,430,359.32,666.32,,27.88,0,0.0,2431.54,2434.12,FirstHalf,right,4.2,2.58,5,10,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345787,6347,2442.7,2445.59,247,0,0,206309,14,RCB,TOCNO DODAVANJE,0,0,16087,13,LCB,2,home,503,479,481.32,284.32,,16.99,0,0.0,2442.7,2443.84,FirstHalf,right,2.89,1.14,10,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345790,6347,2445.59,2447.51,248,0,0,16087,13,LCB,NETOCNO DODAVANJE,0,0,148852,21,RW,3,home,505,696,283.32,199.32,,16.95,0,0.0,2445.59,2447.15,FirstHalf,right,1.92,1.56,6,2,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345792,6347,2445.59,2447.51,32,248,168,16087,13,LCB,VELIKE POGRESKE,NETOCNO DODAVANJE,SKORO GOL,148852,21,RW,3,home,505,696,283.32,199.32,,16.95,0,0.0,2445.59,2447.15,FirstHalf,right,1.92,1.56,6,2,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345812,6347,2454.99,2455.67,13,0,87,16087,13,LCB,KORNER,0,IZGUBLJEN KORNER,0,0,0,1,home,186,18,267.32,260.32,,13.51,0,0.0,2454.99,2455.67,FirstHalf,right,0.68,0.68,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345820,6347,2454.99,2455.67,11,13,271,16087,13,LCB,KLIZECI START,KORNER,KLIZECI ISHOD KORNER,0,0,0,1,home,186,18,267.32,260.32,,13.51,0,0.0,2454.99,2455.67,FirstHalf,right,0.68,0.68,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345821,6347,2454.99,2455.67,17,13,50,16087,13,LCB,OBRANA OD PROTIVNIKA,KORNER,BLOK UDARAC,0,0,0,1,home,186,18,267.32,260.32,,13.51,0,0.0,2454.99,2455.67,FirstHalf,right,0.68,0.68,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345822,6347,2454.99,2455.67,211,13,13,16087,13,LCB,NIJE IZGUBLJENA,KORNER,KORNER,0,0,0,1,home,186,18,267.32,260.32,,13.51,0,0.0,2454.99,2455.67,FirstHalf,right,0.68,0.68,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345842,6347,2489.84,2491.04,248,0,0,206309,14,RCB,NETOCNO DODAVANJE,0,0,2183,16,RCM,1,home,153,419,420.32,382.32,,21.62,0,0.0,2489.84,2490.57,FirstHalf,right,1.2,0.73,5,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345843,6347,2489.84,2491.04,218,248,248,206309,14,RCB,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,2183,16,RCM,1,home,153,419,420.32,382.32,,21.62,0,0.0,2489.84,2490.57,FirstHalf,right,1.2,0.73,5,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345844,6347,2489.84,2491.04,17,248,301,206309,14,RCB,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,2183,16,RCM,1,home,153,419,420.32,382.32,,21.62,0,0.0,2489.84,2490.57,FirstHalf,right,1.2,0.73,5,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345845,6347,2489.84,2491.04,211,248,248,206309,14,RCB,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,2183,16,RCM,1,home,153,419,420.32,382.32,,21.62,0,0.0,2489.84,2490.57,FirstHalf,right,1.2,0.73,5,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345846,6347,2489.84,2491.04,15,248,248,206309,14,RCB,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,2183,16,RCM,1,home,153,419,420.32,382.32,,21.62,0,0.0,2489.84,2490.57,FirstHalf,right,1.2,0.73,5,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345855,6347,2496.78,2498.14,248,0,0,16087,13,LCB,NETOCNO DODAVANJE,0,0,95786,15,LCM,1,home,112,229,362.32,453.32,,12.21,0,0.0,2496.78,2496.9,FirstHalf,right,1.36,0.12,5,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345856,6347,2496.78,2498.14,211,248,248,16087,13,LCB,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,95786,15,LCM,1,home,112,229,362.32,453.32,,12.21,0,0.0,2496.78,2496.9,FirstHalf,right,1.36,0.12,5,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345870,6347,2498.89,2501.15,13,0,87,102647,15,LCM,KORNER,0,IZGUBLJEN KORNER,0,0,0,1,home,202,22,446.32,531.32,,16.19,0,0.0,2498.89,2499.16,FirstHalf,right,2.26,0.27,5,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345871,6347,2498.89,2501.15,11,13,11,102647,15,LCM,KLIZECI START,KORNER,KLIZECI START,0,0,0,1,home,202,22,446.32,531.32,,16.19,0,0.0,2498.89,2499.16,FirstHalf,right,2.26,0.27,5,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345872,6347,2498.89,2501.15,17,13,50,102647,15,LCM,OBRANA OD PROTIVNIKA,KORNER,BLOK UDARAC,0,0,0,1,home,202,22,446.32,531.32,,16.19,0,0.0,2498.89,2499.16,FirstHalf,right,2.26,0.27,5,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345873,6347,2498.89,2501.15,211,13,13,102647,15,LCM,NIJE IZGUBLJENA,KORNER,KORNER,0,0,0,1,home,202,22,446.32,531.32,,16.19,0,0.0,2498.89,2499.16,FirstHalf,right,2.26,0.27,5,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345874,6347,2498.89,2501.15,15,13,13,102647,15,LCM,LOPTA PO ZRAKU,KORNER,KORNER,0,0,0,1,home,202,22,446.32,531.32,,16.19,0,0.0,2498.89,2499.16,FirstHalf,right,2.26,0.27,5,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345892,6347,2529.23,2531.88,248,0,0,102647,15,LCM,NETOCNO DODAVANJE,0,0,20356,9,CAM,2,home,138,339,387.32,287.32,,18.28,0,0.0,2529.23,2530.71,FirstHalf,right,2.65,1.48,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345893,6347,2529.23,2531.88,17,248,301,102647,15,LCM,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,20356,9,CAM,2,home,138,339,387.32,287.32,,18.28,0,0.0,2529.23,2530.71,FirstHalf,right,2.65,1.48,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345895,6347,2529.23,2531.88,211,248,248,102647,15,LCM,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,20356,9,CAM,2,home,138,339,387.32,287.32,,18.28,0,0.0,2529.23,2530.71,FirstHalf,right,2.65,1.48,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345897,6347,2529.23,2531.88,15,248,248,102647,15,LCM,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,20356,9,CAM,2,home,138,339,387.32,287.32,,18.28,0,0.0,2529.23,2530.71,FirstHalf,right,2.65,1.48,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345902,6347,2557.36,2558.22,248,0,0,11341,1,GK,NETOCNO DODAVANJE,0,0,13635,14,RCB,1,home,115,803,363.32,272.32,,55.83,0,0.0,2557.36,2558.13,FirstHalf,right,0.86,0.77,5,7,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345903,6347,2557.36,2558.22,15,248,248,11341,1,GK,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,13635,14,RCB,1,home,115,803,363.32,272.32,,55.83,0,0.0,2557.36,2558.13,FirstHalf,right,0.86,0.77,5,7,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345911,6347,2561.56,2561.56,7,0,341,102647,15,LCM,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,13635,14,RCB,0,home,677,0,307.32,0.0,,0.0,0,0.0,2561.56,2561.56,FirstHalf,right,0.0,0.0,6,0,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345915,6347,2562.75,2564.9,7,0,341,115078,21,RW,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,95786,15,LCM,0,home,774,0,444.32,0.0,,0.0,0,0.0,2562.75,2564.9,FirstHalf,right,2.15,2.15,7,0,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345965,6347,2612.9,2613.9,7,0,61,126631,4,RB,DUEL IGRACA,0,DOBIVEN DUEL - ODUZETA LOPTA,65127,20,LW,0,home,329,0,730.32,0.0,,0.0,0,0.0,2612.9,2613.9,FirstHalf,right,1.0,1.0,13,0,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345977,6347,2629.74,2636.34,275,248,248,11341,1,GK,UHVACENA LOPTA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,11341,1,GK,5,away,539,223,186.32,301.32,,27.23,0,0.0,2629.74,2633.23,FirstHalf,right,6.6,3.49,2,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345978,6347,2636.34,2641.33,247,0,0,11341,1,GK,TOCNO DODAVANJE,0,0,206309,14,RCB,1,home,215,303,344.32,516.32,,16.35,0,0.0,2636.34,2641.18,FirstHalf,right,4.99,4.84,5,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345979,6347,2636.34,2641.33,65,247,247,11341,1,GK,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,TOCNO DODAVANJE,206309,14,RCB,1,home,215,303,344.32,516.32,,16.35,0,0.0,2636.34,2641.18,FirstHalf,right,4.99,4.84,5,9,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345986,6347,2647.27,2649.33,247,0,0,205485,16,RCM,TOCNO DODAVANJE,0,0,102647,15,LCM,2,home,528,579,511.32,361.32,,13.49,0,0.0,2647.27,2648.04,FirstHalf,right,2.06,0.77,10,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345987,6347,2649.33,2652.78,247,0,0,102647,15,LCM,TOCNO DODAVANJE,0,0,4610,2,LB,2,home,580,432,342.32,71.32,,26.09,0,0.0,2649.33,2650.35,FirstHalf,right,3.45,1.02,6,2,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345988,6347,2652.78,2658.49,247,0,0,4610,2,LB,TOCNO DODAVANJE,0,0,11500,17,LCF,6,home,522,737,87.32,181.32,,19.06,0,0.0,2652.78,2657.15,FirstHalf,right,5.71,4.37,2,3,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6345989,6347,2658.49,2660.12,247,0,0,11500,17,LCF,TOCNO DODAVANJE,0,0,102647,15,LCM,2,home,646,632,205.32,212.32,,1.27,0,0.0,2658.49,2659.81,FirstHalf,right,1.63,1.32,2,2,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346037,6347,2702.62,2706.39,248,0,0,16087,13,LCB,NETOCNO DODAVANJE,0,0,95786,15,LCM,2,home,872,463,435.32,158.32,,40.54,0,0.0,2702.61,2704.39,SecondHalf,left,3.77,1.78,7,2,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346038,6347,2702.62,2706.39,15,248,248,16087,13,LCB,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,95786,15,LCM,2,home,872,463,435.32,158.32,,40.54,0,0.0,2702.61,2704.39,SecondHalf,left,3.77,1.78,7,2,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346070,6347,2742.47,2743.85,247,0,0,115078,21,RW,TOCNO DODAVANJE,0,0,11500,17,LCF,1,home,555,394,142.32,305.32,,19.04,0,0.0,2742.47,2742.63,SecondHalf,left,1.38,0.16,2,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346072,6347,2742.47,2743.85,18,247,154,115078,21,RW,ODUZETE LOPTE,TOCNO DODAVANJE,PRESJECENA LOPTA,11500,17,LCF,1,home,555,394,142.32,305.32,,19.04,0,0.0,2742.47,2742.63,SecondHalf,left,1.38,0.16,2,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346073,6347,2742.47,2743.85,19,247,72,115078,21,RW,OSTALA DODAVANJA,TOCNO DODAVANJE,GLAVOM,11500,17,LCF,1,home,555,394,142.32,305.32,,19.04,0,0.0,2742.47,2742.63,SecondHalf,left,1.38,0.16,2,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346075,6347,2743.85,2746.18,247,0,0,11500,17,LCF,TOCNO DODAVANJE,0,0,102647,15,LCM,2,home,415,462,307.32,312.32,,3.8,0,0.0,2743.85,2744.94,SecondHalf,left,2.33,1.09,6,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346080,6347,2749.01,2753.82,262,0,0,4610,2,LB,UDARAC IZVAN OKVIRA,0,0,0,0,0,5,home,341,64,640.32,350.32,Label96,33.36,0,0.0,2749.01,2752.35,SecondHalf,left,4.81,3.34,9,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346081,6347,2749.01,2753.82,30,262,101,4610,2,LB,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,0,5,home,341,64,640.32,350.32,Label96,33.36,0,0.0,2749.01,2752.35,SecondHalf,left,4.81,3.34,9,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346082,6347,2749.01,2753.82,30,262,140,4610,2,LB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,0,5,home,341,64,640.32,350.32,Label96,33.36,0,0.0,2749.01,2752.35,SecondHalf,left,4.81,3.34,9,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346083,6347,2749.01,2753.82,30,262,119,4610,2,LB,UDARAC,UDARAC IZVAN OKVIRA,ODLICAN,0,0,0,5,home,341,64,640.32,350.32,Label96,33.36,0,0.0,2749.01,2752.35,SecondHalf,left,4.81,3.34,9,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346107,6347,2818.9,2820.84,7,0,341,115078,21,RW,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,68515,13,LCB,0,home,485,0,317.32,0.0,,0.0,0,0.0,2818.9,2820.84,SecondHalf,left,1.94,1.94,6,0,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346108,6347,2820.84,2821.71,248,0,0,115078,21,RW,NETOCNO DODAVANJE,0,0,13635,14,RCB,1,home,486,411,325.32,413.32,,9.65,0,0.0,2820.84,2821.3,SecondHalf,left,0.87,0.46,6,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346109,6347,2820.84,2821.71,218,248,248,115078,21,RW,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,13635,14,RCB,1,home,486,411,325.32,413.32,,9.65,0,0.0,2820.84,2821.3,SecondHalf,left,0.87,0.46,6,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346110,6347,2820.84,2821.71,15,248,248,115078,21,RW,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,13635,14,RCB,1,home,486,411,325.32,413.32,,9.65,0,0.0,2820.84,2821.3,SecondHalf,left,0.87,0.46,6,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346175,6347,2887.42,2888.83,247,0,0,115078,21,RW,TOCNO DODAVANJE,0,0,11500,17,LCF,1,home,652,441,75.32,239.32,,22.02,0,0.0,2887.42,2887.75,SecondHalf,left,1.41,0.33,2,6,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346255,6347,3084.69,3085.87,247,0,0,11500,17,LCF,TOCNO DODAVANJE,0,0,115078,21,RW,1,home,604,681,136.32,164.32,,6.63,0,0.0,3084.69,3085.02,SecondHalf,left,1.18,0.33,2,2,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346258,6347,3085.87,3091.16,248,0,0,115078,21,RW,NETOCNO DODAVANJE,0,0,68515,13,LCB,6,home,340,326,279.32,265.32,,1.64,0,0.0,3085.87,3090.92,SecondHalf,left,5.29,5.05,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
6346259,6347,3085.87,3091.16,371,248,374,115078,21,RW,IZGUBLJENA LOPTA,NETOCNO DODAVANJE,IZGUBLJENA U DRIBLINGU,68515,13,LCB,6,home,340,326,279.32,265.32,,1.64,0,0.0,3085.87,3090.92,SecondHalf,left,5.29,5.05,5,5,0,Borussia Mgladbach,Sevilla CF,442,4231,2015.11.25 00:00:00,20:45:00,Stadion im Borussia-Park,61,Oblacno,Noc,4,45177,10307,16175,20,12,4,3,2,0,0
