ID,gameID,actionStartTime,actionEndTime,actionID,actionOptionID,bindedActionID,playerID,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,playerPositionIDN,targetPositionIDN,touchNumber,actionPosX1,actionPosX2,actionPosY1,actionPosY2,distance,start_sector,end_sector,action_duration,poss_duration
6305163,6308,0.0,0.75,247,0,0,102895,TOCNO DODAVANJE,0,0,1802,ST,CAM,1,676,668,421.32,415.32,0.82,6,6.0,0.75,0.0
6305166,6308,0.75,2.09,247,0,0,1802,TOCNO DODAVANJE,0,0,199745,CAM,LCM,1,668,822,413.32,507.32,14.76,6,7.0,1.34,0.0
6305169,6308,2.09,4.15,247,0,0,199745,TOCNO DODAVANJE,0,0,39442,LCM,RCB,2,846,1005,517.32,306.32,22.14,7,3.0,2.06,0.69
6305173,6308,4.15,6.86,247,0,0,39442,TOCNO DODAVANJE,0,0,5335,RCB,RB,3,1002,956,301.32,109.32,16.86,3,3.0,2.71,1.07
6305206,6308,19.13,20.35,247,0,0,39442,TOCNO DODAVANJE,0,0,1802,RCB,CAM,1,1018,795,140.32,222.32,19.24,3,3.0,1.22,0.11
6305208,6308,19.13,20.35,15,247,247,39442,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,1802,RCB,CAM,1,1018,795,140.32,222.32,19.24,3,3.0,1.22,0.11
6305210,6308,20.35,21.1,247,0,0,1802,TOCNO DODAVANJE,0,0,40700,CAM,RCM,1,799,888,228.32,196.32,7.65,3,3.0,0.75,0.0
6305214,6308,21.1,21.66,247,0,0,40700,TOCNO DODAVANJE,0,0,199745,RCM,LCM,1,892,921,194.32,280.32,7.73,3,3.0,0.56,0.0
6305217,6308,21.66,23.61,15,248,248,199745,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,44428,LCM,LW,3,891,870,234.32,177.32,5.16,3,3.0,1.95,1.65
6305322,6308,63.08,65.51,15,248,248,40700,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,130205,RCM,RCM,1,1176,1064,345.32,431.32,11.63,4,8.0,2.43,0.0
6305323,6308,63.08,65.51,211,248,248,40700,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,130205,RCM,RCM,1,1176,1064,345.32,431.32,11.63,4,8.0,2.43,0.0
6305325,6308,63.08,65.51,17,301,248,40700,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,130205,RCM,RCM,1,1176,1064,345.32,431.32,11.63,4,8.0,2.43,0.0
6305388,6308,91.76,98.8,247,0,0,5335,TOCNO DODAVANJE,0,0,1802,RB,CAM,1,639,526,51.32,142.32,11.97,2,2.0,7.04,5.43
6305390,6308,91.76,98.8,211,247,247,5335,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,1802,RB,CAM,1,639,526,51.32,142.32,11.97,2,2.0,7.04,5.43
6305391,6308,91.76,98.8,15,247,247,5335,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,1802,RB,CAM,1,639,526,51.32,142.32,11.97,2,2.0,7.04,5.43
6305400,6308,98.8,101.47,15,248,248,1802,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,171186,CAM,LB,1,527,255,149.32,153.32,21.85,2,1.0,2.67,0.0
6305438,6308,112.65,115.1,15,248,248,21022,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,130205,LCB,RCM,1,809,569,516.32,545.32,19.44,7,6.0,2.45,0.0
6305466,6308,117.86,118.52,247,0,0,199745,TOCNO DODAVANJE,0,0,196633,LCM,LB,1,652,657,614.32,687.32,6.27,6,6.0,0.66,0.0
6305481,6308,118.52,124.46,15,248,248,196633,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,201853,LB,RCB,6,556,443,783.32,682.32,12.54,10,6.0,5.94,3.96
6305519,6308,141.77,142.71,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,1,915,932,377.32,443.32,5.81,7,7.0,0.94,0.0
6305520,6308,141.77,142.71,211,247,247,39442,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,21022,RCB,LCB,1,915,932,377.32,443.32,5.81,7,7.0,0.94,0.0
6305521,6308,141.77,142.71,15,247,247,39442,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,21022,RCB,LCB,1,915,932,377.32,443.32,5.81,7,7.0,0.94,0.0
6305526,6308,142.71,145.31,247,0,0,21022,TOCNO DODAVANJE,0,0,199745,LCB,LCM,3,940,859,467.32,434.32,7.09,7,7.0,2.6,0.44
6305532,6308,145.31,149.7,247,0,0,199745,TOCNO DODAVANJE,0,0,196633,LCM,LB,4,858,989,494.32,694.32,20.11,7,7.0,4.39,2.34
6305534,6308,149.7,151.11,247,0,0,196633,TOCNO DODAVANJE,0,0,21022,LB,LCB,1,967,1015,688.32,613.32,7.49,7,7.0,1.41,0.0
6305540,6308,151.11,153.44,15,248,248,21022,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,201853,LCB,RCB,1,1025,526,595.32,614.32,40.13,7,6.0,2.33,2.0
6305560,6308,154.59,157.85,15,232,232,196633,LOPTA PO ZRAKU,OUT,OUT,0,LB,0,1,751,605,645.32,796.32,17.46,7,10.0,3.26,0.0
6305604,6308,167.46,170.19,247,0,0,199745,TOCNO DODAVANJE,0,0,196661,LCM,LW,2,811,779,707.32,744.32,4.08,11,11.0,2.73,1.66
6305612,6308,170.19,171.43,211,248,248,196661,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,201853,LW,RCB,1,825,690,747.32,666.32,12.87,11,6.0,1.24,0.0
6305653,6308,200.68,202.49,247,0,0,39442,TOCNO DODAVANJE,0,0,8570,RCB,GK,3,914,1100,463.32,434.32,15.15,7,8.0,1.81,0.25
6305661,6308,202.49,206.15,247,0,0,8570,TOCNO DODAVANJE,0,0,16520,GK,RW,2,1099,692,407.32,131.32,40.36,8,2.0,3.66,0.77
6305662,6308,202.49,206.15,15,247,247,8570,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,GK,RW,2,1099,692,407.32,131.32,40.36,8,2.0,3.66,0.77
6305669,6308,206.15,207.32,247,0,0,16520,TOCNO DODAVANJE,0,0,102895,RW,ST,1,703,544,131.32,162.32,13.05,3,2.0,1.17,0.0
6305670,6308,206.15,207.32,15,247,247,16520,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,102895,RW,ST,1,703,544,131.32,162.32,13.05,3,2.0,1.17,0.0
6305682,6308,207.32,213.78,247,0,0,102895,TOCNO DODAVANJE,0,0,16520,ST,RW,6,431,217,207.32,213.32,17.2,2,1.0,6.46,4.91
6305724,6308,207.32,213.78,211,247,247,102895,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,ST,RW,6,431,217,207.32,213.32,17.2,2,1.0,6.46,4.91
6305778,6308,247.39,247.79,211,232,232,5335,NIJE IZGUBLJENA,OUT,OUT,0,RB,0,1,852,844,84.32,30.32,4.67,3,3.0,0.4,0.0
6305826,6308,280.15,280.65,11,270,232,199745,KLIZECI START,OUT,KLIZECI ISHOD OUT,0,LCM,0,1,1032,1031,766.32,818.32,4.45,11,11.0,0.5,0.0
6305943,6308,302.1,303.85,13,87,0,8570,KORNER,0,IZGUBLJEN KORNER,0,GK,0,1,1224,1318,524.32,528.32,7.56,8,8.0,1.75,0.0
6305944,6308,302.1,303.85,211,13,13,8570,NIJE IZGUBLJENA,KORNER,KORNER,0,GK,0,1,1224,1318,524.32,528.32,7.56,8,8.0,1.75,0.0
6305992,6308,334.72,338.21,211,248,248,102895,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,110657,ST,RB,1,1092,804,341.32,425.32,24.23,4,7.0,3.49,0.0
6305994,6308,334.72,338.21,15,248,248,102895,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,110657,ST,RB,1,1092,804,341.32,425.32,24.23,4,7.0,3.49,0.0
6305996,6308,334.72,338.21,17,301,248,102895,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,110657,ST,RB,1,1092,804,341.32,425.32,24.23,4,7.0,3.49,0.0
6306010,6308,348.8,350.08,247,0,0,39442,TOCNO DODAVANJE,0,0,40700,RCB,RCM,1,905,836,286.32,274.32,5.63,3,3.0,1.28,0.73
6306011,6308,350.08,351.1,247,0,0,40700,TOCNO DODAVANJE,0,0,5335,RCM,RB,1,827,927,267.32,140.32,13.53,3,3.0,1.02,0.0
6306021,6308,351.1,356.28,247,0,0,5335,TOCNO DODAVANJE,0,0,102895,RB,ST,5,752,304,167.32,223.32,36.31,3,1.0,5.18,2.8
6306022,6308,351.1,356.28,15,247,247,5335,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,102895,RB,ST,5,752,304,167.32,223.32,36.31,3,1.0,5.18,2.8
6306037,6308,356.28,358.18,211,248,248,102895,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,102533,ST,GK,1,296,197,234.32,303.32,9.91,1,1.0,1.9,1.9
6306101,6308,388.91,390.77,247,0,0,40700,TOCNO DODAVANJE,0,0,16520,RCM,RW,1,919,833,266.32,223.32,7.83,3,3.0,1.86,0.0
6306108,6308,390.77,391.63,247,0,0,16520,TOCNO DODAVANJE,0,0,40700,RW,RCM,2,835,833,229.32,280.32,4.37,3,3.0,0.86,0.35
6306112,6308,391.63,393.38,247,0,0,40700,TOCNO DODAVANJE,0,0,39442,RCM,RCB,1,833,1006,319.32,263.32,14.7,3,3.0,1.75,0.97
6306124,6308,393.38,396.13,247,0,0,39442,TOCNO DODAVANJE,0,0,16520,RCB,RW,4,945,706,240.32,245.32,19.21,3,3.0,2.75,2.06
6306128,6308,396.13,397.91,211,248,248,16520,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,130205,RW,RCM,3,641,619,293.32,302.32,1.92,2,2.0,1.78,1.68
6306269,6308,454.92,455.67,13,87,0,196661,KORNER,0,IZGUBLJEN KORNER,0,LW,0,1,1273,1321,664.32,669.32,3.88,8,8.0,0.75,0.0
6306271,6308,454.92,455.67,211,13,13,196661,NIJE IZGUBLJENA,KORNER,KORNER,0,LW,0,1,1273,1321,664.32,669.32,3.88,8,8.0,0.75,0.0
6306272,6308,454.92,455.67,15,13,13,196661,LOPTA PO ZRAKU,KORNER,KORNER,0,LW,0,1,1273,1321,664.32,669.32,3.88,8,8.0,0.75,0.0
6306274,6308,454.92,455.67,17,303,13,196661,OBRANA OD PROTIVNIKA,KORNER,BLOKIRAN CENTARSUT,0,LW,0,1,1273,1321,664.32,669.32,3.88,8,8.0,0.75,0.0
6306332,6308,488.68,489.74,247,0,0,21022,TOCNO DODAVANJE,0,0,199745,LCB,LCM,1,1148,1079,340.32,486.32,13.68,4,8.0,1.06,0.0
6306333,6308,488.68,489.74,211,247,247,21022,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,LCB,LCM,1,1148,1079,340.32,486.32,13.68,4,8.0,1.06,0.0
6306334,6308,488.68,489.74,15,247,247,21022,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,LCB,LCM,1,1148,1079,340.32,486.32,13.68,4,8.0,1.06,0.0
6306343,6308,489.74,491.45,211,248,248,199745,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,130205,LCM,RCM,2,1092,1068,488.32,523.32,3.56,8,8.0,1.71,0.85
6306344,6308,489.74,491.45,15,248,248,199745,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,130205,LCM,RCM,2,1092,1068,488.32,523.32,3.56,8,8.0,1.71,0.85
6306373,6308,492.91,496.1,211,248,248,196633,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,198337,LB,CAM,1,1138,1118,508.32,731.32,19.18,8,12.0,3.19,0.0
6306380,6308,492.91,496.1,17,301,248,196633,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,198337,LB,CAM,1,1138,1118,508.32,731.32,19.18,8,12.0,3.19,0.0
6306411,6308,502.25,506.23,211,248,248,196661,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,81305,LW,LCM,1,1021,977,583.32,184.32,34.38,7,3.0,3.98,0.0
6306412,6308,502.25,506.23,15,248,248,196661,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,81305,LW,LCM,1,1021,977,583.32,184.32,34.38,7,3.0,3.98,0.0
6306414,6308,502.25,506.23,11,11,248,196661,KLIZECI START,NETOCNO DODAVANJE,KLIZECI START,81305,LW,LCM,1,1021,977,583.32,184.32,34.38,7,3.0,3.98,0.0
6306551,6308,535.94,537.57,13,87,0,16520,KORNER,0,IZGUBLJEN KORNER,0,RW,0,1,1010,1311,82.32,109.32,24.29,3,4.0,1.63,0.0
6306552,6308,535.94,537.57,211,13,13,16520,NIJE IZGUBLJENA,KORNER,KORNER,0,RW,0,1,1010,1311,82.32,109.32,24.29,3,4.0,1.63,0.0
6306709,6308,569.94,571.37,211,248,248,40700,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,56958,RCM,LCB,1,1152,973,429.32,442.32,14.42,8,7.0,1.43,0.0
6306710,6308,569.94,571.37,15,248,248,40700,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,56958,RCM,LCB,1,1152,973,429.32,442.32,14.42,8,7.0,1.43,0.0
6306714,6308,569.94,571.37,17,301,248,40700,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,56958,RCM,LCB,1,1152,973,429.32,442.32,14.42,8,7.0,1.43,0.0
6306759,6308,586.57,589.5,247,0,0,16520,TOCNO DODAVANJE,0,0,39442,RW,RCB,2,1181,1189,104.32,191.32,7.48,4,4.0,2.93,1.9
6306767,6308,589.5,590.59,247,0,0,39442,TOCNO DODAVANJE,0,0,199745,RCB,LCM,1,1198,1072,197.32,154.32,10.77,4,4.0,1.09,0.0
6306771,6308,590.59,592.0,247,0,0,199745,TOCNO DODAVANJE,0,0,16520,LCM,RW,1,1064,1155,157.32,109.32,8.39,4,4.0,1.41,0.0
6306774,6308,592.0,593.12,247,0,0,16520,TOCNO DODAVANJE,0,0,5335,RW,RB,1,1175,1185,90.32,136.32,4.02,4,4.0,1.12,0.57
6306781,6308,593.12,598.4,15,232,232,5335,LOPTA PO ZRAKU,OUT,OUT,0,RB,0,4,1207,913,62.32,41.32,23.69,4,3.0,5.28,2.46
6306799,6308,621.08,621.49,211,232,232,39442,NIJE IZGUBLJENA,OUT,OUT,0,RCB,0,1,1268,1239,91.32,36.32,5.25,4,4.0,0.41,0.0
6306827,6308,632.44,633.57,211,232,232,5335,NIJE IZGUBLJENA,OUT,OUT,0,RB,0,1,1258,1225,135.32,7.32,11.28,4,4.0,1.13,0.0
6306828,6308,632.44,633.57,15,232,232,5335,LOPTA PO ZRAKU,OUT,OUT,0,RB,0,1,1258,1225,135.32,7.32,11.28,4,4.0,1.13,0.0
6306879,6308,656.05,657.42,13,87,0,21022,KORNER,0,IZGUBLJEN KORNER,0,LCB,0,1,1117,1315,518.32,609.32,17.71,8,8.0,1.37,0.0
6306880,6308,656.05,657.42,211,13,13,21022,NIJE IZGUBLJENA,KORNER,KORNER,0,LCB,0,1,1117,1315,518.32,609.32,17.71,8,8.0,1.37,0.0
6306881,6308,656.05,657.42,15,13,13,21022,LOPTA PO ZRAKU,KORNER,KORNER,0,LCB,0,1,1117,1315,518.32,609.32,17.71,8,8.0,1.37,0.0
6306883,6308,656.05,657.42,17,50,13,21022,OBRANA OD PROTIVNIKA,KORNER,BLOK UDARAC,0,LCB,0,1,1117,1315,518.32,609.32,17.71,8,8.0,1.37,0.0
6306914,6308,683.45,685.78,247,0,0,21022,TOCNO DODAVANJE,0,0,196661,LCB,LW,1,1165,1197,391.32,680.32,24.9,8,8.0,2.33,0.0
6306915,6308,683.45,685.78,15,247,247,21022,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,196661,LCB,LW,1,1165,1197,391.32,680.32,24.9,8,8.0,2.33,0.0
6306922,6308,685.85,686.97,15,248,248,196661,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,79410,LW,RW,1,1187,1047,681.32,635.32,11.92,8,7.0,1.12,0.0
6306924,6308,685.85,686.97,211,248,248,196661,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,79410,LW,RW,1,1187,1047,681.32,635.32,11.92,8,7.0,1.12,0.0
6306960,6308,697.73,699.55,247,0,0,39442,TOCNO DODAVANJE,0,0,199745,RCB,LCM,1,1209,1021,380.32,444.32,16.07,8,7.0,1.82,0.22
6306962,6308,697.73,699.55,15,247,247,39442,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,RCB,LCM,1,1209,1021,380.32,444.32,16.07,8,7.0,1.82,0.22
6306963,6308,697.73,699.55,17,301,247,39442,OBRANA OD PROTIVNIKA,TOCNO DODAVANJE,OTKLONJENA OPASNOST,199745,RCB,LCM,1,1209,1021,380.32,444.32,16.07,8,7.0,1.82,0.22
6306970,6308,699.55,705.18,247,0,0,199745,TOCNO DODAVANJE,0,0,102895,LCM,ST,6,865,728,302.32,171.32,15.72,3,3.0,5.63,4.01
6306975,6308,705.18,706.95,247,0,0,102895,TOCNO DODAVANJE,0,0,16520,ST,RW,1,712,479,181.32,219.32,19.0,3,2.0,1.77,0.0
6306978,6308,705.18,706.95,211,247,247,102895,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,ST,RW,1,712,479,181.32,219.32,19.0,3,2.0,1.77,0.0
6307016,6308,723.67,726.91,247,0,0,5335,TOCNO DODAVANJE,0,0,8570,RB,GK,1,1002,1114,179.32,235.32,10.2,3,4.0,3.24,0.0
6307018,6308,723.67,726.91,211,247,247,5335,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,8570,RB,GK,1,1002,1114,179.32,235.32,10.2,3,4.0,3.24,0.0
6307032,6308,740.3,743.16,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,201853,GK,RCB,1,1122,476,266.32,475.32,54.91,4,6.0,2.86,2.55
6307061,6308,748.27,750.88,15,248,248,39442,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,110657,RCB,RB,1,833,546,374.32,528.32,26.57,7,6.0,2.61,0.0
6307175,6308,813.41,815.36,211,248,248,16520,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,171186,RW,LB,1,728,724,183.32,78.32,9.0,3,3.0,1.95,0.83
6307179,6308,813.41,815.36,11,11,248,16520,KLIZECI START,NETOCNO DODAVANJE,KLIZECI START,171186,RW,LB,1,728,724,183.32,78.32,9.0,3,3.0,1.95,0.83
6307235,6308,841.59,846.61,247,0,0,199745,TOCNO DODAVANJE,0,0,196633,LCM,LB,6,741,594,613.32,682.32,13.21,7,6.0,5.02,3.91
6307269,6308,846.61,849.67,211,248,248,196633,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,198337,LB,CAM,4,421,488,646.32,600.32,6.67,6,6.0,3.06,2.37
6307330,6308,861.21,866.96,247,0,0,5335,TOCNO DODAVANJE,0,0,16520,RB,RW,6,468,415,195.32,81.32,10.65,2,2.0,5.75,4.97
6307337,6308,866.96,868.95,247,0,0,16520,TOCNO DODAVANJE,0,0,40700,RW,RCM,3,421,560,85.32,179.32,13.77,2,2.0,1.99,1.1
6307340,6308,868.95,870.01,247,0,0,40700,TOCNO DODAVANJE,0,0,199745,RCM,LCM,1,573,470,180.32,243.32,9.88,2,2.0,1.06,0.0
6307406,6308,880.67,881.7,211,248,248,102895,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,102533,ST,GK,1,293,161,515.32,464.32,11.47,5,5.0,1.03,0.0
6307407,6308,880.67,881.7,15,248,248,102895,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,102533,ST,GK,1,293,161,515.32,464.32,11.47,5,5.0,1.03,0.0
6307522,6308,936.57,936.95,211,232,232,196661,NIJE IZGUBLJENA,OUT,OUT,0,LW,0,1,968,976,773.32,811.32,3.31,11,11.0,0.38,0.0
6307524,6308,936.57,936.95,15,232,232,196661,LOPTA PO ZRAKU,OUT,OUT,0,LW,0,1,968,976,773.32,811.32,3.31,11,11.0,0.38,0.0
6307667,6308,975.02,976.38,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,81305,GK,LCM,1,1148,651,370.32,363.32,39.94,8,6.0,1.36,0.0
6307688,6308,981.96,982.56,247,0,0,196661,TOCNO DODAVANJE,0,0,199745,LW,LCM,1,741,710,593.32,570.32,3.17,7,7.0,0.6,0.0
6307689,6308,981.96,982.56,211,247,247,196661,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,LW,LCM,1,741,710,593.32,570.32,3.17,7,7.0,0.6,0.0
6307749,6308,1033.87,1039.47,15,75,75,5335,LOPTA PO ZRAKU,GOL OUT,GOL OUT,0,RB,0,2,424,33,83.32,636.32,56.86,2,5.0,5.6,0.62
6307752,6308,1033.87,1039.47,4,106,75,5335,CENTARSUT,GOL OUT,LOS,0,RB,0,2,434,16,80.32,633.32,58.09,2,5.0,5.6,5.6
6307819,6308,1088.06,1089.24,247,0,0,199745,TOCNO DODAVANJE,0,0,40700,LCM,RCM,1,924,950,199.32,199.32,2.08,3,3.0,1.18,0.86
6307940,6308,1143.84,1146.29,247,0,0,1802,TOCNO DODAVANJE,0,0,16520,CAM,RW,1,474,406,161.32,92.32,8.05,2,2.0,2.45,1.22
6307941,6308,1143.84,1146.29,15,247,247,1802,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,CAM,RW,1,474,406,161.32,92.32,8.05,2,2.0,2.45,1.22
6307948,6308,1146.29,1148.51,15,248,248,16520,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,201853,RW,RCB,1,412,177,80.32,264.32,24.6,2,1.0,2.22,0.0
6307983,6308,1155.66,1156.98,211,248,248,16520,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,81305,RW,LCM,2,165,173,60.32,63.32,0.69,1,1.0,1.32,1.13
6308004,6308,1167.23,1172.65,247,0,0,5335,TOCNO DODAVANJE,0,0,199745,RB,LCM,1,178,135,51.32,167.32,10.52,1,1.0,5.42,3.47
6308005,6308,1167.23,1172.65,211,247,247,5335,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,RB,LCM,1,178,135,51.32,167.32,10.52,1,1.0,5.42,3.47
6308006,6308,1167.23,1172.65,15,247,247,5335,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,RB,LCM,1,178,135,51.32,167.32,10.52,1,1.0,5.42,3.47
6308010,6308,1172.65,1175.14,211,75,75,199745,NIJE IZGUBLJENA,GOL OUT,GOL OUT,0,LCM,0,1,131,36,177.32,153.32,7.9,1,1.0,2.49,0.0
6308100,6308,1284.24,1285.21,13,87,0,21022,KORNER,0,IZGUBLJEN KORNER,0,LCB,0,1,1172,1325,232.32,234.32,12.29,4,4.0,0.97,0.0
6308102,6308,1284.24,1285.21,15,13,13,21022,LOPTA PO ZRAKU,KORNER,KORNER,0,LCB,0,1,1172,1325,232.32,234.32,12.29,4,4.0,0.97,0.0
6308104,6308,1284.24,1285.21,17,303,13,21022,OBRANA OD PROTIVNIKA,KORNER,BLOKIRAN CENTARSUT,0,LCB,0,1,1172,1325,232.32,234.32,12.29,4,4.0,0.97,0.0
6308187,6308,1352.77,1355.58,247,0,0,8570,TOCNO DODAVANJE,0,0,21022,GK,LCB,1,1225,1138,470.32,691.32,20.19,8,8.0,2.81,1.02
6308189,6308,1355.58,1356.96,247,0,0,21022,TOCNO DODAVANJE,0,0,8570,LCB,GK,1,1137,1240,703.32,492.32,19.88,12,8.0,1.38,0.0
6308192,6308,1356.96,1358.54,247,0,0,8570,TOCNO DODAVANJE,0,0,40700,GK,RCM,3,1239,1066,478.32,517.32,14.29,8,8.0,1.58,0.9
6308197,6308,1359.14,1361.62,211,248,248,40700,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,81305,RCM,LCM,4,983,961,418.32,437.32,2.4,7,7.0,2.48,2.37
6308283,6308,1366.66,1367.34,320,327,31,40700,GRESKA PRIJE GOLA,UDARAC U OKVIR,LOSE POSTAVLJANJE,0,RCM,0,0,1227,1294,392.32,403.32,5.46,8,8.0,0.68,0.0
6308289,6308,1366.66,1367.34,320,336,31,21022,GRESKA PRIJE GOLA,UDARAC U OKVIR,KRIVA PROCJENA,0,LCB,0,0,1227,1294,392.32,403.32,5.46,8,8.0,0.68,0.0
6308336,6308,1434.99,1437.11,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,81305,GK,LCM,1,1116,578,342.32,272.32,43.64,4,2.0,2.12,0.0
6308350,6308,1437.84,1438.34,247,0,0,40700,TOCNO DODAVANJE,0,0,5335,RCM,RB,1,641,689,274.32,299.32,4.41,2,2.0,0.5,0.0
6308352,6308,1437.84,1438.34,15,247,247,40700,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,5335,RCM,RB,1,641,689,274.32,299.32,4.41,2,2.0,0.5,0.0
6308356,6308,1438.34,1439.39,247,0,0,5335,TOCNO DODAVANJE,0,0,1802,RB,CAM,1,704,547,301.32,271.32,12.87,3,2.0,1.05,0.0
6308361,6308,1439.39,1439.87,247,0,0,1802,TOCNO DODAVANJE,0,0,199745,CAM,LCM,1,550,573,276.32,297.32,2.57,2,2.0,0.48,0.0
6308373,6308,1445.17,1450.92,247,0,0,196633,TOCNO DODAVANJE,0,0,8570,LB,GK,5,807,1101,694.32,484.32,29.7,7,8.0,5.75,3.67
6308374,6308,1445.17,1450.92,15,247,247,196633,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,8570,LB,GK,5,807,1101,694.32,484.32,29.7,7,8.0,5.75,3.67
6308387,6308,1451.88,1459.1,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,56958,GK,LCB,6,1064,521,456.32,318.32,45.2,8,2.0,7.22,4.48
6308405,6308,1461.62,1464.32,247,0,0,5335,TOCNO DODAVANJE,0,0,57720,RB,ST,2,703,615,328.32,116.32,19.49,3,2.0,2.7,0.57
6308433,6308,1472.09,1473.6,247,0,0,57720,TOCNO DODAVANJE,0,0,16520,ST,RW,1,469,266,50.32,113.32,17.18,2,1.0,1.51,0.5
6308434,6308,1472.09,1473.6,211,247,247,57720,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,ST,RW,1,469,266,50.32,113.32,17.18,2,1.0,1.51,0.5
6308435,6308,1472.09,1473.6,15,247,247,57720,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,ST,RW,1,469,266,50.32,113.32,17.18,2,1.0,1.51,0.5
