ID,gameID,actionStartTime,actionEndTime,actionID,actionOptionID,bindedActionID,playerID,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,playerPositionIDN,targetPositionIDN,touchNumber,actionPosX1,actionPosX2,actionPosY1,actionPosY2,distance,start_sector,end_sector,action_duration,poss_duration
6602525,6553,3018.54,3019.91,247,0,0,196633,TOCNO DODAVANJE,0,0,1802,LB,CAM,1,458,600,39.32,67.32,11.66,2,2.0,1.37,0.15
6602526,6553,3018.54,3019.91,211,247,247,196633,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,1802,LB,CAM,1,458,600,39.32,67.32,11.66,2,2.0,1.37,0.15
6602531,6553,3019.85,3020.99,247,0,0,1802,TOCNO DODAVANJE,0,0,199745,CAM,LCM,1,605,655,75.32,94.32,4.33,2,2.0,1.14,0.13
6602561,6553,3036.85,3040.47,247,0,0,16520,TOCNO DODAVANJE,0,0,5335,RW,RB,3,415,257,689.32,723.32,13.02,6,9.0,3.62,1.59
6602564,6553,3040.47,3043.37,247,0,0,5335,TOCNO DODAVANJE,0,0,8570,RB,GK,2,235,160,711.32,576.32,13.04,9,5.0,2.9,1.02
6602568,6553,3043.37,3048.53,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,2039,GK,RCB,2,131,557,401.32,303.32,35.24,5,2.0,5.16,2.59
6602582,6553,3051.59,3053.68,211,248,248,22870,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,54495,ST,RW,1,454,481,329.32,127.32,17.44,2,2.0,2.09,0.09
6602616,6553,3058.81,3062.37,247,0,0,8570,TOCNO DODAVANJE,0,0,199745,GK,LCM,3,176,452,499.32,358.32,25.25,5,6.0,3.56,1.88
6602620,6553,3058.81,3062.37,211,247,247,8570,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,GK,LCM,3,176,452,499.32,358.32,25.25,5,6.0,3.56,1.88
6602626,6553,3062.37,3067.15,247,0,0,199745,TOCNO DODAVANJE,0,0,1770,LCM,LW,4,539,739,340.32,140.32,23.49,2,3.0,4.78,2.25
6602697,6553,3199.41,3200.19,247,0,0,1770,TOCNO DODAVANJE,0,0,21022,LW,LCB,1,1134,1164,488.32,457.32,3.58,8,8.0,0.78,0.12
6602747,6553,3209.61,3210.54,247,0,0,196633,TOCNO DODAVANJE,0,0,22870,LB,ST,1,864,962,37.32,65.32,8.23,3,3.0,0.93,0.13
6602749,6553,3209.61,3210.54,211,247,247,196633,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,LB,ST,1,864,962,37.32,65.32,8.23,3,3.0,0.93,0.13
6602752,6553,3210.54,3212.85,247,0,0,22870,TOCNO DODAVANJE,0,0,196633,ST,LB,2,978,1031,75.32,59.32,4.47,3,3.0,2.31,1.24
6602766,6553,3218.48,3219.67,247,0,0,196633,TOCNO DODAVANJE,0,0,199745,LB,LCM,1,1103,1101,42.32,205.32,13.97,4,4.0,1.19,0.14
6602767,6553,3218.48,3219.67,211,247,247,196633,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,LB,LCM,1,1103,1101,42.32,205.32,13.97,4,4.0,1.19,0.14
6602771,6553,3219.67,3221.1,247,0,0,199745,TOCNO DODAVANJE,0,0,22870,LCM,ST,2,1100,1074,217.32,240.32,2.87,4,4.0,1.43,0.57
6602803,6553,3227.15,3228.39,247,0,0,196633,TOCNO DODAVANJE,0,0,21022,LB,LCB,1,843,804,249.32,295.32,5.03,3,3.0,1.24,0.11
6602813,6553,3227.15,3228.39,211,247,247,196633,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,21022,LB,LCB,1,843,804,249.32,295.32,5.03,3,3.0,1.24,0.11
6602844,6553,3258.94,3259.88,247,0,0,5335,TOCNO DODAVANJE,0,0,16520,RB,RW,1,882,947,749.32,715.32,5.98,11,11.0,0.94,0.15
6602845,6553,3258.94,3259.88,15,247,247,5335,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,RB,RW,1,882,947,749.32,715.32,5.98,11,11.0,0.94,0.15
6602863,6553,3287.32,3289.26,261,98,248,1770,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,KOMBINACIJA,2039,LW,RCB,1,982,1174,745.32,431.32,31.02,11,8.0,1.94,0.14
6602901,6553,3296.34,3304.75,17,302,22,1770,OBRANA OD PROTIVNIKA,PREKID IGRE,PREKINUTI KONTRA NAPAD,1770,LW,LW,0,478,580,716.32,495.32,20.64,10,6.0,8.41,3.3
6602925,6553,3346.44,3347.44,17,301,248,5335,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,OTKLONJENA OPASNOST,54495,RB,RW,1,171,194,456.32,456.32,1.84,5,5.0,1.0,0.08
6602927,6553,3346.44,3347.44,211,248,248,5335,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,54495,RB,RW,1,171,194,456.32,456.32,1.84,5,5.0,1.0,0.08
6602942,6553,3347.54,3351.88,211,248,248,8570,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,38500,GK,CAM,5,231,421,538.32,471.32,16.31,5,6.0,4.34,3.13
6602965,6553,3360.0,3361.19,247,0,0,16520,TOCNO DODAVANJE,0,0,22870,RW,ST,1,595,626,817.32,639.32,15.45,10,6.0,1.19,0.14
6602966,6553,3360.0,3361.19,211,247,247,16520,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,RW,ST,1,595,626,817.32,639.32,15.45,10,6.0,1.19,0.14
6602969,6553,3361.19,3364.33,247,0,0,22870,TOCNO DODAVANJE,0,0,5335,ST,RB,2,680,618,724.32,768.32,6.24,10,10.0,3.14,2.03
6602972,6553,3364.33,3367.15,247,0,0,5335,TOCNO DODAVANJE,0,0,39442,RB,RCB,3,596,400,739.32,569.32,21.45,10,6.0,2.82,1.56
6602975,6553,3367.15,3370.56,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,2,413,450,526.32,247.32,24.09,6,2.0,3.41,1.05
6602977,6553,3370.56,3372.0,247,0,0,21022,TOCNO DODAVANJE,0,0,196633,LCB,LB,1,451,545,246.32,109.32,13.96,2,2.0,1.44,0.08
6602981,6553,3372.0,3373.94,247,0,0,196633,TOCNO DODAVANJE,0,0,1770,LB,LW,2,564,623,100.32,74.32,5.23,2,2.0,1.94,0.97
6602995,6553,3373.94,3377.36,247,0,0,1770,TOCNO DODAVANJE,0,0,196633,LW,LB,4,649,745,58.32,66.32,7.74,2,3.0,3.42,2.72
6603010,6553,3386.06,3387.54,247,0,0,39442,TOCNO DODAVANJE,0,0,199745,RCB,LCM,1,504,494,427.32,481.32,4.69,6,6.0,1.48,0.14
6603012,6553,3386.06,3387.54,15,247,247,39442,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,RCB,LCM,1,504,494,427.32,481.32,4.69,6,6.0,1.48,0.14
6603013,6553,3386.06,3387.54,211,247,247,39442,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,RCB,LCM,1,504,494,427.32,481.32,4.69,6,6.0,1.48,0.14
6603014,6553,3387.54,3389.92,247,0,0,199745,TOCNO DODAVANJE,0,0,5335,LCM,RB,2,489,442,511.32,612.32,9.44,6,6.0,2.38,0.74
6603017,6553,3389.92,3394.98,247,0,0,5335,TOCNO DODAVANJE,0,0,16520,RB,RW,6,707,836,701.32,773.32,12.06,11,11.0,5.06,4.47
6603025,6553,3404.8,3406.28,247,0,0,199745,TOCNO DODAVANJE,0,0,5335,LCM,RB,1,886,930,744.32,756.32,3.68,11,11.0,1.48,0.13
6603027,6553,3404.8,3406.28,261,171,247,199745,IZVODENJE SLOBODNOG UDARCA,TOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,5335,LCM,RB,1,886,930,744.32,756.32,3.68,11,11.0,1.48,0.13
6603028,6553,3406.28,3406.93,247,0,0,5335,TOCNO DODAVANJE,0,0,16520,RB,RW,2,948,1026,776.32,775.32,6.26,11,11.0,0.65,0.11
6603031,6553,3406.93,3409.04,247,0,0,16520,TOCNO DODAVANJE,0,0,199745,RW,LCM,2,1045,1056,783.32,711.32,6.23,11,12.0,2.11,1.51
6603033,6553,3409.04,3413.58,247,0,0,199745,TOCNO DODAVANJE,0,0,16520,LCM,RW,5,1064,1215,724.32,617.32,15.21,12,8.0,4.54,3.03
6603058,6553,3494.77,3496.64,211,248,248,16520,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,53129,RW,LCB,1,516,844,822.32,673.32,29.28,10,7.0,1.87,0.11
6603071,6553,3511.27,3512.64,247,0,0,1770,TOCNO DODAVANJE,0,0,1802,LW,CAM,1,533,691,162.32,173.32,12.73,2,2.0,1.37,0.12
6603073,6553,3512.64,3514.16,247,0,0,1802,TOCNO DODAVANJE,0,0,196633,CAM,LB,1,693,501,177.32,93.32,17.02,2,2.0,1.52,0.14
6603074,6553,3514.16,3517.25,247,0,0,196633,TOCNO DODAVANJE,0,0,21022,LB,LCB,2,496,406,131.32,285.32,15.05,2,2.0,3.09,1.87
6603075,6553,3517.25,3520.89,247,0,0,21022,TOCNO DODAVANJE,0,0,39442,LCB,RCB,2,392,366,309.32,539.32,19.82,2,6.0,3.64,2.01
6603078,6553,3520.89,3523.61,247,0,0,39442,TOCNO DODAVANJE,0,0,8570,RCB,GK,2,362,200,546.32,496.32,13.7,6,5.0,2.72,0.94
6603081,6553,3523.61,3529.33,247,0,0,8570,TOCNO DODAVANJE,0,0,21022,GK,LCB,2,295,354,516.32,205.32,27.07,5,2.0,5.72,3.7
6603084,6553,3529.33,3532.37,247,0,0,21022,TOCNO DODAVANJE,0,0,196633,LCB,LB,2,407,507,190.32,64.32,13.46,2,2.0,3.04,1.03
6603085,6553,3532.37,3535.25,247,0,0,196633,TOCNO DODAVANJE,0,0,21022,LB,LCB,2,489,330,68.32,156.32,14.83,2,1.0,2.88,1.65
6603088,6553,3535.25,3539.94,247,0,0,21022,TOCNO DODAVANJE,0,0,39442,LCB,RCB,3,259,279,159.32,573.32,35.52,1,5.0,4.69,1.19
6603089,6553,3539.94,3542.21,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,2,294,278,557.32,285.32,23.34,5,1.0,2.27,0.8
6603091,6553,3542.21,3546.03,247,0,0,21022,TOCNO DODAVANJE,0,0,196633,LCB,LB,2,345,461,257.32,76.32,18.09,1,2.0,3.82,2.63
6603093,6553,3546.03,3549.33,247,0,0,196633,TOCNO DODAVANJE,0,0,21022,LB,LCB,3,502,369,80.32,266.32,19.19,2,2.0,3.3,1.58
6603096,6553,3549.33,3552.36,247,0,0,21022,TOCNO DODAVANJE,0,0,39442,LCB,RCB,2,364,352,314.32,544.32,19.73,2,6.0,3.03,1.66
6603097,6553,3552.36,3556.66,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,5,408,383,404.32,250.32,13.35,6,2.0,4.3,3.23
6603098,6553,3556.66,3559.39,247,0,0,21022,TOCNO DODAVANJE,0,0,39442,LCB,RCB,3,371,391,299.32,513.32,18.41,2,6.0,2.73,1.69
6603101,6553,3559.39,3560.84,247,0,0,39442,TOCNO DODAVANJE,0,0,199745,RCB,LCM,1,387,405,522.32,594.32,6.33,6,6.0,1.45,1.45
6603108,6553,3560.84,3562.01,247,0,0,199745,TOCNO DODAVANJE,0,0,39442,LCM,RCB,1,410,393,604.32,486.32,10.2,6,6.0,1.17,0.1
6603111,6553,3562.01,3565.43,247,0,0,39442,TOCNO DODAVANJE,0,0,5335,RCB,RB,2,405,628,532.32,761.32,26.57,6,10.0,3.42,1.53
6603129,6553,3578.47,3579.59,247,0,0,5335,TOCNO DODAVANJE,0,0,199745,RB,LCM,1,802,766,815.32,649.32,14.51,11,7.0,1.12,0.23
6603130,6553,3578.47,3579.59,211,247,247,5335,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,RB,LCM,1,802,766,815.32,649.32,14.51,11,7.0,1.12,0.23
6603146,6553,3587.14,3589.93,247,0,0,8570,TOCNO DODAVANJE,0,0,196633,GK,LB,1,360,528,399.32,91.32,29.65,6,2.0,2.79,0.07
6603148,6553,3590.57,3592.31,247,0,0,196633,TOCNO DODAVANJE,0,0,1770,LB,LW,2,526,549,77.32,229.32,13.15,2,2.0,1.74,0.71
6603150,6553,3592.31,3594.76,247,0,0,1770,TOCNO DODAVANJE,0,0,196633,LW,LB,1,550,775,234.32,78.32,22.48,2,3.0,2.45,0.08
6603154,6553,3594.76,3596.36,247,0,0,196633,TOCNO DODAVANJE,0,0,22870,LB,ST,1,780,806,87.32,241.32,13.36,3,3.0,1.6,0.12
6603182,6553,3626.04,3627.42,15,248,248,5335,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,38434,RB,RCM,1,807,869,524.32,429.32,9.54,7,7.0,1.38,0.14
6603224,6553,3644.46,3648.03,247,0,0,199745,TOCNO DODAVANJE,0,0,196633,LCM,LB,5,317,309,159.32,94.32,5.6,1,1.0,3.57,2.9
6603228,6553,3648.03,3648.95,247,0,0,196633,TOCNO DODAVANJE,0,0,1770,LB,LW,1,302,324,87.32,234.32,12.72,1,1.0,0.92,0.13
6603234,6553,3648.95,3650.84,247,0,0,1770,TOCNO DODAVANJE,0,0,199745,LW,LCM,2,357,438,214.32,202.32,6.58,2,2.0,1.89,1.06
6603238,6553,3650.84,3654.38,247,0,0,199745,TOCNO DODAVANJE,0,0,22870,LCM,ST,2,472,499,265.32,509.32,21.02,2,6.0,3.54,1.66
6603239,6553,3654.38,3658.18,247,0,0,22870,TOCNO DODAVANJE,0,0,16520,ST,RW,4,630,721,587.32,755.32,16.15,6,11.0,3.8,2.52
6603244,6553,3658.18,3664.2,247,0,0,16520,TOCNO DODAVANJE,0,0,5335,RW,RB,6,747,909,771.32,769.32,13.01,11,11.0,6.02,4.88
6603291,6553,3726.05,3728.38,261,98,248,1770,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,KOMBINACIJA,38434,LW,RCM,1,950,1161,771.32,350.32,39.87,11,8.0,2.33,0.13
6603300,6553,3729.73,3732.02,247,0,0,22870,TOCNO DODAVANJE,0,0,196633,ST,LB,2,961,899,307.32,175.32,12.36,3,3.0,2.29,1.22
6603327,6553,3737.24,3738.36,247,0,0,199745,TOCNO DODAVANJE,0,0,22870,LCM,ST,1,1018,1019,545.32,496.32,4.2,7,7.0,1.12,0.12
6603331,6553,3738.36,3741.79,15,248,248,22870,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,75357,ST,LCM,1,1025,909,498.32,627.32,14.46,7,7.0,3.43,0.07
6603341,6553,3748.85,3752.83,247,0,0,196633,TOCNO DODAVANJE,0,0,5335,LB,RB,4,302,302,458.32,655.32,16.88,5,5.0,3.98,2.55
6603358,6553,3752.8,3756.2,247,0,0,5335,TOCNO DODAVANJE,0,0,1770,RB,LW,2,318,586,676.32,763.32,22.79,5,10.0,3.4,0.99
6603360,6553,3756.2,3756.95,247,0,0,1770,TOCNO DODAVANJE,0,0,199745,LW,LCM,1,592,497,770.32,736.32,8.17,10,10.0,0.75,0.07
6603365,6553,3756.95,3759.8,247,0,0,199745,TOCNO DODAVANJE,0,0,16520,LCM,RW,1,501,964,733.32,593.32,39.09,10,7.0,2.85,0.04
6603367,6553,3756.95,3759.8,211,247,247,199745,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,LCM,RW,1,501,964,733.32,593.32,39.09,10,7.0,2.85,0.04
6603489,6553,3832.99,3834.24,211,248,248,8570,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,38500,GK,CAM,1,95,136,450.32,497.32,5.2,5,5.0,1.25,0.13
6603499,6553,3834.56,3839.81,247,0,0,39442,TOCNO DODAVANJE,0,0,5335,RCB,RB,1,117,157,461.32,757.32,25.57,5,9.0,5.25,0.12
6603500,6553,3834.56,3839.81,17,50,247,39442,OBRANA OD PROTIVNIKA,TOCNO DODAVANJE,BLOK UDARAC,5335,RCB,RB,1,117,157,461.32,757.32,25.57,5,9.0,5.25,0.12
6603502,6553,3834.56,3839.81,17,304,247,39442,OBRANA OD PROTIVNIKA,TOCNO DODAVANJE,SPASEN GOL,5335,RCB,RB,1,117,157,461.32,757.32,25.57,5,9.0,5.25,0.12
6603504,6553,3834.56,3839.81,211,247,247,39442,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,5335,RCB,RB,1,117,157,461.32,757.32,25.57,5,9.0,5.25,0.12
6603506,6553,3839.81,3843.01,15,248,248,5335,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,53129,RB,LCB,1,154,664,757.32,609.32,42.9,9,6.0,3.2,0.14
6603511,6553,3839.81,3843.01,211,248,248,5335,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,53129,RB,LCB,1,154,664,757.32,609.32,42.9,9,6.0,3.2,0.14
6603545,6553,3868.78,3871.55,247,0,0,8570,TOCNO DODAVANJE,0,0,22870,GK,ST,3,218,436,423.32,509.32,19.0,5,6.0,2.77,1.71
6603546,6553,3868.78,3871.55,15,247,247,8570,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,GK,ST,3,218,436,423.32,509.32,19.0,5,6.0,2.77,1.71
6603548,6553,3868.78,3871.55,211,247,247,8570,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,GK,ST,3,218,436,423.32,509.32,19.0,5,6.0,2.77,1.71
6603558,6553,3896.58,3898.6,261,171,248,21022,IZVODENJE SLOBODNOG UDARCA,NETOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,63400,LCB,RW,1,423,827,441.32,133.32,41.84,6,3.0,2.02,0.13
6603559,6553,3896.58,3898.6,15,248,248,21022,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,63400,LCB,RW,1,423,827,441.32,133.32,41.84,6,3.0,2.02,0.13
6603579,6553,3910.53,3911.94,11,11,248,196633,KLIZECI START,NETOCNO DODAVANJE,KLIZECI START,63400,LB,RW,1,144,110,123.32,114.32,2.83,1,1.0,1.41,0.12
6603580,6553,3910.53,3911.94,211,248,248,196633,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,63400,LB,RW,1,144,110,123.32,114.32,2.83,1,1.0,1.41,0.12
6603581,6553,3910.53,3911.94,17,303,248,196633,OBRANA OD PROTIVNIKA,NETOCNO DODAVANJE,BLOKIRAN CENTARSUT,63400,LB,RW,1,144,110,123.32,114.32,2.83,1,1.0,1.41,0.12
6603589,6553,3918.12,3918.93,247,0,0,1770,TOCNO DODAVANJE,0,0,196633,LW,LB,1,292,186,35.32,77.32,9.24,1,1.0,0.81,0.15
6603590,6553,3918.12,3918.93,211,247,247,1770,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,196633,LW,LB,1,292,186,35.32,77.32,9.24,1,1.0,0.81,0.15
6603592,6553,3918.93,3928.97,247,0,0,196633,TOCNO DODAVANJE,0,0,8570,LB,GK,7,122,142,173.32,452.32,23.96,1,5.0,10.04,6.08
6603593,6553,3928.97,3932.43,247,0,0,8570,TOCNO DODAVANJE,0,0,16520,GK,RW,1,147,431,460.32,773.32,35.22,5,10.0,3.46,0.07
6603594,6553,3928.97,3932.43,15,247,247,8570,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,GK,RW,1,147,431,460.32,773.32,35.22,5,10.0,3.46,0.07
6603597,6553,3932.43,3934.04,247,0,0,16520,TOCNO DODAVANJE,0,0,5335,RW,RB,2,400,382,768.32,748.32,2.24,10,10.0,1.61,1.17
6603598,6553,3934.04,3938.86,247,0,0,5335,TOCNO DODAVANJE,0,0,8570,RB,GK,5,374,187,664.32,582.32,16.58,6,5.0,4.82,2.82
6603602,6553,3938.86,3941.84,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,53129,GK,LCB,1,188,798,589.32,540.32,49.19,5,7.0,2.98,0.13
6603618,6553,3945.58,3947.19,247,0,0,22870,TOCNO DODAVANJE,0,0,16520,ST,RW,1,619,625,581.32,624.32,3.71,6,6.0,1.61,0.35
6603625,6553,3945.58,3947.19,211,247,247,22870,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,16520,ST,RW,1,619,625,581.32,624.32,3.71,6,6.0,1.61,0.35
6603630,6553,3947.19,3952.63,247,0,0,16520,TOCNO DODAVANJE,0,0,1770,RW,LW,5,889,993,424.32,133.32,26.3,7,3.0,5.44,3.8
6603633,6553,3952.63,3956.36,247,0,0,1770,TOCNO DODAVANJE,0,0,16520,LW,RW,2,1023,1131,146.32,437.32,26.4,3,8.0,3.73,1.7
6603645,6553,3952.63,3956.36,4,60,247,1770,CENTARSUT,TOCNO DODAVANJE,DOBAR,16520,LW,RW,2,1024,1129,144.32,436.32,26.41,3,8.0,3.73,3.73
6603649,6553,3956.36,3956.88,247,0,0,16520,TOCNO DODAVANJE,0,0,1802,RW,CAM,1,1131,1131,433.32,406.32,2.31,8,8.0,0.52,0.15
6603729,6553,4036.14,4037.46,247,0,0,5335,TOCNO DODAVANJE,0,0,22870,RB,ST,1,746,800,820.32,615.32,18.09,11,7.0,1.32,0.14
6603730,6553,4036.14,4037.46,211,247,247,5335,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,RB,ST,1,746,800,820.32,615.32,18.09,11,7.0,1.32,0.14
6603732,6553,4037.46,4043.99,247,0,0,22870,TOCNO DODAVANJE,0,0,16520,ST,RW,7,1005,1174,745.32,754.32,13.6,11,12.0,6.53,5.28
6603737,6553,4043.99,4046.4,247,0,0,16520,TOCNO DODAVANJE,0,0,1802,RW,CAM,1,1175,1152,756.32,368.32,33.3,12,8.0,2.41,0.09
6603740,6553,4043.99,4046.4,4,60,247,16520,CENTARSUT,TOCNO DODAVANJE,DOBAR,1802,RW,CAM,1,1176,1152,761.32,367.32,33.82,12,8.0,2.41,2.41
6603746,6553,4046.3,4047.83,247,0,0,1802,TOCNO DODAVANJE,0,0,1790,CAM,RCM,1,1159,1160,355.32,427.32,6.17,8,8.0,1.53,0.13
6603777,6553,4069.22,4074.73,247,0,0,1770,TOCNO DODAVANJE,0,0,1790,LW,RCM,6,749,744,421.32,341.32,6.86,7,3.0,5.51,4.47
6603778,6553,4074.73,4075.46,247,0,0,1790,TOCNO DODAVANJE,0,0,22870,RCM,ST,1,743,893,335.32,374.32,12.5,3,7.0,0.73,0.13
6603779,6553,4074.73,4075.46,15,247,247,1790,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,22870,RCM,ST,1,743,893,335.32,374.32,12.5,3,7.0,0.73,0.13
6603836,6553,4116.67,4119.98,247,0,0,8570,TOCNO DODAVANJE,0,0,1770,GK,LW,3,148,399,368.32,77.32,32.07,5,2.0,3.31,1.55
6603838,6553,4116.67,4119.98,211,247,247,8570,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,1770,GK,LW,3,148,399,368.32,77.32,32.07,5,2.0,3.31,1.55
6603863,6553,4159.16,4160.97,247,0,0,21022,TOCNO DODAVANJE,0,0,1770,LCB,LW,1,518,601,271.32,224.32,7.79,2,2.0,1.81,0.13
6603875,6553,4164.32,4166.07,247,0,0,22870,TOCNO DODAVANJE,0,0,1802,ST,CAM,1,815,825,383.32,298.32,7.32,7,3.0,1.75,0.13
6603879,6553,4166.07,4168.48,247,0,0,1802,TOCNO DODAVANJE,0,0,22870,CAM,ST,3,884,822,336.32,434.32,9.76,3,7.0,2.41,1.93
6603880,6553,4168.48,4170.09,247,0,0,22870,TOCNO DODAVANJE,0,0,16520,ST,RW,2,830,878,458.32,511.32,5.95,7,7.0,1.61,0.77
6603881,6553,4170.09,4172.32,247,0,0,16520,TOCNO DODAVANJE,0,0,5335,RW,RB,2,846,954,543.32,750.32,19.75,7,11.0,2.23,0.92
6603895,6553,4172.32,4177.41,15,248,248,5335,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,2039,RB,RCB,5,1052,1152,640.32,394.32,22.56,8,8.0,5.09,3.57
6603943,6553,4182.1,4183.59,247,0,0,22870,TOCNO DODAVANJE,0,0,199745,ST,LCM,1,1031,1066,490.32,489.32,2.81,7,8.0,1.49,0.13
6603945,6553,4182.1,4183.59,211,247,247,22870,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,199745,ST,LCM,1,1031,1066,490.32,489.32,2.81,7,8.0,1.49,0.13
6604208,6553,4241.2,4242.44,247,0,0,1802,TOCNO DODAVANJE,0,0,22870,CAM,ST,1,598,615,388.32,519.32,11.31,6,6.0,1.24,0.06
6604211,6553,4242.44,4245.33,247,0,0,22870,TOCNO DODAVANJE,0,0,16520,ST,RW,2,538,642,552.32,714.32,16.2,6,10.0,2.89,1.59
6604222,6553,4264.82,4268.77,247,0,0,5335,TOCNO DODAVANJE,0,0,21022,RB,LCB,1,553,496,800.32,447.32,30.6,10,6.0,3.95,0.13
6604223,6553,4264.82,4268.77,211,247,247,5335,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,21022,RB,LCB,1,553,496,800.32,447.32,30.6,10,6.0,3.95,0.13
6604225,6553,4268.77,4273.32,247,0,0,21022,TOCNO DODAVANJE,0,0,1770,LCB,LW,5,633,739,302.32,68.32,21.79,2,3.0,4.55,3.59
6604268,6553,4303.61,4306.42,247,0,0,21022,TOCNO DODAVANJE,0,0,8570,LCB,GK,2,165,104,216.32,347.32,12.25,1,1.0,2.81,1.74
6604276,6553,4306.42,4310.66,15,248,248,8570,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,53129,GK,LCB,2,114,688,380.32,490.32,47.07,5,6.0,4.24,1.19
6604312,6553,4344.49,4345.08,247,0,0,8570,TOCNO DODAVANJE,0,0,39442,GK,RCB,1,268,347,528.32,665.32,13.34,5,5.0,0.59,0.15
6604315,6553,4344.49,4345.08,261,171,247,8570,IZVODENJE SLOBODNOG UDARCA,TOCNO DODAVANJE,SLOBODAN UDARAC DODAVANJE,39442,GK,RCB,1,268,347,528.32,665.32,13.34,5,5.0,0.59,0.15
6604320,6553,4345.08,4345.47,247,0,0,39442,TOCNO DODAVANJE,0,0,5335,RCB,RB,2,358,438,699.32,762.32,8.39,6,10.0,0.39,0.44
6604323,6553,4345.47,4347.68,247,0,0,5335,TOCNO DODAVANJE,0,0,22870,RB,ST,1,451,803,765.32,764.32,28.28,10,11.0,2.21,0.13
6604368,6553,4361.19,4364.09,247,0,0,199745,TOCNO DODAVANJE,0,0,16520,LCM,RW,2,814,1075,563.32,560.32,20.97,7,8.0,2.9,1.24
6604379,6553,4364.09,4366.77,247,0,0,16520,TOCNO DODAVANJE,0,0,1802,RW,CAM,2,1128,1079,530.32,465.32,6.82,8,8.0,2.68,1.53
6604442,6553,4430.08,4432.15,247,0,0,196633,TOCNO DODAVANJE,0,0,1802,LB,CAM,1,469,719,101.32,165.32,20.82,2,3.0,2.07,0.12
6604443,6553,4432.15,4433.13,247,0,0,1802,TOCNO DODAVANJE,0,0,1770,CAM,LW,1,728,605,161.32,183.32,10.06,3,2.0,0.98,0.13
